ufs_serial,run_wf_xy,prob,health
S10585,0000021_22_45_26,0.4433679790631387,0.0
S10586,0000020_16_45_22,0.5094832649589779,0.0
S10588,0000018_25_53_29,0.5075578146168405,0.0
S10589,0000020_16_41_24,0.5135602023840953,0.0
S10590,0000023_7_48_15,0.49777348849802017,0.0
S10593,0000008_3_47_27,0.5064765484763042,0.0
S10594,0000008_3_31_14,0.5319361263903187,0.0
S10595,0000007_5_53_29,0.5438474265683598,0.0
S10596,0000027_16_45_11,0.47237002300119313,0.0
S10597,0000027_3_58_14,0.4617251880784863,0.0
S10598,0000027_19_55_30,0.5144511726855142,0.0
S10601,0000022_20_39_31,0.34324685617381534,0.0
S10602,0000009_7_58_14,0.4748970323280268,0.0
S10606,0000009_1_31_12,0.4876698726911308,0.0
S10607,0000009_24_45_31,0.4576674408552653,0.0
S10608,0000003_19_25_30,0.5274599295482715,0.0
S10609,0000020_10_30_12,0.4909600710205444,0.0
S10611,0000019_11_53_30,0.40673659724208866,0.0
S10612,0000001_2_48_31,0.49514876388157386,0.0
S10613,0000009_18_59_15,0.4648720347207914,0.0
S10614,0000018_22_60_28,0.49986906592007196,0.0
S10615,0000025_3_43_31,0.3991356810244873,0.0
S10617,0000000_17_39_11,0.504057722025283,0.0
S10619,0000008_12_36_32,0.5047548797997667,0.0
S10621,0000016_11_19_28,0.5086887828979123,0.0
S10622,0000000_16_45_28,0.23204369341404868,0.0
S10623,0000024_6_58_29,0.5369503361912127,0.0
S10625,0000002_15_64_19,0.4934207929728588,0.0
S10626,0000002_21_53_29,0.4848255261172442,0.0
S10627,0000002_20_34_17,0.4735796864506447,0.0
S10629,0000002_15_62_22,0.47425976271215864,0.0
S10630,0000002_12_32_16,0.5069235933177957,0.0
S10633,0000002_2_52_26,0.5798506010664853,0.0
S10634,0000000_14_35_29,0.24924853296098112,0.0
S10635,0000000_8_39_23,0.4120114306882536,0.0
S10636,0000000_8_36_28,0.4532436302940057,0.0
S10637,0000000_8_36_25,0.4234382145308831,0.0
S10639,0000000_8_34_26,0.3995209048052195,0.0
S10641,0000000_13_25_26,0.4334789560982828,0.0
S10642,0000000_16_46_26,0.23754135935652057,0.0
S10643,0000000_14_64_25,0.3210685843352373,0.0
S10644,0000000_4_48_18,0.22343385636580249,0.0
S10645,0000000_14_34_28,0.26413857998005774,0.0
S10647,0000000_1_30_23,0.2629177858083199,0.0
S10648,0000000_5_25_15,0.28051523176367077,0.0
S10649,0000000_25_55_27,0.38900131338398664,0.0
S10650,0000000_2_35_17,0.24891806206350325,0.0
S10653,0000002_6_52_23,0.5429830013673739,0.0
S10655,0000002_6_49_17,0.5166172317644387,0.0
S10656,0000003_5_50_23,0.5322653760649303,0.0
S10659,0000024_19_42_30,0.5484625913259441,0.0
S10661,0000024_6_34_18,0.5823224569413283,0.0
S10663,0000018_25_62_18,0.5262376534694824,0.0
S10667,0000009_18_32_20,0.5520260031856088,0.0
S10668,0000008_11_58_22,0.557641073549638,0.0
S10671,0000020_8_26_18,0.5453662426810532,0.0
S10672,0000017_6_61_22,0.42938847444684475,0.0
S10675,0000017_19_57_16,0.4388091629403315,0.0
S10676,0000017_3_60_17,0.44279044401479184,0.0
S10679,0000002_9_38_14,0.4952514974845844,0.0
S10680,0000002_22_59_18,0.48927484114465775,0.0
S10683,0000002_22_40_26,0.49522257217355187,0.0
S10684,0000002_11_52_16,0.5505199728457533,0.0
S10685,0000002_2_37_21,0.5024516821058457,0.0
S10687,0000002_2_31_12,0.48966486430552136,0.0
S10689,0000016_14_26_17,0.48871196378403886,0.0
S10692,0000022_10_53_29,0.342544824701289,0.0
S10693,0000004_11_49_21,0.5132680167307996,0.0
S10695,0000004_20_14_23,0.49944458539572567,0.0
S10698,0000004_21_50_25,0.5043931910769259,0.0
S10699,0000005_12_27_29,0.5447170843918979,0.0
S10702,0000005_12_31_17,0.5288211565495518,0.0
S10705,0000014_14_45_30,0.4154288061121595,0.0
S10706,0000014_15_29_13,0.24137320492883169,0.0
S10709,0000014_9_45_18,0.22397886601610614,0.0
S10710,0000013_23_60_17,0.40769582939168986,0.0
S10713,0000014_21_26_15,0.1685120814846345,0.0
S10715,0000014_21_38_26,0.2543385411834356,0.0
S10716,0000014_9_16_25,0.39890879162945875,0.0
S10717,0000014_23_59_22,0.2917152072397701,0.0
S10718,0000014_24_19_23,0.32844127100138654,0.0
S10721,0000006_17_45_30,0.5151338256207169,0.0
S10723,0000025_9_23_24,0.3588356195636487,0.0
S10724,0000025_9_50_18,0.3775811892331677,0.0
S10725,0000025_9_52_16,0.36210877926279295,0.0
S10729,0000023_24_30_30,0.4240519179610858,0.0
S10730,0000026_8_37_25,0.47618853575029696,0.0
S10734,0000023_17_17_25,0.4729879681519184,0.0
S10736,0000016_15_55_24,0.537184439486209,0.0
S10737,0000015_1_19_26,0.4317629247702711,0.0
S10741,0000015_4_20_15,0.37760046400287883,0.0
S10742,0000015_10_37_12,0.3902122717139768,0.0
S10743,0000015_7_54_22,0.37475542856415717,0.0
S10744,0000016_2_40_30,0.5172510736164694,0.0
S10747,0000016_17_17_22,0.5337949319710035,0.0
S10749,0000016_13_44_27,0.4842444166543502,0.0
S10751,0000016_19_33_19,0.5489157092002022,0.0
S10752,0000007_13_34_13,0.5623127715393786,0.0
S10754,0000007_9_51_23,0.5880356487240413,0.0
S10757,0000022_5_43_15,0.46960083343006387,0.0
S10760,0000006_5_18_19,0.542573410505088,0.0
S10761,0000012_18_34_25,0.5356708455375586,0.0
S10766,0000021_19_20_24,0.4733341885154356,0.0
S10768,0000022_17_15_19,0.36572495869082944,0.0
S10770,0000021_14_56_17,0.4140406079893458,0.0
S10772,0000017_25_49_22,0.42411620124611255,0.0
S10773,0000001_7_53_24,0.4707748121185804,0.0
S10775,0000009_7_65_23,0.4733248378080162,0.0
S10776,0000001_11_45_21,0.48685758670472024,0.0
S10777,0000008_14_43_30,0.5055011605534436,0.0
S10778,0000008_9_47_14,0.48756342368561395,0.0
S10779,0000008_15_17_17,0.5028512694422071,0.0
S10780,0000009_2_37_28,0.5278937134113038,0.0
S10783,0000016_25_58_21,0.4752137447480552,0.0
S10784,0000021_9_41_11,0.3863587357304665,0.0
S10785,0000021_11_46_31,0.41576319821775937,0.0
S10786,0000023_16_24_22,0.47322659918884064,0.0
S10787,0000023_14_50_15,0.47410632029984057,0.016209668025626
S10788,0000023_10_41_24,0.4155327101696657,0.0193180965248067
S10791,0000023_6_45_13,0.5183955453325194,0.0202739636618776
S10792,0000023_7_57_17,0.5241126422740816,0.0305643018793663
S10793,0000023_7_54_29,0.5016688883234302,0.0147427654402287
S10794,0000023_16_27_21,0.5077667049985279,0.0
S10795,0000023_16_49_29,0.4528900667427981,0.004104639398757
S10796,0000023_12_44_13,0.5227532810182447,0.0200522245461822
S10798,0000023_7_52_27,0.4938524470575722,0.0188866770147299
S10799,0000023_10_28_20,0.4449343834801796,0.0
S10800,0000023_15_54_20,0.4838676562046414,0.0275398457208685
S10801,0000023_13_43_16,0.48391144611939785,0.0200774983356279
S10803,0000023_11_16_23,0.47530023775562535,0.0146175037499632
S10804,0000023_11_46_26,0.4976036906634684,0.0187309566674494
S10807,0000023_24_49_25,0.4272837173978721,0.0162393623191247
S10808,0000023_22_53_18,0.4913451076006105,0.0313106184473472
S10810,0000023_18_41_23,0.4250209194943648,0.0105175938948794
S10812,0000023_21_51_21,0.4187271295951748,0.020472895040369
S10813,0000023_20_54_16,0.4346008475444021,0.0106299700991987
S10814,0000023_19_44_29,0.4777841518074177,0.010143596472046
S10816,0000023_21_18_23,0.4262781485724395,0.0024164571917558
S10817,0000001_21_21_17,0.46993951856883287,0.0284323587320807
S10818,0000008_5_58_19,0.49487511007480695,0.0007006206907245
S10820,0000020_24_52_19,0.48480931416885664,0.0163069971501424
S10824,0000001_20_44_27,0.48181369758378056,0.0091393894814269
S10826,0000003_21_37_20,0.48323409700318376,0.0181828882653483
S10827,0000007_18_22_20,0.5707814027529298,0.017165596726358
S10828,0000005_20_41_13,0.46079349036254286,0.0222721141479459
S10831,0000007_9_43_21,0.5974291149420105,0.0056570485458994
S10834,0000007_13_30_28,0.5778047457380187,0.005616556977117
S10835,0000007_23_24_14,0.5351791623602201,0.0269296844869845
S10836,0000003_20_49_15,0.5087657306661241,0.009989763292286
S10838,0000002_11_34_17,0.5372994397268624,0.0057701461692963
S10839,0000002_9_54_20,0.48995880983861756,0.0199239211773509
S10840,0000002_16_35_30,0.5111398325990935,0.0202382798245243
S10845,0000002_22_34_19,0.5101296456346819,0.0187497098017365
S10847,0000020_2_17_22,0.5038196962912067,0.0214020857652137
S10848,0000025_24_41_16,0.39404078489776184,0.0074152984918745
S10849,0000020_16_23_25,0.5163560203973473,0.0062991660259064
S10850,0000020_16_60_25,0.4873858690677431,0.0063973226496757
S10854,0000026_14_31_12,0.40592755860271545,0.0
S10856,0000025_9_43_32,0.3613645815409663,0.0117299976398395
S10858,0000008_12_43_31,0.49477356553405544,0.0
S10859,0000016_15_30_12,0.5207854705770174,0.0207136903222097
S10860,0000017_9_14_25,0.5061550505127391,0.0
S10861,0000018_19_41_11,0.46397440608024476,0.0
S10862,0000018_25_37_11,0.4685797345273807,0.0
S10863,0000004_7_41_11,0.3947810474456639,0.0203213803818947
S10864,0000009_14_59_15,0.47532665635199994,0.0
S10866,0000001_1_20_29,0.47278229651189224,0.0
S10870,0000008_9_31_12,0.4645358751432537,0.0331345382256324
S10871,0000001_16_57_29,0.4780365579934103,0.0
S10872,0000001_15_57_29,0.5046749136696238,0.0090184780393569
S10873,0000000_5_54_30,0.34746158117022696,0.0029749612417021
S10874,0000027_15_20_14,0.49096738309747257,0.0
S10876,0000027_14_59_28,0.4493034841119313,0.0
S10877,0000015_3_45_31,0.35128395632544973,0.0057861173929873
S10878,0000027_4_55_13,0.4947851672961093,0.0156559016079108
S10879,0000015_8_31_12,0.3918404241864295,0.0
S10882,0000000_19_47_31,0.3762844671755017,0.0
S10883,0000000_11_20_14,0.42005329091207194,0.0106879996559195
S10886,0000002_20_29_15,0.5184407055026801,0.0
S10887,0000002_21_54_26,0.49818410460386964,0.0
S10891,0000002_20_52_25,0.5058786259810176,0.0
S10892,0000002_2_56_17,0.5309945832585823,0.0150077069942173
S10893,0000002_4_29_21,0.5158388589184468,0.0
S10894,0000025_8_49_28,0.42022475832701733,0.0
S10895,0000025_8_54_19,0.3937191203393459,0.0160521160855445
S10897,0000022_4_48_15,0.4782413445148761,0.02016220888685
S10898,0000022_3_27_24,0.5285598347762208,0.0355705636831506
S10899,0000022_3_18_25,0.5314737715692471,0.0186838323110868
S10900,0000022_1_56_29,0.3718549029784434,0.0127721428514065
S10901,0000022_7_46_29,0.533713013729625,0.0168258520922964
S10902,0000022_6_27_20,0.48979320708377194,0.021417995672075
S10903,0000022_4_45_21,0.4786122380716913,0.0141407435508345
S10904,0000025_24_32_19,0.4213250132290383,0.0146144119800106
S10908,0000005_7_26_25,0.5242126738644814,0.0137630520125755
S10910,0000005_7_54_21,0.5070500679021474,0.0174620323767863
S10913,0000005_13_17_20,0.533350650575205,0.0123672218852548
S10914,0000006_5_39_12,0.546162729172362,0.0127221629428439
S10915,0000006_24_43_16,0.496575542465517,0.016304475177737
S10919,0000006_5_56_24,0.5222223191147314,0.0079412461089056
S10920,0000006_21_50_20,0.5158591594780529,0.0127707890683844
S10921,0000006_21_16_19,0.5202257551791195,0.0015780483003435
S10922,0000006_21_21_21,0.5327184175283419,0.0183849369289387
S10923,0000005_13_55_21,0.5099043645275139,0.0131384738750567
S10925,0000005_13_27_13,0.5298498966830151,0.0087975501389552
S10926,0000006_16_46_23,0.4881287763190456,0.0093979275395204
S10930,0000006_22_26_21,0.5394535227652855,0.0073598554684318
S10939,0000005_11_52_18,0.5160656256691416,0.0182477999835512
S10940,0000005_11_39_31,0.532922181689966,0.0241928614021637
S10942,0000005_10_51_20,0.48397801294898474,0.0239268713930662
S10943,0000005_11_14_24,0.54255519857179,0.0110461627364256
S10945,0000003_17_44_21,0.5054040516812048,0.0063510014487822
S10948,0000003_18_34_13,0.519604355720568,0.0
S10949,0000003_18_54_29,0.506707571042918,0.0178878467672142
S10951,0000005_10_53_29,0.5024592092201985,0.0
S10954,0000004_14_47_28,0.5206111147557382,0.0091202958696818
S10955,0000005_6_28_28,0.5236054986768457,0.0133076284574396
S10956,0000012_18_45_24,0.5181496641771324,0.021171085816856
S10957,0000012_20_25_14,0.49210445786346063,0.0173087052862074
S10959,0000011_24_45_24,0.4992796072760963,0.0219454177705609
S10962,0000012_17_53_21,0.5189058627217494,0.0179877696529816
S10963,0000012_11_36_16,0.4641467788812044,0.011360311597118
S10964,0000012_11_23_23,0.5099338740685847,0.0137436417966773
S10967,0000011_21_48_28,0.5102148365605855,0.0013506168813522
S10968,0000011_25_34_22,0.4663457433507771,0.0014220436799171
S10969,0000011_25_56_17,0.48708005815888733,0.0490166135364371
S10971,0000012_21_36_21,0.4694518617191856,0.0085882149645757
S10972,0000012_21_20_26,0.4969649092280003,0.0298564520136858
S10975,0000011_18_47_14,0.5109391618845025,0.000802699136412
S10977,0000011_24_52_29,0.4912894266268987,0.014310847737763
S10978,0000011_24_53_16,0.46080173593719603,0.0125652597115299
S10979,0000011_18_25_16,0.4892925694247609,0.0134048790182342
S10981,0000011_22_27_18,0.47486175420392085,0.0
S10982,0000008_4_43_30,0.5077161088261952,0.012331894198799
S10985,0000009_16_30_24,0.42625148534138296,0.0108532210263609
S10986,0000009_16_51_21,0.47233864073996457,0.0258495705824605
S10989,0000008_3_22_27,0.4987079778201158,0.0139450056116722
S10990,0000009_21_44_13,0.501253253037933,0.0224707852341298
S10991,0000007_2_49_25,0.5483489846648789,0.0199225865209471
S10992,0000007_5_30_28,0.5512887809611141,0.0228678683681515
S10993,0000009_21_39_15,0.5004281807430843,0.0241059692588263
S10996,0000007_2_50_21,0.5532352567580088,0.0162414509465231
S10997,0000008_3_21_20,0.5006958997081268,0.0116597693383256
S10998,0000009_16_19_16,0.3599530685561426,0.0175604345635315
S11001,0000007_4_25_22,0.5627919153918547,0.0015123506097329
S11002,0000009_16_36_16,0.42801715331620854,0.0225991874028721
S11003,0000008_2_44_18,0.5119474571854008,0.014354930716519
S11004,0000009_13_44_21,0.4867577913773258,0.0535692601976426
S11005,0000007_2_43_17,0.5941989465544774,0.0072683488027454
S11006,0000009_13_25_22,0.5003202077331769,0.0193118905291691
S11007,0000009_25_44_23,0.49589508058020065,0.0031886415071944
S11009,0000007_3_57_15,0.5797293948683787,0.0142327889212441
S11010,0000009_13_34_20,0.4780788403674065,0.0224205197159999
S11013,0000009_9_29_19,0.46162032940763853,0.0162209178036812
S11014,0000009_4_30_27,0.525588914889234,0.0154212719813958
S11017,0000008_3_29_19,0.4883306656266111,0.0
S11019,0000023_15_41_31,0.48245600432315683,0.02082836576882
S11020,0000023_11_53_30,0.50975144727138,0.0183194387017574
S11021,0000023_16_24_13,0.5004234222957181,0.0178157098910266
S11024,0000026_3_47_12,0.4123673604188147,0.0
S11025,0000021_14_44_22,0.40388873153262994,0.0168382336997766
S11027,0000021_3_54_27,0.43485205023042345,0.0145149749565572
S11028,0000021_16_51_13,0.46252944691845943,0.0193306773793846
S11029,0000021_16_52_28,0.4175254212532524,0.0197841317501478
S11030,0000021_16_58_25,0.43652192444640053,0.0195659937517047
S11032,0000021_9_42_30,0.4265854638054518,0.0255686620365266
S11034,0000021_9_41_17,0.40874562751797405,0.0007829459562495
S11035,0000021_9_23_16,0.4404839934580722,0.0007580749472245
S11036,0000021_8_54_19,0.43134339706860236,0.0161824392716132
S11038,0000021_9_37_19,0.4418288589844181,0.0
S11039,0000021_9_44_14,0.44104611497686763,0.0138938393262745
S11042,0000001_9_59_24,0.5005116261412909,0.0126147134642078
S11049,0000008_15_16_22,0.512794594382988,0.0218936703284601
S11050,0000001_15_50_16,0.48888988705157904,0.0266006282705268
S11051,0000008_9_40_13,0.47986964167675156,0.0027970296333189
S11052,0000001_16_50_19,0.47330395175039675,0.0217261653848916
S11054,0000008_9_20_15,0.4619122918805288,0.0204413186090032
S11057,0000001_19_53_22,0.5066475263108372,0.0117793272214741
S11058,0000008_5_30_29,0.4714103870341077,0.0
S11061,0000009_24_40_18,0.4133247217160552,0.0095396743787489
S11063,0000010_22_37_20,0.46735430513912085,0.013817340934588
S11065,0000010_15_41_14,0.5097180584504707,0.0184654868875322
S11067,0000010_3_62_26,0.4568744259603523,0.0228396536828367
S11070,0000004_10_35_21,0.5478815427591479,0.0208402884288177
S11072,0000004_10_32_28,0.5715643528918453,0.0166986528185444
S11073,0000004_22_22_26,0.48623935232941784,0.0140661040853966
S11077,0000006_4_34_17,0.4817829437028384,0.0
S11078,0000004_10_23_17,0.5260800330319361,0.0112838388290129
S11079,0000004_16_44_17,0.5338472585584253,0.0080661521857324
S11080,0000004_22_21_28,0.5103255568971536,0.0207844564049163
S11081,0000004_22_29_17,0.49104808829083624,0.0
S11082,0000006_23_61_26,0.5190167388182622,0.0221000862659302
S11083,0000004_4_54_21,0.5160482296036967,0.0127966356263142
S11085,0000004_4_58_22,0.5070017912451525,0.0139979039461844
S11087,0000006_4_19_19,0.4286993670797741,0.0271468757231955
S11089,0000006_10_36_17,0.5660013371074188,0.0112933861044167
S11093,0000006_23_41_14,0.5399481225262198,0.0131103838771295
S11094,0000013_19_23_22,0.4504643794968626,0.0
S11097,0000014_20_34_13,0.22086658163318632,0.0
S11099,0000014_15_18_21,0.20471529600630323,0.0
S11100,0000014_11_48_21,0.28620581261350625,0.0
S11101,0000014_17_62_24,0.36305119594367896,0.0
S11103,0000014_17_47_17,0.16294899126801388,0.0
S11104,0000014_10_16_24,0.39781669885703635,0.0
S11105,0000014_8_58_15,0.39390935086091006,0.0
S11106,0000014_8_64_18,0.4499632067742017,0.0
S11107,0000014_15_48_30,0.4039873077675695,0.0
S11109,0000014_17_46_23,0.18765037026195486,0.0
S11110,0000014_9_43_26,0.3198906061630706,0.0
S11111,0000013_24_44_30,0.4638775510895063,0.0
S11115,0000013_23_27_22,0.3913239796660628,0.0
S11116,0000014_24_56_17,0.24404686789775176,0.0
S11117,0000013_19_65_21,0.4965542117678283,0.0
S11119,0000014_22_43_29,0.3240815799121052,0.0
S11121,0000013_19_28_28,0.4818813223739868,0.0
S11122,0000013_19_14_24,0.45596414733757185,0.0
S11123,0000013_20_57_25,0.4332641238368315,0.0
S11126,0000013_20_32_30,0.48514038564948647,0.0
S11127,0000013_19_57_22,0.4825061019413825,0.0
S11131,0000014_9_44_24,0.32752707949349685,0.0
S11133,0000014_6_18_21,0.26591496811981447,0.0
S11134,0000014_2_61_18,0.2751865003541731,0.0
S11135,0000014_23_51_14,0.23879468954091584,0.0
S11140,0000013_22_60_26,0.4574259544412237,0.0
S11142,0000013_20_29_17,0.4439934198273793,0.0146138013216336
S11145,0000024_5_47_21,0.6074147549660236,0.0
S11148,0000024_7_20_20,0.575374276374073,0.0477150537634408
S11149,0000024_14_20_20,0.5898908413690838,0.0
S11150,0000024_11_36_24,0.600340073699257,0.0
S11153,0000006_1_58_24,0.5381901430747996,0.014210617361257
S11156,0000004_23_47_21,0.5053682392637181,0.0086526439073801
S11157,0000007_17_35_13,0.5606801046960147,0.0454577580436617
S11158,0000007_16_34_20,0.5419464734838749,0.0122855231780375
S11159,0000007_19_37_22,0.5850537869693059,0.0107102835962417
S11161,0000007_17_46_19,0.6451831086179699,0.0166140528347518
S11163,0000007_25_24_21,0.5740786991367929,0.0225159412410949
S11164,0000007_17_25_21,0.6025149549274065,0.0131709126885975
S11169,0000007_16_43_30,0.5222440490058506,0.0089136298105112
S11170,0000007_19_35_27,0.5565633658736705,0.019014825442372
S11171,0000007_23_24_23,0.5969106083635703,0.0162125976322884
S11172,0000007_1_33_14,0.5231626979983622,0.0054611098029981
S11177,0000007_21_47_16,0.5542672578011958,0.0155664447586966
S11188,0000007_10_31_30,0.5559029052556798,0.0077287203602796
S11189,0000007_11_23_17,0.5773941574284097,0.019993132568721
S11190,0000007_12_40_20,0.5617791275044526,0.016522469061926
S11192,0000007_13_52_23,0.5788897793736293,0.0151861713736959
S11195,0000007_18_48_24,0.5936642218848894,0.0055638117147902
S11197,0000007_15_51_18,0.6137834658065958,0.0189697719722426
S11198,0000007_15_17_20,0.5639516306883378,0.0031356219588173
S11199,0000006_3_34_17,0.5139893893729486,0.0090914911325949
S11202,0000007_18_18_24,0.5962280204110851,0.017798309697751
S11203,0000007_18_58_23,0.5769423918662155,0.0157795668443134
S11206,0000006_3_46_19,0.5198904960254718,0.016443885653785
S11207,0000007_15_43_18,0.6067094121043151,0.0168704013729859
S11208,0000007_14_55_24,0.6086309986808507,0.0148653296842986
S11209,0000007_18_54_23,0.5853245774232614,0.014585495749308
S11210,0000007_14_48_14,0.5784153033977109,0.0134865716908096
S11211,0000007_25_34_31,0.5594600683152383,0.0131773730981851
S11215,0000021_25_46_13,0.44346035755323593,0.0259596340325451
S11218,0000021_19_59_20,0.44461504767665727,0.011323557556481
S11219,0000021_19_48_24,0.47349362531045136,0.0024263549996582
S11220,0000018_22_25_18,0.544274272602004,0.0055292951122199
S11221,0000018_22_47_22,0.5555975699044801,0.0116121834467974
S11227,0000020_6_26_21,0.5200533697464388,0.0154384416051532
S11228,0000020_1_36_12,0.47294275621326215,0.0181016039816877
S11229,0000016_7_31_14,0.5631698226629755,0.0131244970936283
S11230,0000016_8_21_23,0.5396345763251685,0.0224138213782019
S11231,0000016_8_45_30,0.547376016788739,0.0234427051089295
S11232,0000016_7_46_30,0.5129512711937719,0.0171500543487637
S11237,0000016_5_53_27,0.558476552447663,0.0183564926910544
S11238,0000016_5_44_17,0.5351365424004064,0.0021149476156838
S11239,0000016_17_29_19,0.5255224486324069,0.0089309489153642
S11240,0000016_13_56_24,0.533766321227282,0.0031449674983112
S11243,0000016_24_45_20,0.5321548087529506,0.0294521072630801
S11244,0000016_18_58_19,0.4752033749748641,0.0213695491602516
S11247,0000016_24_58_25,0.5276242573132864,0.0205321287285978
S11248,0000000_16_22_19,0.27730842101298747,0.0095175804928636
S11249,0000000_6_42_23,0.19327061209737806,0.039198170226259
S11250,0000022_13_40_18,0.4120613899899583,0.0172383632376936
S11251,0000022_14_49_26,0.32849583566043566,0.0072406408282788
S11255,0000022_12_31_17,0.3950125158466404,0.0226555992524108
S11260,0000022_14_27_18,0.36798089754516317,0.0130876724834099
S11261,0000002_6_43_23,0.5100558762633632,0.0196326288761603
S11262,0000002_3_56_21,0.498595122890902,0.0154451837458373
S11264,0000021_19_56_24,0.48852004609492317,0.0
S11266,0000003_12_19_25,0.5094483714529913,0.0117928445669866
S11267,0000003_5_42_29,0.5122402694904361,0.0
S11268,0000005_22_52_18,0.44782734440760597,0.0170098959555659
S11269,0000004_5_23_24,0.497971320307375,0.0041516132400542
S11270,0000005_20_26_17,0.4878886331827844,0.0022216957304998
S11272,0000003_14_25_28,0.5321726941236342,0.0172612441202896
S11274,0000005_22_46_16,0.4686525688595031,0.0159250465415092
S11275,0000005_20_23_19,0.5061693542978967,0.0015722449728495
S11278,0000003_22_28_25,0.5108447536450484,0.0240552011204786
S11280,0000003_22_41_22,0.5012668008940256,0.0188285555254423
S11281,0000004_2_57_23,0.5305912989859178,0.0125316294232988
S11284,0000004_2_30_21,0.5725396752529197,0.0
S11285,0000005_19_53_24,0.5237842420576593,0.0219432061775309
S11287,0000003_21_31_18,0.5086931464117632,0.0
S11289,0000003_5_30_18,0.5436380128972539,0.0030767325966508
S11290,0000003_12_40_16,0.542528433955958,0.0260002758397656
S11291,0000004_9_64_19,0.5303393196265285,0.0160572503977965
S11292,0000003_12_32_16,0.5330048899149091,0.0106125377417715
S11293,0000003_14_27_19,0.5552526557592414,0.0270199251560758
S11295,0000003_15_44_24,0.5495147658814108,0.0097790370501544
S11296,0000003_12_24_16,0.5166430063409585,0.0110604030259533
S11298,0000003_14_35_12,0.5279661812667368,0.0108320840163711
S11299,0000005_21_50_23,0.5212735711923007,0.0021523350886917
S11300,0000004_25_33_20,0.5424967561293569,0.0196427159908307
S11301,0000004_3_42_17,0.5340815496535722,0.0164873027864356
S11302,0000004_7_25_22,0.4484833692652044,0.0131448956762954
S11303,0000004_25_42_12,0.5244600881720608,0.0234002724322288
S11305,0000004_7_30_23,0.46586694334962836,0.0064775111759875
S11306,0000004_5_39_26,0.5376630400061582,0.00626186436407
S11307,0000004_3_55_20,0.5325726748088978,0.0089233429458494
S11309,0000004_2_40_21,0.5189193496673113,0.0112654073631531
S11310,0000004_2_29_18,0.5528110279288907,0.0112546245580663
S11311,0000004_9_35_29,0.5155584758452292,0.0109692199714844
S11313,0000004_8_33_31,0.4509295169863223,0.0142681473896754
S11316,0000024_13_30_24,0.5750623281296868,0.019003374341621
S11318,0000024_10_41_20,0.5048785462118084,0.0117778586294525
S11319,0000024_10_25_28,0.5716794500275508,0.0167264741888122
S11320,0000024_10_64_22,0.5136069005406896,0.020896306807517
S11321,0000024_10_20_25,0.5684202112548821,0.0312865133432519
S11322,0000024_7_35_25,0.6211202306721413,0.0043951379339314
S11323,0000024_14_40_19,0.5591004450159514,0.0161243750588036
S11325,0000024_18_18_18,0.5003301715869487,0.0196039760176711
S11326,0000024_5_50_17,0.5504553824891465,0.0255844742908528
S11327,0000024_4_41_13,0.552297678255219,0.0185824124383265
S11328,0000024_6_42_28,0.5472993283180252,0.0135412504086896
S11330,0000024_7_19_23,0.5724773387480317,0.0227263768198209
S11332,0000024_6_56_24,0.5259198649600335,0.0261807896784232
S11334,0000024_5_36_18,0.6110041579368996,0.000710004057166
S11336,0000024_3_13_22,0.5401486713089285,0.0
S11337,0000024_6_37_29,0.546869391072507,0.0138260913677341
S11338,0000024_5_32_22,0.5975618562141752,0.0077076490274714
S11340,0000024_6_63_20,0.526145810852139,0.0007441913395294
S11341,0000024_6_44_22,0.5233466915013704,0.0217194092827004
S11342,0000024_2_38_14,0.5164224494189014,0.0137130596239742
S11343,0000024_3_56_20,0.5911634412145724,0.0007486676126692
S11344,0000024_3_33_30,0.6056390322272576,0.012482184005475
S11345,0000024_25_57_19,0.5489120547081296,0.0022350438689193
S11346,0000024_3_31_16,0.5654269221748455,0.0164579692605955
S11348,0000024_2_50_21,0.5890718501247458,0.0154500494559841
S11353,0000024_17_23_16,0.5931011924267784,0.0194069028353255
S11354,0000024_18_36_26,0.5331885756384778,0.0287490961677512
S11356,0000024_17_53_16,0.5381091322157374,0.0179864446625496
S11357,0000024_1_49_25,0.5996801715538626,0.0128897284166209
S11358,0000024_17_50_19,0.5830503570373243,0.0029056935808727
S11359,0000024_18_15_22,0.5201622876510377,0.0124335286235402
S11362,0000024_23_33_15,0.5538843729338407,0.0065011617392896
S11367,0000024_24_55_17,0.5160577914926556,0.000709286660273
S11369,0000024_10_30_25,0.5737848427181215,0.0373196669764124
S11371,0000024_25_30_23,0.5916266480847447,0.0079712585606826
S11372,0000024_22_45_17,0.540586086762889,0.0155304481562093
S11374,0000024_23_51_13,0.5761193414226287,0.0227735616219743
S11375,0000024_25_34_25,0.5954172900514505,0.0294151050539466
S11376,0000024_10_43_16,0.5221796456995075,0.0
S11377,0000024_9_45_20,0.5884598061126702,0.0
S11379,0000024_8_37_24,0.5954991476012798,0.0021992707448314
S11385,0000024_22_21_23,0.5845711334767233,0.0007516875157861
S11386,0000024_20_43_17,0.5749062411305822,0.0123244470117336
S11387,0000024_20_48_18,0.5927719444236083,0.0042132926415734
S11388,0000024_21_61_24,0.5343264240605159,0.0141661746442168
S11394,0000024_21_61_25,0.5139512634017026,0.008823320551058
S11395,0000024_21_29_21,0.5452256767149692,0.0085837651122625
S11396,0000024_20_58_20,0.5544387819401295,0.0166722352603351
S11400,0000001_23_23_26,0.502628560120819,0.0128303315577967
