ufs_serial,position,split,health,reg_pred_die
S00080,1,train,0.0024551575598599,0.004007221955760735
S00081,1,train,0.0048692551117381,0.003666053754212332
S00084,1,train,0.0,0.004204610641579919
S00086,1,train,0.0,0.004011427332324566
S00087,1,train,0.0071833265884257,0.0031747190174752898
S00092,1,train,0.0,0.003586904122310875
S00096,1,train,0.0,0.004037127615195593
S00098,1,train,0.0,0.004160158188323206
S00099,1,train,0.002429023161249,0.0030102798519046517
S00101,1,train,0.0047811447811447,0.0034592239508633407
S00103,1,train,0.0023947190902958,0.0035874452925035638
S00106,1,train,0.0,0.004200678086625588
S00108,1,train,0.0,0.00414156976532916
S00109,1,train,0.0024466006035276,0.00344386018554861
S00111,1,train,0.0,0.0040225281177666975
S00113,1,train,0.0,0.004100915849416827
S00114,1,train,0.0,0.0027708304755398976
S00116,1,train,0.0,0.0037435844044224056
S00120,1,train,0.0,0.0031913362338145883
S00121,1,train,0.0,0.004207959723220855
S00122,1,train,0.0,0.0036974396192693635
S00123,1,train,0.0120079634300735,0.0032606172472400613
S00124,1,train,0.0,0.004330851544354416
S00126,1,train,0.0145181549966406,0.0028761282980863502
S00127,1,train,0.0,0.0034497486720379
S00128,1,train,0.0023878847281078,0.0034520905819347887
S00129,1,train,0.0071621056878935,0.002253643736750219
S00130,1,train,0.0048756321399316,0.0033135450240128045
S00131,1,train,0.0,0.0033386226463417027
S00132,1,train,0.0,0.003468608247479789
S00133,1,train,0.0,0.003309900611463814
S00134,1,train,0.0,0.003430873184247498
S00135,1,train,0.0024002704530087,0.0032228200606715042
S00136,1,train,0.0024124339857098,0.0036291872850808806
S00137,1,train,0.0,0.003379573965346045
S00138,1,train,0.0024209654634906,0.0029141874355209122
S00139,1,train,0.0023857183316292,0.003301080390348181
S00142,1,train,0.0023883666839667,0.003753066557285005
S00144,1,train,0.0,0.0034544830283506915
S00145,1,train,0.0048074365336157,0.003016430765316436
S00146,1,train,0.0,0.003810770664266526
S00148,1,train,0.0023848940713548,0.0033299027107958385
S00149,1,train,0.0,0.0033183552956106838
S00150,1,train,0.0024284534611569,0.002230518321154876
S00151,1,train,0.0,0.002979570309910055
S00152,1,train,0.0,0.0015650304114289912
S00153,1,train,0.0,0.0023556305091048417
S00154,1,train,0.0024048348309115,0.0030892051255949644
S00155,1,train,0.0,0.0029109643401416755
S00156,1,train,0.0,0.002076093525437451
S00157,1,train,0.0023905723905723,0.0026305538346768917
S00158,1,train,0.0,0.002944190746164503
S00162,1,train,0.0,0.0030550954876469097
S00164,1,train,0.0,0.0027495197633185062
S00165,1,train,0.0,0.003037804536819783
S00166,1,train,0.0,0.0028370722632821434
S00168,1,train,0.0044468304030778,0.0036812309328655636
S00169,1,train,0.002185201306724,0.0038712378330609874
S00170,1,train,0.0,0.003776046255881318
S00171,1,train,0.002232734493277,0.0036574261471401023
S00174,1,train,0.0,0.0034944028572655482
S00175,1,train,0.0,0.0041460429895775665
S00177,1,train,0.0043713251623854,0.0038655308074318764
S00178,1,train,0.0,0.003619489709175129
S00180,1,train,0.0,0.0031400466233587197
S00181,1,train,0.0,0.0031423235903387118
S00183,1,train,0.0,0.0025446556187860656
S00185,1,train,0.0,0.003961907149805728
S00186,1,train,0.0,0.0029781732311074563
S00187,1,train,0.0023849627379564,0.003419767066110586
S00188,1,train,0.0,0.0034657640311751272
S00189,1,train,0.0,0.002600255994484157
S00191,1,train,0.0,0.0028794215711938345
S00192,1,train,0.0,0.0025956649253055966
S00193,1,train,0.0,0.0034586831751710918
S00194,1,train,0.0023942345675443,0.002196191151562873
S00199,1,train,0.0,0.003411620449432554
S00201,1,train,0.0,0.0035385930054906145
S00202,1,train,0.0,0.00379972990117579
S00205,1,train,0.0024191978193146,0.004090310580419702
S00206,1,train,0.0,0.0034562355202338827
S00207,1,train,0.0024246859373094,0.0034082304160049336
S00208,1,train,0.0,0.003793056745406991
S00210,1,train,0.0,0.00345691291766063
S00211,1,train,0.0024002356770644,0.004082587607665157
S00214,1,train,0.0,0.0029348640346687654
S00216,1,train,0.0,0.002842184697079566
