ufs_serial,run_wf_xy,pred,health
S00537,0000013_14_27_15,0.0028757735528035715,0.0
S00538,0000013_16_47_30,0.003188546644397565,0.0
S00539,0000013_13_57_17,0.0035183564003417626,0.0
S00540,0000013_10_26_15,0.002959399990136911,0.0043980160257686
S00543,0000013_7_21_26,0.002559726534457449,0.0024125042473666
S00545,0000013_12_21_23,0.002852174535339182,0.0
S00547,0000013_14_37_24,0.0030314869239003216,0.0024299851365094
S00548,0000013_5_53_24,0.00380699658728205,0.0022212091958954
S00550,0000013_12_21_28,0.0025966330563286107,0.0048952977562397
S00551,0000013_4_48_26,0.002563907669048742,0.0
S00552,0000013_6_58_18,0.002721068509168722,0.0021787351938066
S00553,0000013_14_21_25,0.003249919330409248,0.0
S00554,0000013_4_44_13,0.0021893522491802167,0.0
S00555,0000013_4_51_19,0.0025435136791816726,0.0
S00557,0000013_6_33_13,0.0031573845840193607,0.0086994954467681
S00558,0000013_1_37_27,0.0027393183530517538,0.0
S00559,0000013_5_39_17,0.0036550349483046667,0.0
S00560,0000013_6_62_18,0.0033923257966802893,0.0
S00561,0000013_1_29_27,0.002953993270165336,0.0
S00562,0000013_1_37_18,0.003008512788006822,0.0109444848164541
S00564,0000013_2_23_29,0.003001042315197059,0.0
S00565,0000013_2_29_28,0.0033210024252281495,0.0
S00566,0000013_2_52_16,0.0043272410181138515,0.0
S00567,0000013_2_54_22,0.0036388382060739415,0.0
S00568,0000013_2_46_15,0.003383407379608416,0.0
S00570,0000014_9_41_17,0.0007156342972676013,0.0022028091356744
S00571,0000014_14_60_23,0.0009167067538909462,0.0
S00574,0000013_24_42_31,0.0015066972217134976,0.0
S00577,0000014_23_35_26,0.0006364127898748222,0.0
S00579,0000013_22_23_28,0.0014817263864885057,0.0
S00580,0000023_4_21_29,0.0027298702916275608,0.0022136704169895
S00581,0000023_15_49_31,0.002767948386263749,0.0
S00582,0000023_5_21_14,0.0027677969614435284,0.0022362909068002
S00583,0000010_21_47_22,0.002717427761462005,0.0
S00584,0000010_4_28_16,0.0014293540643762963,0.0
S00585,0000010_3_44_29,0.0014979810827270804,0.0
S00586,0000010_4_38_15,0.0016839922636962684,0.0
S00587,0000010_5_37_16,0.0018943770399648292,0.0
S00588,0000010_4_17_20,0.0020540028848813744,0.0
S00589,0000010_4_19_25,0.0014343896975703152,0.0
S00590,0000010_11_19_17,0.002115321491287159,0.0
S00593,0000010_10_32_24,0.0015313981209929331,0.0
S00594,0000010_3_55_17,0.0014197590732087635,0.0
S00598,0000026_3_60_28,0.0013621338206603736,0.0
S00599,0000001_19_18_15,0.001976794867510445,0.0
S00600,0000008_22_53_30,0.0021431759298755747,0.0
S00603,0000019_9_24_30,0.0012451464834310627,0.0
S00605,0000005_22_50_21,0.0031144839619110616,0.0
S00606,0000004_7_44_23,0.003010398716696484,0.0
S00607,0000003_16_20_17,0.0027752022741618005,0.0
S00612,0000004_25_18_26,0.0032941334735376495,0.0
S00614,0000004_9_18_19,0.003349956950902508,0.0
S00616,0000004_5_25_29,0.003373596780921027,0.0
S00617,0000024_8_26_20,0.0031001717957596727,0.0
S00618,0000024_11_30_19,0.004216872351438676,0.0
S00619,0000024_15_55_24,0.0033593518753354448,0.0
S00621,0000024_10_37_17,0.0034311722059506217,0.0
S00624,0000024_7_56_21,0.0038548889501820852,0.0
S00626,0000024_24_60_18,0.003672433860013167,0.0
S00629,0000024_9_36_27,0.0030807044609958193,0.0
S00630,0000024_23_49_28,0.0034199758306280694,0.0
S00632,0000002_22_58_14,0.00156009205043259,0.0
S00634,0000006_23_49_29,0.003406981731285292,0.0
S00635,0000006_17_30_21,0.002225130499477855,0.0
S00636,0000002_6_52_17,0.002469347549687653,0.0
S00637,0000002_8_48_20,0.0021760138554785284,0.0
S00638,0000023_15_50_28,0.001988385368128639,0.0
S00639,0000023_7_19_16,0.002758588788100404,0.0
S00640,0000023_7_53_19,0.0031945868479940145,0.0
S00642,0000000_18_49_16,0.0008215508241500394,0.0
S00643,0000000_19_63_21,0.0009783427592539866,0.0
S00644,0000000_18_15_22,0.0010266686624001537,0.0
S00645,0000000_18_50_15,0.0009459950414106732,0.0
S00646,0000000_18_41_15,0.0010103055239487602,0.0
