ufs_serial,position,split,health,clf_proba_mean,lds_weight
S18704,2,train,0.0043282126310655,0.36513430111284567,0.7192975478983633
S18706,2,train,0.0076363692236101,0.39937479319662245,0.7006939257075901
S18707,2,train,0.0021662003016117,0.38697139482765647,0.7671394066489633
S18711,2,train,0.0,0.3786904157724667,1.0
S18714,2,train,0.0044428949438604,0.37571507651723807,0.7176040574599721
S18715,2,train,0.0125703446095478,0.28967064025294126,0.7860055741353368
S18716,2,train,0.0,0.49286439933708676,1.0
S18720,2,train,0.0093057800690287,0.4818264464047009,0.7140221208304824
S18727,2,train,0.013674508185445,0.4041340013344379,0.8258803442560793
S18728,2,train,0.0097845560200284,0.36779141454334763,0.7206593818089594
S18729,2,train,0.0197117241235348,0.4808053347039993,1.2438909930628457
S18732,2,train,0.0107127075991248,0.49915608684984364,0.7372275590841466
S18733,2,train,0.0055696009610643,0.44383178542296364,0.7051055317333945
S18741,2,train,0.0197183922086979,0.3524161158003845,1.2446039409582725
S18746,2,train,0.0246194866758416,0.36515099303748255,2.0190013282341877
S18751,2,train,0.0166317522571663,0.2629866714269431,0.9812784160385314
S18754,2,train,0.0110901358039567,0.32024786669082,0.7454043602465629
S18764,2,train,0.003201329485726,0.46020743156266747,0.7403215250079628
S18767,2,train,0.0066314855461635,0.4127852860231885,0.6999243559368373
S18768,2,train,0.0,0.335407417720347,1.0
S18770,2,train,0.0133848619096993,0.37184557603525237,0.8145722303940013
S18772,2,train,0.0,0.39813830808722966,1.0
S18773,2,train,0.004390789061016,0.3742966554093334,0.7183635927693807
S18774,2,train,0.0,0.3488132891698082,1.0
S18778,2,train,0.0074031514996754,0.3686495165868775,0.7000297497299743
S18780,2,train,0.0085641297370881,0.33616639571345525,0.7062357172814612
S18786,2,train,0.0093637545452832,0.315742889114853,0.7147579924943666
S18788,2,train,0.0071926679857014,0.40747375934510405,0.6996817824785485
S18790,2,train,0.0088217348376432,0.3766717083776407,0.7085997656999031
S18791,2,train,0.00625830295475,0.345841629966839,0.7010347126736748
S18797,2,train,0.0114857043213728,0.40765604728288934,0.7548984112513755
S18799,2,train,0.0,0.24014853977339404,1.0
S18803,2,train,0.0,0.11556138201668663,1.0
S18807,2,train,0.0,0.1916493267885583,1.0
S18809,2,train,0.0,0.17033152857576836,1.0
S18811,2,train,0.0,0.17051693460100867,1.0
S18815,2,train,0.0,0.2639814864756124,1.0
S18816,2,train,0.0,0.3920437414971825,1.0
S18819,2,train,0.0,0.4338011190095186,1.0
S18822,2,train,0.0,0.34694966109513264,1.0
S18825,2,train,0.0098720147252587,0.4468897627487609,0.722010411192414
S18827,2,train,0.010723108622717,0.4662737663122343,0.737441541153314
S18829,2,train,0.0032417553746608,0.43122664713780745,0.7394250072401075
S18830,2,train,0.0042678894985873,0.3514761539453512,0.720220481910438
S18831,2,train,0.0061657176175766,0.4286321948998764,0.7014285846888867
S18840,2,train,0.0104193527422604,0.47018779322762,0.7314537549931711
S18842,2,train,0.0065977246478779,0.41826533876631716,0.6999934754323206
S18844,2,train,0.0075143959324201,0.34837565561008854,0.7003100493586591
S18847,2,train,0.0073986172518145,0.3738416071074517,0.7000197380564387
S18850,2,train,0.0116883672204049,0.4605586171180642,0.7601372258103203
S18853,2,train,0.011593778761775,0.4539710885777202,0.7576601481471422
S18854,2,train,0.0162069797624715,0.47834131740772196,0.9539764750955736
S18862,2,train,0.0164841360919662,0.31817319624091783,0.9715789223226584
S18871,2,train,0.0100038915205109,0.29263907781357584,0.7241293332262739
S18875,2,train,0.0053459139791885,0.36217488070554743,0.7070013762682982
S18876,2,train,0.0022169586182593,0.2505280358517146,0.7656447673357785
S18886,2,train,0.0118855060742827,0.374224205829534,0.7654815877729532
S18892,2,train,0.0074709718705775,0.3854093441781052,0.7001927083801746
S18897,2,train,0.0062936487333557,0.3664300906432709,0.7008968036909416
S18905,2,train,0.0,0.3090116539625565,1.0
S18914,2,train,0.0,0.3516427913695442,1.0
S18916,2,train,0.0,0.452633398330424,1.0
S18922,2,train,0.0,0.3633870470470589,1.0
S18923,2,train,0.0,0.3588320618601413,1.0
S18925,2,train,0.0,0.3318700801227568,1.0
S18926,2,train,0.0,0.304915124283579,1.0
S18934,2,train,0.0,0.3815313801455187,1.0
S18935,2,train,0.0,0.46492719236796615,1.0
S18936,2,train,0.0,0.430262642742486,1.0
S18938,2,train,0.0,0.4544413539527656,1.0
S18939,2,train,0.0,0.46635745098530296,1.0
S18943,2,train,0.0097424873073228,0.512684796966932,0.7200248595780055
S18953,2,train,0.0123305938905256,0.4392178354877905,0.7784684101444169
S18956,2,train,0.0,0.2951275771557205,1.0
S18958,2,train,0.0043951865190697,0.3879531573894339,0.7182988559725145
S18961,2,train,0.0042361594995024,0.3700529072456214,0.7207148872913758
S18968,2,train,0.0,0.19241951726926312,1.0
S18969,2,train,0.0,0.4768348159527525,1.0
S18972,2,train,0.0,0.4390947255799695,1.0
S18974,2,train,0.0,0.440225564293816,1.0
S18976,2,train,0.0,0.35988603206215514,1.0
S18977,2,train,0.0,0.3877875698272162,1.0
S18980,2,train,0.0,0.42953130423137204,1.0
S18981,2,train,0.0,0.46513855189410985,1.0
S18986,2,train,0.0,0.23903147083316534,1.0
S18992,2,train,0.0,0.14129777888318013,1.0
S18995,2,train,0.0,0.2886284267772175,1.0
S18997,2,train,0.0,0.3022430954945092,1.0
S19000,2,train,0.0,0.21894230114624966,1.0
S19005,2,train,0.0,0.26459144326332174,1.0
S19006,2,train,0.0,0.3395765356902971,1.0
S19010,2,train,0.0,0.13745365679948748,1.0
S19014,2,train,0.0,0.4383888202463228,1.0
S19016,2,train,0.0095966324895248,0.40057298677800696,0.7179017959337668
S19019,2,train,0.0104464874999474,0.36094212233191464,0.7319667378857714
S19022,2,train,0.0,0.3886035554167095,1.0
S19028,2,train,0.0,0.41771770709284334,1.0
S19040,2,train,0.0,0.3731189426550972,1.0
S19041,2,train,0.0,0.3249232681992135,1.0
S19046,2,train,0.0,0.3619545031467822,1.0
S19051,2,train,0.0,0.35193588672165754,1.0
S19057,2,train,0.0,0.45001225848370535,1.0
S19059,2,train,0.0144832997085855,0.37112193244671077,0.8608603034944987
S19062,2,train,0.0,0.28246977890087815,1.0
S19065,2,train,0.0063749005925963,0.4075614747026655,0.7006058242538669
S19068,2,train,0.0095213768000255,0.3400829046585727,0.7168528720614175
S19073,2,train,0.0043655080941965,0.3406027622818619,0.7187380433683934
S19078,2,train,0.0066747695055701,0.41281679070604094,0.6998448249452849
S19079,2,train,0.0119164388876537,0.32281017884757657,0.7663426386450068
S19081,2,train,0.0160368104494179,0.3594153734034696,0.9435528314052581
S19082,2,train,0.00832584719055,0.49416334710306825,0.7043693266758059
S19094,2,train,0.004330984841553,0.41594130568487525,0.7192556677447794
S19098,2,train,0.0096766028698818,0.4558679141356426,0.7190510918692739
S19101,2,train,0.0072363836801763,0.4702644717713917,0.699734402487297
S19103,2,train,0.0031559162316963,0.43043870641014603,0.7413417256400154
S19109,2,train,0.0052769832219539,0.4036428308141808,0.7076431525321449
S19115,2,train,0.0097243781224319,0.4077595567930407,0.7197547801981787
S19116,2,train,0.015689319897972,0.46353188664069434,0.9231455067376387
S19125,2,train,0.0,0.39198403334398274,1.0
S19126,2,train,0.0,0.332351797701894,1.0
S19128,2,train,0.0,0.34048617744461884,1.0
S19129,2,train,0.0,0.3464114858599812,1.0
S19136,2,train,0.0,0.5224424513377034,1.0
S19138,2,train,0.0017373491617377,0.40430943488013993,0.7805476825782264
S19141,2,train,0.0017372216338272,0.46646108884051457,0.7805518812563448
S19142,2,train,0.0068175582990397,0.41221399833981415,0.6996547250026942
S19143,2,train,0.0087278423439085,0.4585527569241468,0.7076963338500285
S19144,2,train,0.0,0.45152357225842765,1.0
S19146,2,train,0.0017032505697493,0.4806535221477672,0.7816748909138843
S19148,2,train,0.0,0.358722558964931,1.0
S19149,2,train,0.0175481337895141,0.41570444368907844,1.0468332555761788
S19150,2,train,0.0034343601862984,0.42353100893787593,0.7353029203865451
S19151,2,train,0.0034648512797989,0.4441509104321719,0.7346727970520462
S19152,2,train,0.0,0.4874282886890476,1.0
S19154,2,train,0.001706847997802,0.3595902950288032,0.7815555370932056
S19159,2,train,0.0,0.41550284227536016,1.0
S19167,2,train,0.0,0.36531211194890706,1.0
S19169,2,train,0.0,0.5123412268692755,1.0
S19178,2,train,0.0,0.4183943312741589,1.0
S19180,2,train,0.0,0.4428138700991641,1.0
S19183,2,train,0.0,0.3560122307358531,1.0
S19186,2,train,0.0,0.42009696970366567,1.0
S19191,2,train,0.0,0.17800162947158135,1.0
S19197,2,train,0.0,0.34545285748815524,1.0
S19200,2,train,0.0,0.3191064125159067,1.0
S19204,2,train,0.0034073068564337,0.3849668797439099,0.7358671091248898
S19216,2,train,0.0,0.42820752759247344,1.0
S19219,2,train,0.0,0.45796106162745226,1.0
S19223,2,train,0.001746912148245,0.3980800871502301,0.7802331987738286
S19226,2,train,0.0068675814229849,0.058901402809229925,0.6996143164045718
S19229,2,train,0.0051887038680377,0.28007594330789826,0.7085049386518506
S19232,2,train,0.0,0.09894224123183254,1.0
S19237,2,train,0.0034372103960053,0.18587050478353281,0.7352437601330868
S19238,2,train,0.0052027175562929,0.24752187380666602,0.7083651393120955
S19244,2,train,0.0,0.4150048179615282,1.0
S19247,2,train,0.0,0.35071114665078845,1.0
S19256,2,train,0.0,0.3348342860230229,1.0
S19260,2,train,0.0,0.54906058454828,1.0
S19262,2,train,0.0069467740131946,0.43896801375054056,0.6995780807518479
S19266,2,train,0.0,0.34955914888820355,1.0
S19267,2,train,0.0,0.447085691184315,1.0
S19269,2,train,0.0051970051865484,0.3512301614301872,0.7084219886520922
S19270,2,train,0.0034866182609,0.388760760669161,0.7342266891627728
S19276,2,train,0.0158618708709667,0.5004042760487298,0.9331337585823876
S19282,2,train,0.0,0.3807614250629605,1.0
S19284,2,train,0.0067891305609911,0.43273995660685105,0.699683739727862
S19285,2,train,0.0051841575483211,0.48582090159439045,0.7085505357624067
S19287,2,train,0.0017424290231879,0.4623688484350141,0.7803805392103751
S19288,2,train,0.0068057951962314,0.4731085894472094,0.6996661989231568
S19290,2,train,0.0,0.4853695791643962,1.0
S19292,2,train,0.0034090948064464,0.47263446487255206,0.735829673468418
S19295,2,train,0.0,0.5592224951270984,1.0
S19299,2,train,0.0035217879628547,0.3947635372809988,0.7335124358930604
S19300,2,train,0.0087594997391537,0.41129184553582876,0.7079955784576021
S19314,2,train,0.0,0.39261471237456375,1.0
S19319,2,train,0.0,0.34931153189194813,1.0
S19321,2,train,0.0029874072070447,0.3986231052129818,0.7452491877486106
S19322,2,train,0.002987946012565,0.33014753655284934,0.7452363854163785
S19323,2,train,0.0,0.3692918790401399,1.0
S19324,2,train,0.0,0.3563630796294923,1.0
S19325,2,train,0.0,0.3143699896288777,1.0
S19329,2,train,0.0,0.3122355408497155,1.0
S19331,2,train,0.0,0.31787570743119664,1.0
S19337,2,train,0.0,0.42760474606592164,1.0
S19338,2,train,0.0,0.3694499654164711,1.0
S19340,2,train,0.0068344334433443,0.39113207984695425,0.6996395760556615
S19347,2,train,0.003446685599165,0.39259988207876956,0.7350474716671318
S19350,2,train,0.0,0.4794348349373365,1.0
S19351,2,train,0.0051123797767834,0.42726415118919575,0.709286258309199
S19352,2,train,0.0138172138297243,0.46926779170892846,0.8316826985423429
S19354,2,train,0.0,0.3105507365535707,1.0
S19355,2,train,0.0,0.39721665665563316,1.0
S19359,2,train,0.0034214158603621,0.4376825140178386,0.735572270038151
S19371,2,train,0.0068030702790011,0.4230360069414288,0.6996689639969857
S19374,2,train,0.0051632072139458,0.35831613572493676,0.7087621982885448
S19379,2,train,0.0,0.37612919744492973,1.0
S19387,2,train,0.0087631138146874,0.40913009451397175,0.7080300876501772
S19390,2,train,0.0087575549329527,0.3457173081474953,0.7079770377896539
S19400,2,train,0.0034044360418122,0.4324372231633398,0.7359272615452921
S19405,2,train,0.0017240601790663,0.31190084651450034,0.780985891670881
S19409,2,train,0.0017577738165973,0.37574244361012904,0.779876878175831
S19411,2,train,0.0029244411492994,0.3215129815663878,0.7467590221191446
S19414,2,train,0.0052789786185433,0.27390641434881635,0.7076241914549408
S19426,2,train,0.0,0.30113794270775746,1.0
S19429,2,train,0.0,0.44848031276421607,1.0
S19441,2,train,0.0034087090114743,0.33900887551220943,0.7358377493685362
S19445,2,train,0.0087294059788527,0.20718150613329303,0.7077109862780459
S19449,2,train,0.0,0.3729568015568702,1.0
S19451,2,train,0.0034441060396591,0.4247822990647054,0.7351008515202343
S19452,2,train,0.0,0.408257218393491,1.0
S19459,2,train,0.0,0.44405802259584065,1.0
S19460,2,train,0.0087565365695519,0.3305992171347545,0.7079673375072353
S19471,2,train,0.0,0.43833138680959943,1.0
S19478,2,train,0.0029246476593991,0.4252038946431584,0.7467540257306451
S19482,2,train,0.0017619989647812,0.40775006509960793,0.7797385208334745
S19485,2,train,0.0052770168397358,0.3421518730316461,0.7076428328928152
S19486,2,train,0.0,0.43366905352442303,1.0
S19500,2,train,0.0,0.5279587439543268,1.0
S19501,2,train,0.0,0.42747781233937543,1.0
S19503,2,train,0.0,0.4087656680770623,1.0
S19507,2,train,0.0059468255677603,0.41187028236011763,0.7025483587646963
S19509,2,train,0.0,0.429251999922942,1.0
S19515,2,train,0.0029868147453695,0.34845259319908223,0.7452632672778838
S19522,2,train,0.0,0.4257492282787679,1.0
S19524,2,train,0.0,0.34905617986414095,1.0
S19526,2,train,0.0,0.40773617612237945,1.0
S19528,2,train,0.0,0.3405655992153682,1.0
S19532,2,train,0.0,0.3940220672478658,1.0
S19533,2,train,0.0,0.4202423339017109,1.0
S19534,2,train,0.0086239805656775,0.39353311889900544,0.7067528241910639
S19536,2,train,0.0070242385697123,0.39386745595911626,0.6995754883538823
S19546,2,train,0.0029695752969575,0.4576666699863882,0.7456740069519262
S19552,2,train,0.0034441418404329,0.4573993892993637,0.7351001103819065
S19554,2,train,0.0085886602035702,0.4168760756831921,0.7064453092130973
S19562,2,train,0.0102973168963016,0.31121296746564203,0.7291993903955505
S19567,2,train,0.0,0.3596793232578395,1.0
S19569,2,train,0.0,0.4017329009215893,1.0
S19570,2,train,0.0,0.3826611833394196,1.0
S19574,2,train,0.0,0.1659947248940927,1.0
S19579,2,train,0.0,0.12445639471996241,1.0
S19588,2,train,0.0,0.2574947859775612,1.0
S19589,2,train,0.0,0.39002725712443437,1.0
S19591,2,train,0.0,0.31117069740449027,1.0
S19592,2,train,0.0,0.3887104630501663,1.0
S19593,2,train,0.0,0.21506557746759816,1.0
S19596,2,train,0.0,0.23227205892796068,1.0
S19598,2,train,0.0,0.19485893943690547,1.0
S19600,2,train,0.0,0.14982811639972296,1.0
S19602,2,train,0.0,0.3316780068835789,1.0
S19607,2,train,0.0,0.3365398289585609,1.0
S19610,2,train,0.0,0.1754671076159946,1.0
S19611,2,train,0.0,0.4492322688560877,1.0
S19614,2,train,0.0,0.5156917108383592,1.0
S19620,2,train,0.0,0.3797959871644025,1.0
S19622,2,train,0.0,0.40325976517919293,1.0
S19624,2,train,0.0,0.4206609117608248,1.0
S19626,2,train,0.0,0.4648629240721281,1.0
S19633,2,train,0.0,0.4151777427096977,1.0
S19634,2,train,0.0,0.3999306118214119,1.0
S19635,2,train,0.0,0.3977588145102846,1.0
S19636,2,train,0.0,0.385925217110256,1.0
S19641,2,train,0.0,0.20779929113174736,1.0
S19646,2,train,0.0,0.10829407120227892,1.0
S19647,2,train,0.0,0.14137717896225951,1.0
S19648,2,train,0.0,0.34209663664625706,1.0
S19654,2,train,0.0,0.46184722741769396,1.0
S19656,2,train,0.0,0.47556383673263114,1.0
S19657,2,train,0.0,0.4586835499970981,1.0
S19658,2,train,0.0,0.4107762392477648,1.0
S19660,2,train,0.0,0.48480045910400255,1.0
S19663,2,train,0.0,0.35482818415748224,1.0
S19664,2,train,0.0,0.48947159897541154,1.0
S19665,2,train,0.0,0.29827727950685395,1.0
S19669,2,train,0.0,0.415720966149538,1.0
S19671,2,train,0.0,0.3988935560196505,1.0
S19674,2,train,0.0,0.42413012911866427,1.0
S19675,2,train,0.0,0.4729365948677217,1.0
S19677,2,train,0.0,0.42347268900114665,1.0
S19681,2,train,0.0,0.3359839153244831,1.0
S19689,2,train,0.0,0.33314816164456307,1.0
S19691,2,train,0.0,0.460590433734013,1.0
S19695,2,train,0.0,0.2744999232815144,1.0
S19697,2,train,0.0,0.40045674538984705,1.0
S19701,2,train,0.0,0.4746488210590669,1.0
S19706,2,train,0.0,0.4415461301267854,1.0
S19707,2,train,0.0,0.36243947208545574,1.0
S19709,2,train,0.0,0.3255673493728923,1.0
S19711,2,train,0.0,0.3652167467331931,1.0
S19714,2,train,0.0,0.3097316262830233,1.0
S19716,2,train,0.0,0.24350751435387466,1.0
S19717,2,train,0.0,0.09014623933851033,1.0
S19722,2,train,0.0,0.31435117366645055,1.0
S19724,2,train,0.0,0.3455262574518047,1.0
S19728,2,train,0.0,0.43774113565913414,1.0
S19729,2,train,0.0,0.3199532010535174,1.0
S19730,2,train,0.0,0.41123827203544683,1.0
S19739,2,train,0.0,0.4362134262165702,1.0
S19741,2,train,0.0,0.24679094788023126,1.0
S19742,2,train,0.0,0.3648005289321148,1.0
S19748,2,train,0.0,0.4291110270071907,1.0
S19751,2,train,0.0,0.47250553634198916,1.0
S19752,2,train,0.0,0.49591129361946384,1.0
S19758,2,train,0.0,0.3873390907392597,1.0
S19767,2,train,0.0,0.5149497652795452,1.0
S19770,2,train,0.0,0.37308654689635534,1.0
S19774,2,train,0.0,0.3708372456794553,1.0
S19779,2,train,0.0,0.456109233583126,1.0
S19784,2,train,0.0,0.38482739194753085,1.0
S19785,2,train,0.0,0.3860207601272984,1.0
S19789,2,train,0.0,0.3241849272545791,1.0
S19791,2,train,0.0,0.3248276303747272,1.0
S19793,2,train,0.0,0.42995211026824204,1.0
S19798,2,train,0.0,0.3020028528845544,1.0
S19799,2,train,0.0,0.25330983584620576,1.0
S19800,2,train,0.0,0.29151753580104556,1.0
S19801,2,train,0.0,0.3366762199520292,1.0
S19802,2,train,0.0,0.3975763798016001,1.0
S19804,2,train,0.0,0.37032193926214757,1.0
S19806,2,train,0.0,0.36232525602559157,1.0
S19809,2,train,0.0,0.40459319346537326,1.0
S19820,2,train,0.0,0.3621491297449307,1.0
S19826,2,train,0.0,0.4926484594988893,1.0
S19827,2,train,0.0,0.3270501015820175,1.0
S19829,2,train,0.0,0.34395750242637685,1.0
S19832,2,train,0.0,0.3859057824521997,1.0
S19834,2,train,0.0,0.4034066507643221,1.0
S19840,2,train,0.0,0.2412048208047696,1.0
S19843,2,train,0.0,0.4018693863803772,1.0
S19845,2,train,0.0,0.28172924382423253,1.0
S19846,2,train,0.0,0.16357222202693344,1.0
S19852,2,train,0.0,0.42381733999890797,1.0
S19858,2,train,0.0,0.2897106554734348,1.0
S19859,2,train,0.0,0.2639423381121895,1.0
S19860,2,train,0.0,0.255204518122564,1.0
S19863,2,train,0.0,0.38272232025704067,1.0
S19865,2,train,0.0057471928952206,0.37341817606091804,0.7038021652971983
S19871,2,train,0.0,0.3841659791186312,1.0
S19873,2,train,0.0019025525594499,0.4136386340777176,0.7752152558407447
S19875,2,train,0.0019667667857807,0.4532258337181969,0.7731995619701203
S19878,2,train,0.0078214752215035,0.36868281781103324,0.7014293880896659
S19880,2,train,0.0,0.4330993014227749,1.0
S19881,2,train,0.003843952542268,0.41068306808963156,0.7273414658512539
S19889,2,train,0.0,0.1678094295364583,1.0
S19897,2,train,0.0,0.14921415657616563,1.0
S19904,2,train,0.0,0.32447146915864156,1.0
S19905,2,train,0.0,0.33377258218821276,1.0
S19906,2,train,0.0,0.1948495689219433,1.0
S19907,2,train,0.0,0.3064559127076104,1.0
S19909,2,train,0.0,0.33406705451884694,1.0
S19912,2,train,0.0,0.16359608778664264,1.0
S19918,2,train,0.0,0.3484328644459007,1.0
S19925,2,train,0.0,0.32477028680438963,1.0
S19926,2,train,0.0,0.4203817797949325,1.0
S19928,2,train,0.0,0.4009331493489084,1.0
S19930,2,train,0.0,0.4622019289272443,1.0
S19933,2,train,0.0,0.4286467614538257,1.0
S19935,2,train,0.0,0.28561839694958063,1.0
S19938,2,train,0.0,0.38285184364246266,1.0
S19941,2,train,0.0,0.38586285952273114,1.0
S19945,2,train,0.0,0.3894098394364201,1.0
S19950,2,train,0.0,0.3015967930418466,1.0
S19961,2,train,0.0,0.42990768485763303,1.0
S19962,2,train,0.0,0.3815313801455187,1.0
S19963,2,train,0.0038917208923551,0.4313445189201343,0.7264828878713967
S19968,2,train,0.0,0.3648427462411661,1.0
S19979,2,train,0.0038468087741296,0.4263062801151328,0.7272897227902476
S19986,2,train,0.0,0.27250909685507646,1.0
S19987,2,train,0.0,0.4272579527465849,1.0
S19991,2,train,0.0,0.17062096761768095,1.0
S19996,2,train,0.0,0.27632917602497603,1.0
S19997,2,train,0.0,0.08488921698194112,1.0
S20003,2,train,0.0,0.06947616232448503,1.0
S20004,2,train,0.0,0.09509673453460926,1.0
S20006,2,train,0.0,0.13855326354040773,1.0
S20007,2,train,0.0,0.07951748095734514,1.0
S20009,2,train,0.0,0.14199577958753237,1.0
S20010,2,train,0.0,0.20481012641695853,1.0
S20012,2,train,0.0,0.0906449577328788,1.0
S20014,2,train,0.0,0.15217089944420945,1.0
S20015,2,train,0.0,0.10764371737925865,1.0
S20018,2,train,0.0,0.4812842441401126,1.0
S20019,2,train,0.0,0.44972753278511485,1.0
S20020,2,train,0.0,0.49321992623440974,1.0
S20021,2,train,0.0,0.4720920135800844,1.0
S20022,2,train,0.0,0.3470021075025584,1.0
S20024,2,train,0.0,0.3162031796738844,1.0
S20025,2,train,0.0,0.4139045639285655,1.0
S20034,2,train,0.0057152713891444,0.48221732387608274,0.7040233484235726
S20036,2,train,0.0019318150899246,0.3930521335151587,0.774292773117075
S20047,2,train,0.0117145146843916,0.45746669738564133,0.7608319051706632
S20048,2,train,0.0,0.45055802211309476,1.0
S20049,2,train,0.001925304387912,0.4619867229383933,0.7744974490976473
S20050,2,train,0.0,0.4746162761372177,1.0
S20055,2,train,0.0,0.3931304698751525,1.0
S20056,2,train,0.0,0.4336353458757565,1.0
S20060,2,train,0.0038708973939592,0.44257849737586535,0.726855391295969
S20062,2,train,0.0019011115956331,0.4828514050310863,0.7752608516496049
S20064,2,train,0.0077668385685263,0.4869680086679873,0.7011931331853756
S20067,2,train,0.0,0.42546835574395603,1.0
S20068,2,train,0.0038021795592684,0.4328176249766251,0.7281041305305382
S20070,2,train,0.0,0.1598963001835291,1.0
S20072,2,train,0.0019621777409293,0.15262110353481798,0.7733425632373685
S20078,2,train,0.0,0.3361886413412957,1.0
S20080,2,train,0.00193617253362,0.37512574179887065,0.7741559707177987
S20085,2,train,0.0019186818617004,0.3418015905326319,0.7747059748112095
S20087,2,train,0.0019568238819133,0.3746030212730425,0.7735096009676505
S20089,2,train,0.0,0.48627526735200033,1.0
S20096,2,train,0.0019481715802141,0.48718428079917003,0.7737800126380597
S20097,2,train,0.0018996945963817,0.43904989263050737,0.7753057047693611
S20098,2,train,0.0077473159135636,0.49339128528568477,0.7011126091652541
S20102,2,train,0.0019021156731269,0.39127740628626384,0.7752290783590823
S20103,2,train,0.0019523730957487,0.37358687226373927,0.7736486303951072
S20107,2,train,0.0019226454363283,0.4853107047289476,0.7745811318755463
S20108,2,train,0.0058089928351858,0.463364220342763,0.7033902055640315
S20112,2,train,0.0,0.49106010113406623,1.0
S20114,2,train,0.0038586806728234,0.3809885209293682,0.7270752068680448
S20117,2,train,0.0,0.4568907645093074,1.0
S20119,2,train,0.0,0.4798869193094444,1.0
S20121,2,train,0.0019498454247289,0.38257148385514905,0.7737276549643336
S20122,2,train,0.0,0.4575026102308138,1.0
S20124,2,train,0.0019017008169278,0.458925512102944,0.7752422052347737
S20126,2,train,0.001958558941984,0.42045628951780323,0.7734554439191528
S20130,2,train,0.0019280604565274,0.4571942361030132,0.7744107672112257
S20132,2,train,0.003857737208147,0.4819249353105115,0.7270922219053777
S20133,2,train,0.0019664399523622,0.4535832808208067,0.773209741241782
S20139,2,train,0.0,0.2583840604364174,1.0
S20141,2,train,0.0,0.2698563709414195,1.0
S20152,2,train,0.0039273324957131,0.3962347227914455,0.7258521842294138
S20154,2,train,0.0019452207062286,0.460584620557046,0.7738723679747785
S20163,2,train,0.0058412862582859,0.3922903085050584,0.703183446817684
S20168,2,train,0.0,0.35051638739783836,1.0
S20172,2,train,0.0,0.40117274521268903,1.0
S20174,2,train,0.0,0.4055466511227222,1.0
S20176,2,train,0.0,0.440213361804411,1.0
S20184,2,train,0.0,0.46961240772693086,1.0
S20188,2,train,0.0,0.4405932393447598,1.0
S20193,2,train,0.0,0.4625632680511616,1.0
S20195,2,train,0.0,0.45043366987116257,1.0
S20196,2,train,0.0,0.4901990491388038,1.0
S20198,2,train,0.0,0.513972053560943,1.0
S20200,2,train,0.0019537776310151,0.4355676797424275,0.7736047404667766
S20204,2,train,0.0019491342627997,0.3555481588165485,0.7737498974075094
S20205,2,train,0.0058983396826527,0.44295641009535097,0.7028324083573604
S20207,2,train,0.0057466612707405,0.4000356377644099,0.703805802045479
S20208,2,train,0.0,0.4802377492806455,1.0
S20212,2,train,0.0,0.45950249419814454,1.0
S20215,2,train,0.0,0.4816171510949701,1.0
S20216,2,train,0.0,0.4585520861005757,1.0
S20218,2,train,0.0,0.42733085289834954,1.0
S20223,2,train,0.0,0.3511962887587634,1.0
S20224,2,train,0.0,0.4115359357705719,1.0
S20228,2,train,0.0038943281500374,0.3288217726582107,0.7264364404996898
S20233,2,train,0.0,0.46430172042009793,1.0
S20237,2,train,0.0,0.3537071255923869,1.0
S20240,2,train,0.0038904414124572,0.38040137806072444,0.726505697042186
S20242,2,train,0.0,0.3683356833223172,1.0
S20243,2,train,0.013394627518471,0.3949662849799503,0.814943402991895
S20244,2,train,0.0,0.4021642482004784,1.0
S20248,2,train,0.0,0.37634999795534024,1.0
S20250,2,train,0.0,0.3429219005568389,1.0
S20262,2,train,0.0078466663509054,0.37464838770178366,0.7015437264380943
S20268,2,train,0.0,0.3885189833235669,1.0
S20273,2,train,0.0,0.28335392351663624,1.0
S20277,2,train,0.0077455953744613,0.39254333741806535,0.7011056108567977
S20283,2,train,0.0,0.31990294768445443,1.0
S20284,2,train,0.0019211070524342,0.24902383815841886,0.7746295728678982
S20287,2,train,0.0,0.3866509651511519,1.0
S20292,2,train,0.0,0.28243911290726675,1.0
S20295,2,train,0.0,0.3718950281050555,1.0
S20299,2,train,0.0,0.3360104725826381,1.0
S20310,2,train,0.0,0.3690843606577623,1.0
S20329,2,train,0.0039119842890932,0.4005740539875529,0.7261230307480645
S20330,2,train,0.0019075253217269,0.41249225907744885,0.7750580277380074
S20331,2,train,0.0,0.4094965230207355,1.0
S20335,2,train,0.0,0.33811835113268146,1.0
S20336,2,train,0.0078266483992378,0.3344564928429983,0.7014525897218121
S20337,2,train,0.0038704452180143,0.41604881544109723,0.7268635104830453
S20338,2,train,0.0,0.363738536010563,1.0
S20339,2,train,0.0054567413263065,0.3200051899682566,0.7060264817735188
S20342,2,train,0.0,0.2549550697941999,1.0
S20346,2,train,0.0058468524640306,0.3134298233241359,0.7031483985295309
S20348,2,train,0.0077140373750543,0.268618746375015,0.7009800730154805
S20355,2,train,0.0,0.3753438800127391,1.0
S20356,2,train,0.0054949307329154,0.22248028039936177,0.7057067581995877
S20358,2,train,0.0,0.18416980065663255,1.0
S20361,2,train,0.0,0.34360004060403565,1.0
S20363,2,train,0.0,0.20679013624920484,1.0
S20367,2,train,0.003835009703269,0.345225679475877,0.7275038072498045
S20373,2,train,0.0,0.31783982853336284,1.0
S20378,2,train,0.0117980795480172,0.21751946290081584,0.7630810250258744
