ufs_serial,prob,pred,health
S00135,0.6005251905191875,0.005102356174109274,0.0024002704530087
S00136,0.3413266004904316,0.0029000779898914796,0.0024124339857098
S00137,0.42621606999646466,0.0036213405042524478,0.0
S00138,0.41259978639625017,0.0035056498891162,0.0024209654634906
S00139,0.5457590850044884,0.004637036515556305,0.0023857183316292
S00142,0.5258783198832924,0.0044681197968846845,0.0023883666839667
S00144,0.6038640128146249,0.005130724443787769,0.0
S00145,0.4931636150092022,0.004190159639619402,0.0048074365336157
S00146,0.4295665389620847,0.003649807729745708,0.0
S00148,0.3002745634351253,0.0025512797745363283,0.0023848940713548
S00149,0.44159821646054764,0.0037520347552533295,0.0
S00150,0.04338315517212585,0.0003686045367280299,0.0024284534611569
S00151,0.1496161841059491,0.0012712123867104751,0.0
S00152,0.16793131427147945,0.0014268267039032573,0.0
S00153,0.03712668061230355,0.0003154464642567187,0.0
S00154,0.3348262112277474,0.002844847498627832,0.0024048348309115
S00155,0.1507434435119213,0.001280790134789473,0.0
S00156,0.2957142146344352,0.0025125328173284615,0.0
S00157,0.1058525861664382,0.0008993754218783317,0.0023905723905723
S00158,0.17495424936489587,0.0014864970005036078,0.0
S00162,0.38762647528023925,0.003293464405189096,0.0
S00164,0.4702599709249332,0.003995559060579684,0.0
S00165,0.4022693389457921,0.003417877347410521,0.0
S00166,0.4547321685255393,0.003863627245405704,0.0
S00168,0.31650819518869944,0.0026892086616400555,0.0044468304030778
S00169,0.5528524391571185,0.004697305126977126,0.002185201306724
S00170,0.5512333785759627,0.004683548795214631,0.0
S00171,0.3779777560125747,0.0032114841600555787,0.002232734493277
S00174,0.4925055958727049,0.004184568786717984,0.0
S00175,0.34750346967229034,0.002952559696078483,0.0
S00177,0.5601963399505905,0.004759702505383887,0.0043713251623854
S00178,0.4283264806496001,0.003639271586904654,0.0
S00180,0.2715818273648259,0.002307492234310399,0.0
S00181,0.617695579560029,0.005248244209977764,0.0
S00183,0.16671626401170891,0.0014165030417277649,0.0
S00185,0.5335397916494438,0.004533215413831226,0.0
S00186,0.1919493305281867,0.0016308955347733114,0.0
S00187,0.513413430556199,0.004362211991480722,0.0023849627379564
S00188,0.6064539147939892,0.005152729519617016,0.0
S00189,0.287926696733554,0.0024463662506800333,0.0
S00191,0.3306895107267187,0.002809700064889679,0.0
S00192,0.20599119186655118,0.0017502020668337698,0.0
S00193,0.42300789647859965,0.0035940822905839416,0.0
S00194,0.1587989018306605,0.0013492332544733686,0.0023942345675443
S00199,0.23236246942639593,0.0019742653584340643,0.0
S00201,0.3042407739150389,0.002584978641543902,0.0
S00202,0.5627939197697676,0.004781772815901021,0.0
S00205,0.6678845105534537,0.005674673951759034,0.0024191978193146
S00206,0.40948903167947415,0.00347921939330043,0.0
S00207,0.42337143946527755,0.003597171129873142,0.0024246859373094
S00208,0.5409284235282222,0.004595992849449394,0.0
S00210,0.4244186868404385,0.003606069056546047,0.0
S00211,0.5425149473329784,0.004609472732822097,0.0024002356770644
S00214,0.24590761787939003,0.0020893515745153747,0.0
S00216,0.42718308252677595,0.003629556716382049,0.0
S00217,0.19143850406238802,0.0016265553029015845,0.0
S00218,0.5614389599375968,0.0047702604134664634,0.0
S00220,0.7472473534899556,0.0063489795396758945,0.0048111362800333
S00221,0.7100011636214809,0.006032517666239486,0.0024405814181889
S00223,0.4377204022074471,0.003719086945887913,0.0
S00226,0.7161562543577993,0.006084814332085435,0.0
S00227,0.18199855132106602,0.0015463488404360518,0.0
S00229,0.24420001018168658,0.002074842903077627,0.0
S00233,0.11296727733060391,0.0009598253230006757,0.0
S00237,0.32316436311803015,0.002745762724760649,0.0
S00238,0.08827183914328512,0.0007500007835863313,0.0
S00245,0.20187247043247888,0.0017152073920551712,0.0
S00247,0.3927994625255299,0.0033374166387111865,0.0
S00248,0.4753733034868366,0.004039004438691042,0.0048394556829523
S00249,0.3758037420402908,0.003193012672449051,0.0072902762090563
S00252,0.20376512456714174,0.0017312883086626851,0.0
S00253,0.45447108621256843,0.0038614089621886653,0.0
S00257,0.17141102128115876,0.0014563919991235604,0.0122792453576052
S00258,0.16268851125720873,0.0013822812814100302,0.004889013491513
S00259,0.41835139956482864,0.0035545184119110764,0.0
S00260,0.3187738379809398,0.002708458672583509,0.0
S00261,0.46782876393771705,0.00397490233513735,0.0
S00262,0.2035986846074922,0.0017298741532381606,0.0
S00264,0.24913243011764474,0.0021167511589024616,0.0
S00265,0.4159024367555152,0.003533710824306864,0.0021986286219862
S00267,0.42116602480043885,0.003578432846601657,0.0022214176846302
S00268,0.4120615179137719,0.0035010764964288304,0.0
S00269,0.5755979919569669,0.0048905624850265,0.0
S00270,0.5630154512926528,0.004783655056232316,0.0021931566452205
S00271,0.5312346376777102,0.004513629696553024,0.0
S00273,0.1273471992687739,0.00108200418350942,0.0023947190902958
S00275,0.2807096816517103,0.002385046955431738,0.0
S00277,0.6515569809357669,0.005535947262407782,0.0
S00278,0.6440405561619549,0.005472084035756573,0.0024270303793883
S00283,0.20944545875578696,0.0017795512103294419,0.0
S00284,0.18077374744882668,0.0015359423067914091,0.0
S00289,0.4184922539302748,0.0035557151795946487,0.0
S00290,0.5618786905974893,0.004773996580546329,0.0024540301396377
S00294,0.5955938874761944,0.005060457407954157,0.0
S00296,0.271806768444352,0.0023094034439050184,0.0
S00297,0.46633047218159235,0.003962172114468554,0.0048750582407611
S00302,0.37163911568632013,0.0031576279669853734,0.0
