feature,lgbm_gain,et_impurity,enet_abs_coef,lgbm_weak,et_weak,enet_zero
X985,2.0,0.0014619568701138275,0.0,False,False,True
X986,8.4,0.0015791984266106396,0.0,False,False,True
X987,5.2,0.0012905763828532832,0.0,False,True,True
X988,7.2,0.0018330329568994458,0.0,False,False,True
X989,5.0,0.0016929693312647584,0.0,False,False,True
X990,4.2,0.0016264733868788521,0.0,False,False,True
X991,2.6,0.0018280532350611583,0.0,False,False,True
X992,4.4,0.001606201811694214,0.0,False,False,True
X993,2.8,0.0015968541525571596,0.0,False,False,True
X994,5.4,0.0016180667394049574,0.0,False,False,True
X995,189.0,0.0030654287235269357,0.0,False,False,True
X996,0.6,0.002226916299967358,0.0,True,False,True
X997,39.2,0.0015661077410494295,0.0,False,False,True
X998,61.0,0.002187862702457597,0.0,False,False,True
X999,105.8,0.0018405187063242697,0.0,False,False,True
X1000,21.2,0.001948274009228421,0.0,False,False,True
X1001,127.6,0.002056496708094868,0.0,False,False,True
X1002,163.6,0.0022431072374625087,0.0,False,False,True
X1003,194.4,0.0027813264635488852,0.0,False,False,True
X1004,37.6,0.002085503035718072,0.0,False,False,True
X1005,23.4,0.0019079384489462177,0.0,False,False,True
X1006,55.2,0.00184992101303781,0.0,False,False,True
X1007,80.2,0.002403903839778584,0.0,False,False,True
X1010,57.2,0.0019500331409064142,0.0,False,False,True
X1011,30.0,0.0015520409467205394,0.0,False,False,True
X1012,20.6,0.0017529906880545862,0.0,False,False,True
X1013,17.2,0.0014942194410569047,0.0,False,False,True
X1015,30.4,0.0014753462245665125,0.0,False,False,True
X1016,48.0,0.0022065068712285806,0.0,False,False,True
X1017,46.0,0.0014598946740266281,0.0,False,False,True
X1018,49.6,0.002048381329397833,0.0,False,False,True
X1019,56.8,0.0018837998866300092,0.0,False,False,True
X1020,36.0,0.0014709054077964119,0.0,False,False,True
X1029,113.0,0.0029090461414818395,0.0,False,False,True
X1030,49.6,0.00154751028062533,0.0,False,False,True
X1031,87.8,0.0017915335327474246,0.0,False,False,True
X1032,70.6,0.0012505232580845474,0.0,False,True,True
X1033,51.6,0.0020246220564984685,0.0,False,False,True
X1041,8.8,0.002005369682913193,0.0,False,False,True
X1042,13.8,0.0016010782490479473,0.0,False,False,True
X1044,51.6,0.0016146943920864747,0.0,False,False,True
X1045,10.8,0.001560938816400593,0.0,False,False,True
X1049,17.6,0.0036937522523708736,0.0,False,False,True
X1058,44.6,0.002135915591191621,0.0,False,False,True
X1059,40.8,0.002434670074960178,0.0,False,False,True
X1060,199.2,0.0029860990835588845,0.0,False,False,True
X1063,203.0,0.0028597546835674513,0.0,False,False,True
X1064,372.4,0.004561965920976145,0.0,False,False,True
X1066,279.8,0.0034415550682101457,0.0,False,False,True
X1068,234.0,0.0024982341500972725,0.0,False,False,True
X1070,176.2,0.003872973696090237,0.0,False,False,True
X1071,247.2,0.003373543283103272,0.0,False,False,True
X1073,98.8,0.0033477939542205307,0.0,False,False,True
X1075,56.2,0.0030489674237228143,0.0,False,False,True
X1076,110.8,0.00341089447775371,0.0,False,False,True
X1077,39.4,0.002693893784644631,0.0,False,False,True
X1079,11.4,0.0015297801071339373,0.0,False,False,True
X1080,6.8,0.001280500798651741,0.0,False,True,True
X1081,10.0,0.0014593474340172201,0.0,False,False,True
X1082,0.0,0.0,0.0,True,True,True
X1083,71.6,0.001461571308479326,0.0,False,False,True
X1084,97.0,0.0017475943600152935,0.0,False,False,True
X1085,93.2,0.0016350245435913149,0.0,False,False,True
X1086,7.0,0.003072084517684925,0.0,False,False,True
position,3.2,0.0014003881029883282,0.0,False,False,True
p_1,0.4,0.0013250616582805698,0.0,True,False,True
p_2,0.2,0.0013196067865520178,0.0,True,False,True
p_3,0.2,0.001405058522895635,0.0,True,False,True
p_4,0.2,0.001285268613778864,0.0,True,True,True
clf_proba_mean,106.4,0.0019169119490430445,0.0,False,False,True
