ufs_serial,position,split,health,clf_proba_mean,lds_weight
S07950,1,train,0.0033964327205631,0.3566028173440539,0.7360952423097994
S08007,1,train,0.0105312972354461,0.3711000021209365,0.7335976809966405
S08076,1,train,0.0159508499249223,0.4150716156947231,0.9383959806907367
S08144,1,train,0.0186557622422574,0.4635813604225982,1.1395959275202405
S08152,1,train,0.0059182730550673,0.19448074471754614,0.7027140447093981
S08163,1,train,0.0114150531707205,0.5404822840353901,0.7531322249882636
S08250,1,train,0.0119656391143982,0.503050313840797,0.7677248342320844
S08281,1,train,0.0023665821458757,0.4595623115903627,0.761349954639467
S08305,1,train,0.0092962139438533,0.4531473295108431,0.7139024836209711
S08306,1,train,0.0119595924594408,0.38711396959455074,0.767554125017885
S08331,1,train,0.0092094596159636,0.341940071784474,0.7128405627516505
S08349,1,train,0.0,0.26879075726243923,1.0
S08407,1,train,0.0134677397501558,0.2961893447122664,0.8177444734000078
S08420,1,train,0.0139177675564796,0.42944638401788077,0.8358644098556346
S08430,1,train,0.0011900400590949,0.3953619065977147,0.7997711758098166
S08477,1,train,0.0176811697321142,0.48403316630642435,1.0571559253427536
S08495,1,train,0.0,0.3300935219602797,1.0
S08520,1,train,0.0023382568459879,0.40313278242686384,0.7621503653320411
S08531,1,train,0.0,0.5247042631849221,1.0
S08541,1,train,0.0248973048792706,0.3873294033543844,2.082325734740793
S08542,1,train,0.0113113160955248,0.24169858018435084,0.75059476640996
S08553,1,train,0.0123678828682086,0.3748823170578694,0.7796154374018953
S08579,1,train,0.0023075440905745,0.2134756288725115,0.7630248897303845
S08617,1,train,0.0283657584772667,0.488943666816446,3.1448045103781603
S08663,1,train,0.0134175643206176,0.5253925100541694,0.8158179330272503
S08671,1,train,0.0,0.23154178028851446,1.0
S08691,1,train,0.0,0.3639669985600174,1.0
S08715,1,train,0.0,0.2305116648921979,1.0
S08720,1,train,0.0,0.29909435515702093,1.0
S08721,1,train,0.0,0.1875729703337096,1.0
S08726,1,train,0.0,0.371057352439553,1.0
S08728,1,train,0.0069235484230469,0.30670414333704565,0.6995851869594432
S08733,1,train,0.0,0.22616918705226383,1.0
S08802,1,train,0.0,0.36373669150305776,1.0
S08807,1,train,0.0,0.4152175871835763,1.0
S08879,1,train,0.0,0.35987742449731996,1.0
S08938,1,train,0.0,0.4453634435940734,1.0
S08973,1,train,0.0,0.3767626954956656,1.0
S09003,1,train,0.0,0.27592204917856805,1.0
S09025,1,train,0.0,0.19930945097290823,1.0
S09053,1,train,0.0,0.1493652174891171,1.0
S09143,1,train,0.0,0.26759312558811565,1.0
S09225,1,train,0.0,0.30396154489492094,1.0
S09228,1,train,0.0,0.4254493525724407,1.0
S09230,1,train,0.0,0.45750765487850337,1.0
S09250,1,train,0.0,0.3446889565466968,1.0
S09270,1,train,0.0,0.5036528213234402,1.0
S09308,1,train,0.0,0.41911574758045395,1.0
S09313,1,train,0.0,0.3440557724027517,1.0
S09422,1,train,0.0,0.5240727405259893,1.0
S09486,1,train,0.0,0.27482051720255557,1.0
S09507,1,train,0.0,0.35333293396124194,1.0
S09521,1,train,0.0,0.2950680438840192,1.0
S09566,1,train,0.0,0.31945653739564345,1.0
S09567,1,train,0.0,0.31829761852811783,1.0
S09569,1,train,0.0,0.3641940439650617,1.0
S09608,1,train,0.0,0.23338882904069277,1.0
S09635,1,train,0.0,0.32442909184358537,1.0
S09668,1,train,0.0,0.402015831169642,1.0
S09669,1,train,0.0,0.21629658095381102,1.0
