ufs_serial,position,split,health,reg_pred_die
S05707,1,train,0.0017111673466577,0.00308777619283079
S05733,1,train,0.0,0.003385567528337076
S05739,1,train,0.0,0.0025944754252349334
S05746,1,train,0.0086874746542489,0.0015476082570193529
S05750,1,train,0.0104721970542995,0.0025773478825164443
S05757,1,train,0.0017240781212058,0.0018365238481578786
S05781,1,train,0.0,0.0020896848810408016
S05785,1,train,0.0017600895272902,0.0029096448127478025
S05819,1,train,0.0085040124565816,0.001816957715885079
S05866,1,train,0.0,0.0029999158870989665
S05892,1,train,0.0,0.003241252122593919
S05914,1,train,0.0,0.0028757881161028697
S05936,1,train,0.0,0.002976198899292065
S05990,1,train,0.0,0.0025802905281619055
S05998,1,train,0.0,0.0013079568535467017
S06049,1,train,0.0,0.002672809501754964
S06052,1,train,0.0,0.0013766375330003017
S06062,1,train,0.0,0.002328793383553515
S06082,1,train,0.0,0.0015333131943359867
S06091,1,train,0.0,0.002811499111631864
S06151,1,train,0.0015301959697655,0.001197729042609319
S06201,1,train,0.0106604646602072,0.002220568273220333
S06237,1,train,0.0045106776907508,0.0031939187956706618
S06259,1,train,0.0061573532053545,0.002382170304370768
S06263,1,train,0.0061002178649237,0.002749711757631424
S06270,1,train,0.0135600927652221,0.002522810617590698
S06324,1,train,0.0015286992522599,0.0020130501515434624
S06360,1,train,0.0045436676631652,0.0032142336634681237
S06406,1,train,0.001555833122028,0.0021711917152829174
S06416,1,train,0.0,0.001749857053848717
S06431,1,train,0.0091889843121666,0.00254793164764626
S06483,1,train,0.0,0.0034109726328829517
S06490,1,train,0.0015050754657557,0.0030560038887330397
S06493,1,train,0.0107002036083584,0.002378490859566764
S06616,1,train,0.0,0.0018502924093021728
S06619,1,train,0.0062135291157597,0.0024990909528438865
S06718,1,train,0.0,0.0014819767051589576
S06834,1,train,0.0069155523397386,0.0024733355230632022
S06839,1,train,0.0,0.0022950272946661134
S06841,1,train,0.002249713693378,0.003019289166111501
S06905,1,train,0.0,0.0029194761269766612
S06917,1,train,0.0,0.001651385268808717
S06938,1,train,0.0,0.0033619318480861593
S06972,1,train,0.0,0.0022369380997418623
S06993,1,train,0.0,0.0029498911597938076
S07000,1,train,0.0044834756408348,0.002457416794457384
S07034,1,train,0.0022487059760379,0.0030908988035882774
S07043,1,train,0.0022915369896488,0.0022400705233492565
S07045,1,train,0.0,0.002448432097095023
S07073,1,train,0.0,0.0021747809138394194
S07125,1,train,0.0,0.0029791740142763906
S07138,1,train,0.0,0.0024911587936030898
S07181,1,train,0.0,0.0021780970135900427
S07221,1,train,0.0,0.0016169206657067295
S07249,1,train,0.0042667902919789,0.0029299581311786095
S07281,1,train,0.0102352730043571,0.0028996448658042905
S07312,1,train,0.0,0.0021765149241007595
S07313,1,train,0.0,0.003275932533190131
S07316,1,train,0.0060135274117632,0.0009440700322600804
S07363,1,train,0.001475951201549,0.0024964897610870117
S07375,1,train,0.0482477429375788,0.0015956569186950083
S07393,1,train,0.0014912162263528,0.002465855415960589
S07427,1,train,0.0014308375725854,0.0026001387102056305
S07429,1,train,0.0,0.002638844857602769
S07437,1,train,0.0043809775662215,0.00243924208698581
S07461,1,train,0.0,0.003318509559015985
S07475,1,train,0.0,0.0029792295022601145
S07486,1,train,0.0,0.001749452870393348
S07556,1,train,0.0,0.002112209281198604
S07584,1,train,0.0,0.0026506359474635036
S07599,1,train,0.0115768386992944,0.003086204193480963
S07622,1,train,0.0154481198052977,0.002995554882226074
S07728,1,train,0.0175946056259423,0.004324231185459686
S07739,1,train,0.0033471168999097,0.0034239240484278044
S07781,1,train,0.009434021955772,0.0020391781270071244
S07832,1,train,0.0032148101192131,0.002294605520935958
S07843,1,train,0.0011100390412121,0.00257433654499806
S07849,1,train,0.0031138009673458,0.002969591487776907
S07876,1,train,0.0,0.0009572717335356449
S07881,1,train,0.0,0.0014161254225896803
S07882,1,train,0.0,0.001239821293695242
S07927,1,train,0.0232228685998526,0.003699440705364128
S07950,1,train,0.0033964327205631,0.002299788647724436
S08007,1,train,0.0105312972354461,0.0024470751446583044
S08076,1,train,0.0159508499249223,0.0025542297031096385
S08144,1,train,0.0186557622422574,0.003191153734104463
S08152,1,train,0.0059182730550673,0.0012542374517217608
S08163,1,train,0.0114150531707205,0.00356400095885781
S08250,1,train,0.0119656391143982,0.003095624960093181
S08281,1,train,0.0023665821458757,0.003163487818725888
