ufs_serial,run_wf_xy,pred,health
S00267,0000022_3_51_13,0.0031690880355476326,0.0022214176846302
S00268,0000022_7_32_31,0.002619084563120969,0.0
S00269,0000022_7_34_16,0.002821804966387912,0.0
S00270,0000022_7_23_24,0.0031595249062465573,0.0021931566452205
S00271,0000022_1_58_22,0.0027307539258792026,0.0
S00273,0000022_5_27_13,0.002023940932684899,0.0023947190902958
S00275,0000022_1_37_16,0.0025578274863813015,0.0
S00277,0000003_10_28_21,0.0037172841972816888,0.0
S00278,0000003_10_58_21,0.0027011607664417653,0.0024270303793883
S00283,0000012_21_38_24,0.0018414429121714573,0.0
S00284,0000012_15_62_18,0.0025181734838769887,0.0
S00289,0000023_4_30_31,0.0028870277156780896,0.0
S00290,0000023_12_31_31,0.002672724010233872,0.0024540301396377
S00294,0000013_13_46_19,0.0025714824672734005,0.0
S00296,0000012_10_16_24,0.0031571872627334336,0.0
S00297,0000024_4_14_24,0.003644090754783964,0.0048750582407611
S00302,0000008_14_50_23,0.0030230657306774228,0.0
S00303,0000001_13_52_15,0.0028190757667908087,0.0044147169073886
S00308,0000008_9_24_19,0.0023691287322687863,0.0
S00309,0000009_1_25_17,0.0022873099243008402,0.0021791077496437
S00310,0000009_1_21_19,0.0027614789234721732,0.0156605896916497
S00311,0000009_3_34_21,0.002040820441983023,0.0
S00312,0000009_3_33_22,0.0016894929206376632,0.0022374990433228
S00313,0000009_14_30_14,0.0016751305205363067,0.0
S00314,0000009_24_57_25,0.0019663913254002238,0.0021928953719759
S00315,0000008_22_48_15,0.0026411158966771695,0.0021781336418657
S00316,0000009_24_24_28,0.0024979001683493288,0.0
S00318,0000009_14_23_19,0.001527153150207678,0.0022137295775651
S00319,0000009_24_43_31,0.0026614271030925875,0.0021892730027839
S00321,0000025_16_24_21,0.0015420714132402527,0.0
S00323,0000023_16_27_22,0.0018191072197701497,0.0
S00324,0000023_18_39_23,0.0030184437762383397,0.002440437609255
S00325,0000023_18_17_18,0.003122467562362475,0.0
S00326,0000023_10_62_21,0.0016624821635059218,0.0
S00327,0000023_15_55_16,0.0016513023423615706,0.0044787484736659
S00328,0000023_10_48_17,0.002038237452024293,0.0
S00329,0000023_10_37_27,0.001979808008913799,0.0021770745724698
