ufs_serial,run_wf_xy,pred,health
S00519,0000011_10_14_24,0.008367694143192446,0.0
S00520,0000011_10_58_16,0.006331098215003175,0.0
S00521,0000013_8_18_22,0.006522638237918438,0.004380398378283
S00522,0000011_14_47_26,0.007107721335262585,0.0
S00523,0000011_10_22_23,0.007170968170534965,0.0
S00524,0000011_10_60_20,0.00512273444925214,0.0073659093266936
S00525,0000011_10_37_30,0.007742739300481623,0.0022026334100044
S00527,0000013_16_34_27,0.007190454482862503,0.0022325840475805
S00529,0000013_8_38_24,0.005853616190044326,0.0022204351516776
S00531,0000013_16_26_14,0.006591988967829163,0.0
S00537,0000013_14_27_15,0.006530023785980303,0.0
S00538,0000013_16_47_30,0.006730563248985241,0.0
S00539,0000013_13_57_17,0.009540964767319148,0.0
S00540,0000013_10_26_15,0.00959025856980464,0.0043980160257686
S00543,0000013_7_21_26,0.0035595781334888436,0.0024125042473666
S00545,0000013_12_21_23,0.006603685969497039,0.0
S00547,0000013_14_37_24,0.0046948837869745085,0.0024299851365094
S00548,0000013_5_53_24,0.006667921398903132,0.0022212091958954
S00550,0000013_12_21_28,0.004593701108330261,0.0048952977562397
S00551,0000013_4_48_26,0.004705360874791164,0.0
S00552,0000013_6_58_18,0.007849494836355404,0.0021787351938066
S00553,0000013_14_21_25,0.007677761665585629,0.0
S00554,0000013_4_44_13,0.006651763291382244,0.0
S00555,0000013_4_51_19,0.004182709172477981,0.0
S00557,0000013_6_33_13,0.005873214754328053,0.0086994954467681
S00558,0000013_1_37_27,0.007614682947661371,0.0
S00559,0000013_5_39_17,0.009327614999493363,0.0
S00560,0000013_6_62_18,0.007728768589877272,0.0
S00561,0000013_1_29_27,0.004580842819534524,0.0
S00562,0000013_1_37_18,0.005658640398858709,0.0109444848164541
S00564,0000013_2_23_29,0.005703435025096246,0.0
S00565,0000013_2_29_28,0.00652113327287084,0.0
S00566,0000013_2_52_16,0.007815594323479431,0.0
S00567,0000013_2_54_22,0.006720621472753824,0.0
S00568,0000013_2_46_15,0.00579108346232681,0.0
S00570,0000014_9_41_17,0.005530218929745392,0.0022028091356744
S00571,0000014_14_60_23,0.00661513976396676,0.0
S00574,0000013_24_42_31,0.007218788505181636,0.0
S00577,0000014_23_35_26,0.006085859940639664,0.0
S00579,0000013_22_23_28,0.006412922804567023,0.0
S00580,0000023_4_21_29,0.005590816963287628,0.0022136704169895
S00581,0000023_15_49_31,0.00451293806939253,0.0
S00582,0000023_5_21_14,0.005330677554458188,0.0022362909068002
S00583,0000010_21_47_22,0.005205673440637835,0.0
S00584,0000010_4_28_16,0.0063663655485004245,0.0
S00585,0000010_3_44_29,0.00496394482390127,0.0
S00586,0000010_4_38_15,0.00576659473234372,0.0
S00587,0000010_5_37_16,0.008231455541201907,0.0
S00588,0000010_4_17_20,0.008943108517365251,0.0
S00589,0000010_4_19_25,0.007716251373616181,0.0
S00590,0000010_11_19_17,0.006400876522517502,0.0
S00593,0000010_10_32_24,0.004566353686265247,0.0
S00594,0000010_3_55_17,0.004620279721050549,0.0
S00598,0000026_3_60_28,0.006293769758987993,0.0
S00599,0000001_19_18_15,0.005555344520608045,0.0
S00600,0000008_22_53_30,0.006192143021052596,0.0
S00603,0000019_9_24_30,0.005301255661099227,0.0
S00605,0000005_22_50_21,0.006714968531493133,0.0
S00606,0000004_7_44_23,0.004507335131810297,0.0
S00607,0000003_16_20_17,0.004676056877501043,0.0
S00612,0000004_25_18_26,0.0076616206088920905,0.0
S00614,0000004_9_18_19,0.0066449386560322515,0.0
S00616,0000004_5_25_29,0.0056369153103602,0.0
S00617,0000024_8_26_20,0.0062252770026557346,0.0
S00618,0000024_11_30_19,0.007047645165703154,0.0
S00619,0000024_15_55_24,0.01084397989832326,0.0
S00621,0000024_10_37_17,0.004624730389467802,0.0
S00624,0000024_7_56_21,0.004540149881394431,0.0
S00626,0000024_24_60_18,0.006374686644420301,0.0
S00629,0000024_9_36_27,0.00490527314206298,0.0
S00630,0000024_23_49_28,0.006825864020439425,0.0
S00632,0000002_22_58_14,0.0043640626613574785,0.0
S00634,0000006_23_49_29,0.010287347723581312,0.0
S00635,0000006_17_30_21,0.00560874330758233,0.0
S00636,0000002_6_52_17,0.004440083421172973,0.0
S00637,0000002_8_48_20,0.004679141746417014,0.0
S00638,0000023_15_50_28,0.007132304108193201,0.0
S00639,0000023_7_19_16,0.007244054695506863,0.0
S00640,0000023_7_53_19,0.007639580691781845,0.0
S00642,0000000_18_49_16,0.006693458104015635,0.0
S00643,0000000_19_63_21,0.0035890321003046416,0.0
S00644,0000000_18_15_22,0.005964237552616521,0.0
S00645,0000000_18_50_15,0.00509817102481118,0.0
