ufs_serial,run_wf_xy,position,pi,one_minus_pi,mu,pred,pred_clipped,health
S14908,0000027_6_27_12,1,0.6230034423906563,0.3769965576093437,0.0009350081202832927,0.00035249484268358455,0.00035249484268358455,0.0
S14909,0000015_6_26_13,1,0.658265072369771,0.34173492763022895,0.0009039771488372864,0.0003089205655372908,0.0003089205655372908,0.0
S14911,0000027_21_42_11,1,0.47130119554216826,0.5286988044578318,0.0008025812854807339,0.00042432376611389384,0.00042432376611389384,0.0
S14913,0000008_15_21_14,1,0.5914793235855608,0.40852067641443923,0.0009084123901783849,0.00037110524409893127,0.00037110524409893127,0.0
S14916,0000004_5_33_11,1,0.4886506043638865,0.5113493956361135,0.0010860197002716602,0.0005553355173828266,0.0005553355173828266,0.0
S14917,0000008_22_17_16,1,0.7430204980502887,0.2569795019497113,0.0009239632279316789,0.00023743961013373045,0.00023743961013373045,0.0
S14918,0000004_8_29_12,1,0.3091512008808596,0.6908487991191403,0.0008976015029318952,0.0006201069203880353,0.0006201069203880353,0.0
S14920,0000000_25_39_30,1,0.8118973078586368,0.18810269214136321,0.0008861892608900869,0.00016669458572019023,0.00016669458572019023,0.0
S14921,0000000_23_22_27,1,0.9086378286400394,0.09136217135996061,0.0008864650841679491,8.098937492437407e-05,0.0,0.0
S14922,0000000_22_43_17,1,0.8814348980174762,0.11856510198252379,0.0008422510001339395,9.98615757257632e-05,9.98615757257632e-05,0.0
S14923,0000026_11_48_14,1,0.2807059374746788,0.7192940625253212,0.0009639714944819501,0.0006933789724245271,0.0006933789724245271,0.0
S14924,0000000_18_53_16,1,0.8864328315096041,0.11356716849039594,0.0009113753247606428,0.00010350231506508124,0.0,0.0
S14925,0000026_11_38_30,1,0.25866435526261267,0.7413356447373873,0.0009458874096538327,0.0007012200526847013,0.0007012200526847013,0.0
S14927,0000000_1_46_30,1,0.8489928626167231,0.15100713738327687,0.0008610664537688334,0.00013002718028040126,0.00013002718028040126,0.0
S14930,0000026_9_49_18,1,0.2976093620904916,0.7023906379095084,0.0009739599099329922,0.0006841003224361217,0.0006841003224361217,0.0
S14932,0000015_6_46_24,1,0.6114127221553366,0.3885872778446634,0.000921903916122207,0.00035824013320026333,0.00035824013320026333,0.0
S14933,0000015_4_30_18,1,0.7487209089046111,0.25127909109538893,0.000930948521989233,0.00023392789846205016,0.00023392789846205016,0.0
S14934,0000015_4_22_19,1,0.705993680033987,0.294006319966013,0.0009989607380024468,0.00029370077037063185,0.00029370077037063185,0.0
S14935,0000027_25_26_27,1,0.4236790501391331,0.5763209498608669,0.0008730863929420395,0.0005031779792909543,0.0005031779792909543,0.0
S14936,0000015_3_27_27,1,0.7979957088077083,0.20200429119229169,0.0008587187140088362,0.0001734648651569112,0.0001734648651569112,0.0
S14939,0000015_4_56_19,1,0.7594366735583657,0.24056332644163425,0.0008967451083884089,0.0002157239862441795,0.0002157239862441795,0.0
S14941,0000015_6_46_14,1,0.6722198486933366,0.3277801513066634,0.0010233524007968431,0.00033543460477322647,0.00033543460477322647,0.0
S14942,0000015_8_23_15,1,0.8174012492718629,0.18259875072813714,0.0009144152760639625,0.0001669710870560042,0.0001669710870560042,0.0
S14944,0000015_6_15_21,1,0.6449099980299176,0.35509000197008245,0.000913360069621945,0.0003243250289214511,0.0003243250289214511,0.0
S14945,0000015_10_49_14,1,0.677362127295277,0.322637872704723,0.0008058900743546142,0.0002600106592236238,0.0002600106592236238,0.0
S14947,0000027_12_32_13,1,0.822587398133829,0.17741260186617103,0.0008948385229789461,0.0001587556306117763,0.0001587556306117763,0.0158578220222711
S14951,0000023_5_45_16,1,0.1660727741390139,0.8339272258609861,0.0009161016276974324,0.0007639620889924538,0.0007639620889924538,0.0
S14952,0000023_4_37_28,1,0.4611836260937617,0.5388163739062384,0.0007969294023155718,0.00042939861081494224,0.00042939861081494224,0.0
S14953,0000023_6_53_21,1,0.18945548584810742,0.8105445141518925,0.002368700818775437,0.0019199374543255265,0.0019199374543255265,0.0
S14955,0000004_11_46_17,1,0.12404876818403227,0.8759512318159677,0.0008638208824466589,0.0007566649660475071,0.0007566649660475071,0.0
S14960,0000005_12_33_28,1,0.19236974093968556,0.8076302590603144,0.0008563126870516585,0.0006915840372801649,0.0006915840372801649,0.0
S14961,0000006_16_47_21,1,0.27024240328951427,0.7297575967104857,0.0009489075435519354,0.0006924724884829109,0.0006924724884829109,0.0
S14962,0000003_16_18_24,1,0.12211047532274363,0.8778895246772563,0.0008750418513730347,0.0007681900749745798,0.0007681900749745798,0.0
S14963,0000005_17_30_26,1,0.14338315082501243,0.8566168491749876,0.0008741530390736385,0.000748814222028,0.000748814222028,0.0
S14964,0000020_10_17_18,1,0.7811785658840524,0.21882143411594757,0.0008226227061846538,0.0001800074803036677,0.0001800074803036677,0.0
S14965,0000017_25_30_26,1,0.5873904034866598,0.41260959651334017,0.0008589346154649297,0.0003544046651183256,0.0003544046651183256,0.0
S14967,0000001_15_52_30,1,0.23214266434702252,0.7678573356529774,0.0008885574857879421,0.0006822853836116376,0.0006822853836116376,0.0
S14969,0000001_13_52_20,1,0.2995856636881141,0.7004143363118859,0.0009116211645914409,0.0006385125329651826,0.0006385125329651826,0.0
S14970,0000017_25_25_18,1,0.7757813575795142,0.22421864242048584,0.0007506616895273004,0.00016831234494287951,0.00016831234494287951,0.0
S14971,0000017_25_25_21,1,0.8452191487997247,0.1547808512002753,0.0013167783438963348,0.00020381207291036353,0.00020381207291036353,0.0
S14972,0000019_9_15_24,1,0.7922081779547462,0.20779182204525382,0.0009736868694953117,0.00020232416871397008,0.00020232416871397008,0.0
S14973,0000012_2_60_20,1,0.21188391432812137,0.7881160856718786,0.001019947110870968,0.0008038367246119689,0.0008038367246119689,0.0
S14975,0000025_17_54_23,1,0.7697759474417459,0.23022405255825407,0.0009081040288397402,0.00020906738966396262,0.00020906738966396262,0.0
S14976,0000007_14_48_24,1,0.08925825002247798,0.910741749977522,0.0008636729208454377,0.0007865829873389717,0.0007865829873389717,0.0020582266948275
S14977,0000006_1_43_16,1,0.13609924077694124,0.8639007592230588,0.0009607315646389603,0.000829976728101155,0.000829976728101155,0.0
S14978,0000004_23_45_26,1,0.21336026329397348,0.7866397367060265,0.0008847979100855564,0.0006960171950277446,0.0006960171950277446,0.0
S14979,0000006_1_46_20,1,0.12987903321001273,0.8701209667899873,0.0008563903684613366,0.0007451632153552116,0.0007451632153552116,0.002042921912701
S14981,0000004_23_42_31,1,0.18772862690949843,0.8122713730905016,0.0009903005005966394,0.0008043927473918433,0.0008043927473918433,0.0
S14983,0000004_23_54_21,1,0.30044845570396395,0.699551544296036,0.0008494083792925465,0.000594204943472094,0.000594204943472094,0.0
S14986,0000006_1_26_18,1,0.14163746312938405,0.8583625368706159,0.0009006894218727537,0.0007731180570912253,0.0007731180570912253,0.0
S14989,0000007_21_41_15,1,0.1241732501039063,0.8758267498960937,0.0008734868745433877,0.0007650231704082322,0.0007650231704082322,0.0
S14991,0000007_16_61_16,1,0.18170267826544725,0.8182973217345527,0.0008959278401020281,0.0007331353520229122,0.0007331353520229122,0.0020396772631388
S14992,0000007_25_41_12,1,0.11769714237405511,0.8823028576259448,0.0008613923891683927,0.0007600089665005128,0.0007600089665005128,0.0020449645320034
S14994,0000007_9_45_18,1,0.0825525732860596,0.9174474267139404,0.0009127311235886964,0.000837382820618173,0.000837382820618173,0.0
S14996,0000007_6_47_26,1,0.14265077929763306,0.857349220702367,0.0010231873885057682,0.0008772289101679103,0.0008772289101679103,0.0
S14997,0000007_9_35_30,1,0.1404852019141865,0.8595147980858135,0.0009515363259705677,0.0008178595530879093,0.0008178595530879093,0.0
S14999,0000007_9_46_24,1,0.11186188421207287,0.8881381157879271,0.001270036947215342,0.001127968221280885,0.001127968221280885,0.0
S15001,0000007_13_46_19,1,0.10188829443745856,0.8981117055625414,0.0011313335632943452,0.0010160639160904318,0.0010160639160904318,0.0
S15002,0000007_23_47_26,1,0.1076644056128451,0.8923355943871549,0.0008655297559104829,0.00077234300920015,0.00077234300920015,0.0020478715733175
S15004,0000007_11_57_21,1,0.08865807143180818,0.9113419285681919,0.0009490238248669001,0.0008648852028113627,0.0008648852028113627,0.0020600950876887
S15005,0000007_12_39_18,1,0.08760094015992492,0.9123990598400751,0.0015009431786171706,0.0013694591450436804,0.0013694591450436804,0.0020497972886584
S15010,0000007_15_50_15,1,0.1261984272258032,0.8738015727741968,0.0008680994456055064,0.0007585466608944997,0.0007585466608944997,0.0
S15011,0000007_15_54_15,1,0.09524941465259679,0.9047505853474032,0.000982014376248121,0.0008884780817300525,0.0008884780817300525,0.0
S15013,0000021_24_17_20,1,0.25788149501129054,0.7421185049887095,0.0008535840362319987,0.0006334605088507193,0.0006334605088507193,0.0
S15015,0000021_25_45_20,1,0.23720959877262757,0.7627904012273724,0.0008981097957648748,0.0006850695314577223,0.0006850695314577223,0.0
S15016,0000027_18_36_26,1,0.3151976320804196,0.6848023679195804,0.0007914721746059797,0.0005420020193126345,0.0005420020193126345,0.0
S15018,0000027_3_22_17,1,0.6974015163339518,0.30259848366604825,0.0009351540183953302,0.0002829761879606387,0.0002829761879606387,0.0
S15019,0000027_2_39_25,1,0.5173837881725976,0.48261621182740244,0.0008704575052819944,0.00042009690375592726,0.00042009690375592726,0.0
S15021,0000027_5_23_24,1,0.6181761540234288,0.38182384597657115,0.0008859619036924763,0.00033828138145658584,0.00033828138145658584,0.0
S15022,0000027_8_41_28,1,0.4888122400782753,0.5111877599217247,0.0006620326988096664,0.00033842301229944724,0.00033842301229944724,0.0
S15023,0000027_2_39_28,1,0.32354496295048973,0.6764550370495103,0.0008390693753554799,0.0005675927053932006,0.0005675927053932006,0.0
S15024,0000027_4_50_20,1,0.6750133324876124,0.3249866675123876,0.0007716590383829357,0.0002507788993398838,0.0002507788993398838,0.0
S15025,0000027_3_61_21,1,0.453023022581147,0.546976977418853,0.0008015727187116651,0.00043844182286231905,0.00043844182286231905,0.0
S15027,0000027_15_41_14,1,0.3689504785207985,0.6310495214792016,0.0008273726788571591,0.0005221131330777754,0.0005221131330777754,0.0
S15032,0000021_16_30_19,1,0.21571408469626172,0.7842859153037383,0.0008682393948749819,0.0006809479285122891,0.0006809479285122891,0.0
S15033,0000021_14_48_20,1,0.7156141127130368,0.28438588728696323,0.0008410079179353472,0.00023917078295740527,0.00023917078295740527,0.0
S15035,0000021_14_50_15,1,0.4793062635344936,0.5206937364655064,0.0009118119687831402,0.00047477478097966296,0.00047477478097966296,0.0
S15037,0000021_1_39_27,1,0.6092949849068271,0.3907050150931729,0.0009606508836418671,0.00037533111799256555,0.00037533111799256555,0.0
S15039,0000021_1_54_18,1,0.40701352567423815,0.5929864743257618,0.0009330628563285206,0.0005532936534985742,0.0005532936534985742,0.0
S15040,0000021_1_58_21,1,0.44916857249005304,0.550831427509947,0.0009570389500746256,0.000527167131052227,0.000527167131052227,0.0
S15042,0000021_3_41_25,1,0.4191336644743587,0.5808663355256414,0.0009691218558004992,0.0005629302610566451,0.0005629302610566451,0.0
S15043,0000021_19_49_27,1,0.12994563016721958,0.8700543698327804,0.0009519138959868736,0.0008282168449079262,0.0008282168449079262,0.0
S15044,0000021_6_47_22,1,0.6485462980869786,0.3514537019130214,0.0008682302615049181,0.0003051427395188141,0.0003051427395188141,0.0
S15045,0000021_19_57_18,1,0.12747496245778536,0.8725250375422147,0.000907684558724723,0.0007919775036777775,0.0007919775036777775,0.0
S15046,0000014_3_14_20,1,0.7592776251871054,0.2407223748128946,0.0009376452548289823,0.00022571219247447436,0.00022571219247447436,0.0
S15047,0000014_20_32_13,1,0.8621946872639895,0.1378053127360105,0.000995407132425973,0.0001371723911836166,0.0001371723911836166,0.0
S15048,0000014_4_43_22,1,0.909978563586388,0.09002143641361204,0.0007868492218156751,7.083329718877992e-05,0.0,0.0
S15049,0000013_22_48_29,1,0.6551111243970021,0.34488887560299786,0.0008698384355880811,0.00029999760000624394,0.00029999760000624394,0.0
S15050,0000014_18_36_26,1,0.9000464083740264,0.09995359162597361,0.0007846245732975531,7.842604417908743e-05,0.0,0.0
S15051,0000013_19_42_24,1,0.4697406135361721,0.5302593864638279,0.0009694893106703891,0.00051408080705932,0.00051408080705932,0.0
S15052,0000013_24_44_26,1,0.7816602455909805,0.21833975440901954,0.0008632758382239481,0.0001884874345050573,0.0001884874345050573,0.0
S15055,0000013_25_18_20,1,0.7755516700088059,0.22444832999119413,0.0009553617992699043,0.00021442936038351245,0.00021442936038351245,0.0
S15056,0000013_24_39_26,1,0.8918352377881973,0.10816476221180271,0.0008761808804686021,9.477189659041428e-05,0.0,0.0
S15057,0000014_4_57_21,1,0.4214902324839445,0.5785097675160555,0.0008831149658931677,0.0005108906336088058,0.0005108906336088058,0.0
S15058,0000014_6_63_24,1,0.5584772847418263,0.44152271525817366,0.000957081327985612,0.00042257314665510606,0.00042257314665510606,0.0
S15059,0000014_8_44_31,1,0.7413038182159266,0.2586961817840734,0.0009224617122702216,0.00023863732280630484,0.00023863732280630484,0.0
S15060,0000014_8_34_12,1,0.576943028136469,0.423056971863531,0.0009915113842118674,0.00041946580377289064,0.00041946580377289064,0.0
S15061,0000014_6_54_16,1,0.932305188001211,0.06769481199878902,0.0008596030042274082,5.819066376476864e-05,0.0,0.0
S15062,0000014_23_57_27,1,0.7806787691544584,0.21932123084554156,0.0009340128470510773,0.00020484884724079083,0.00020484884724079083,0.0
S15063,0000014_24_39_20,1,0.9004204703025847,0.09957952969741535,0.0008527685521847383,8.491829136730203e-05,0.0,0.0
S15065,0000014_2_58_27,1,0.8454253354657486,0.1545746645342514,0.000851893359493311,0.000131681130262635,0.000131681130262635,0.0
S15066,0000013_25_59_25,1,0.5302517400837857,0.4697482599162143,0.0009239648194345122,0.00043403086615316126,0.00043403086615316126,0.0
S15067,0000013_25_23_19,1,0.6394562051957762,0.3605437948042238,0.0009432964322525784,0.00034009967530963006,0.00034009967530963006,0.0
S15068,0000014_23_42_12,1,0.8015153231166275,0.19848467688337246,0.0008407227077987216,0.0001668705750059432,0.0001668705750059432,0.0
S15069,0000013_25_32_16,1,0.49689361381906455,0.5031063861809355,0.0008711456123165165,0.0004382789208499409,0.0004382789208499409,0.0
S15071,0000013_20_34_20,1,0.6442463893896097,0.35575361061039035,0.0008791460478358909,0.00031275938077147313,0.00031275938077147313,0.0
S15072,0000006_10_45_21,1,0.20270249173887567,0.7972975082611243,0.0008923768336850037,0.0007114898259270052,0.0007114898259270052,0.0080043806670854
S15073,0000006_23_28_30,1,0.1277939113450176,0.8722060886549824,0.0008292542084521624,0.000723280569654744,0.000723280569654744,0.0
S15075,0000009_23_50_20,1,0.6638311743557099,0.33616882564429007,0.0008706049569428883,0.0002926702459755885,0.0002926702459755885,0.0
S15076,0000009_19_19_19,1,0.6085604018648642,0.39143959813513585,0.0008245591775937468,0.00032276511311593435,0.00032276511311593435,0.0
S15078,0000009_10_61_21,1,0.6206383139393591,0.3793616860606409,0.0008527622335242733,0.00032350531871860633,0.00032350531871860633,0.0
S15079,0000003_10_32_21,1,0.10787648334862608,0.8921235166513739,0.0009370853435229454,0.0008359958720661508,0.0008359958720661508,0.0
S15080,0000003_10_41_24,1,0.14759487486889097,0.852405125131109,0.0008420544530717387,0.000717771531437823,0.000717771531437823,0.0
S15083,0000011_24_15_24,1,0.5355564513614443,0.46444354863855575,0.0008887081649335271,0.0004127547738257862,0.0004127547738257862,0.0
S15084,0000012_18_58_26,1,0.1587628983526952,0.8412371016473048,0.0009533076675576538,0.0008019577792343531,0.0008019577792343531,0.0
S15086,0000011_24_22_16,1,0.31438064761587126,0.6856193523841287,0.0009195568932053215,0.000630466001599794,0.000630466001599794,0.0
S15087,0000011_18_15_21,1,0.17439752678976356,0.8256024732102365,0.0009116429775001917,0.0007526546969089023,0.0007526546969089023,0.0
S15088,0000011_20_58_15,1,0.3293005301536306,0.6706994698463694,0.0007795277290376571,0.0005228288345961009,0.0005228288345961009,0.0
S15089,0000016_25_35_15,1,0.6706028880402846,0.32939711195971544,0.0008219270719769784,0.0002707404037507218,0.0002707404037507218,0.0
S15090,0000016_25_17_21,1,0.43436310172912473,0.5656368982708753,0.0010042106946490893,0.000568018622531752,0.000568018622531752,0.0
S15091,0000009_24_51_27,1,0.33918151962597504,0.6608184803740249,0.0009105156794284413,0.0006016855876366254,0.0006016855876366254,0.0
S15095,0000009_24_48_29,1,0.4143999126044076,0.5856000873955924,0.0009245822767563976,0.0005414354620729623,0.0005414354620729623,0.0
S15096,0000009_24_32_27,1,0.45357826077026697,0.546421739229733,0.0008163601132108381,0.0004460769128984479,0.0004460769128984479,0.0
S15097,0000008_5_19_23,1,0.42438531374750804,0.575614686252492,0.0008580105544844636,0.0004938834761209013,0.0004938834761209013,0.0
S15098,0000009_7_29_21,1,0.39415320843467694,0.6058467915653231,0.0008304252627534913,0.000503110481073993,0.000503110481073993,0.0
S15100,0000001_21_45_24,1,0.536962381127271,0.463037618872729,0.0008617826438261999,0.0003990377833831287,0.0003990377833831287,0.0
S15101,0000001_21_21_28,1,0.49509387177071545,0.5049061282292846,0.0008427130682713036,0.0004254909925090847,0.0004254909925090847,0.0
S15102,0000001_16_37_17,1,0.4353228564573182,0.5646771435426818,0.0008921998582485961,0.0005038048674250029,0.0005038048674250029,0.0
S15103,0000001_13_57_17,1,0.3087963401112947,0.6912036598887052,0.0009097502459999272,0.0006288226996197996,0.0006288226996197996,0.0
S15104,0000008_14_34_18,1,0.2546005814672589,0.745399418532741,0.0008335539337215728,0.0006213306175117393,0.0006213306175117393,0.0
S15106,0000001_13_52_13,1,0.3053234259999109,0.6946765740000891,0.0009228308809176748,0.0006410689947373745,0.0006410689947373745,0.0
S15107,0000025_16_21_23,1,0.7701526634576429,0.22984733654235712,0.0009194520619852258,0.0002113336075256824,0.0002113336075256824,0.0
S15108,0000025_11_19_27,1,0.6740730371697791,0.32592696283022093,0.0008994876001185217,0.0002931672616100741,0.0002931672616100741,0.0
S15109,0000025_11_50_21,1,0.7534765468268342,0.24652345317316582,0.0009543609073761073,0.00023527234645983382,0.00023527234645983382,0.0
S15110,0000025_17_17_25,1,0.7710424720708724,0.2289575279291276,0.0008292807958520577,0.00018987008097738666,0.00018987008097738666,0.0
S15111,0000004_2_30_13,1,0.18798390211008562,0.8120160978899144,0.0008682463932273273,0.0007050300482354464,0.0007050300482354464,0.0
S15113,0000003_21_37_15,1,0.17584477659267955,0.8241552234073204,0.0008899952485259575,0.0007334942328803641,0.0007334942328803641,0.0
S15114,0000003_21_52_14,1,0.17914445453843877,0.8208555454615613,0.0009060657719305119,0.0007437491134420709,0.0007437491134420709,0.0
S15115,0000003_12_21_23,1,0.11402952656292152,0.8859704734370785,0.0009569980870515184,0.0008478720482634122,0.0008478720482634122,0.0020979493284029
S15116,0000005_22_19_22,1,0.35672585827108866,0.6432741417289114,0.0008625888328658384,0.0005548810911267156,0.0005548810911267156,0.0
S15118,0000003_12_18_27,1,0.1272028378477856,0.8727971621522144,0.0008517375398967653,0.0007433941077204052,0.0007433941077204052,0.0
S15119,0000005_22_44_29,1,0.21480482019954758,0.7851951798004524,0.0008541402604885556,0.0006706668154091166,0.0006706668154091166,0.0
S15120,0000003_13_42_31,1,0.13261153677491333,0.8673884632250867,0.0009443157589176907,0.0008190885949268472,0.0008190885949268472,0.0
S15121,0000003_13_27_21,1,0.1814145181039425,0.8185854818960575,0.0009711176109122444,0.0007949427775063476,0.0007949427775063476,0.0041780154006523
S15122,0000003_16_52_21,1,0.12174215801804729,0.8782578419819527,0.000863960005754079,0.0007587796502122928,0.0007587796502122928,0.0
S15123,0000003_19_41_30,1,0.1700137146333697,0.8299862853666303,0.0008739913172643877,0.0007254008068589572,0.0007254008068589572,0.0020854313528029
S15125,0000005_19_39_24,1,0.15044008232423514,0.8495599176757649,0.0009481388776354689,0.0008055007868291811,0.0008055007868291811,0.0
S15127,0000005_19_51_25,1,0.13523371556163338,0.8647662844383666,0.0009175086082682621,0.0007934305101123618,0.0007934305101123618,0.0
S15129,0000003_12_19_17,1,0.17590927080077018,0.8240907291992299,0.001005814649808232,0.0008288825281997339,0.0008288825281997339,0.0
S15130,0000003_13_17_23,1,0.16959796068932328,0.8304020393106767,0.0009602089086178433,0.0007973594358805363,0.0007973594358805363,0.0
S15131,0000003_5_32_16,1,0.1442480898130036,0.8557519101869964,0.0008686480016527958,0.0007433471866944972,0.0007433471866944972,0.0
S15132,0000005_19_55_21,1,0.1068706384871056,0.8931293615128943,0.0010392394353044658,0.0009281752533124984,0.0009281752533124984,0.0040896766522252
S15133,0000005_19_17_24,1,0.11192337751482204,0.8880766224851779,0.0009253589040696241,0.0008217896101127375,0.0008217896101127375,0.0041871495789682
S15135,0000003_21_16_22,1,0.17312457684804194,0.8268754231519581,0.0009156963455104385,0.0007571668031726455,0.0007571668031726455,0.0
S15137,0000003_12_38_31,1,0.18180492325460562,0.8181950767453944,0.0009290964702531166,0.0007601821577826238,0.0007601821577826238,0.0
S15138,0000005_21_37_23,1,0.12047776693658836,0.8795222330634116,0.0009053603935913002,0.0007962845950985896,0.0007962845950985896,0.0
S15139,0000004_25_30_26,1,0.13142273915883804,0.8685772608411619,0.0008897093362268276,0.0007727812982047062,0.0007727812982047062,0.0
S15140,0000004_25_53_22,1,0.11576090031171234,0.8842390996882876,0.0008973680272542448,0.0007934878965083482,0.0007934878965083482,0.0041070646470155
S15144,0000004_25_57_15,1,0.18826990401159707,0.811730095988403,0.0008933495417422312,0.0007251587092696172,0.0007251587092696172,0.0
S15145,0000004_7_25_28,1,0.14057665434690803,0.859423345653092,0.0008657372413666993,0.0007440347964318471,0.0007440347964318471,0.0
S15146,0000004_9_23_19,1,0.12863587087225872,0.8713641291277413,0.0009307989636323835,0.000811064828338536,0.000811064828338536,0.0041975996824351
S15147,0000004_5_42_26,1,0.13042360851933407,0.8695763914806659,0.0008546926240446622,0.0007432205278418987,0.0007432205278418987,0.0
S15148,0000004_3_52_18,1,0.16448032150898267,0.8355196784910173,0.0008395394633518722,0.0007014517425002775,0.0007014517425002775,0.0
S15149,0000004_5_29_30,1,0.11041828417547377,0.8895817158245263,0.0008953824493589399,0.0007965158556198928,0.0007965158556198928,0.0
S15150,0000004_5_38_18,1,0.13901545320419195,0.860984546795808,0.000939766250243413,0.0008091242190598209,0.0008091242190598209,0.0020859302535433
S15151,0000004_3_62_23,1,0.15088057737708685,0.8491194226229132,0.000891740586936859,0.0007571942523092434,0.0007571942523092434,0.0
S15152,0000004_5_32_21,1,0.09985937758698087,0.9001406224130192,0.0009555972496068101,0.0008601719030372434,0.0008601719030372434,0.0020772207872541
S15153,0000004_5_44_24,1,0.10896914549917995,0.8910308545008201,0.000913151735694916,0.000813646371345148,0.000813646371345148,0.0041392865768849
S15154,0000024_8_44_27,1,0.07147229169608998,0.9285277083039101,0.0008593246593093764,0.0007979067565975736,0.0007979067565975736,0.0
S15155,0000024_13_21_20,1,0.06052849615059099,0.939471503849409,0.0008871649823927145,0.000833466220171018,0.000833466220171018,0.0062532241220951
S15156,0000024_13_16_23,1,0.08408482720784813,0.9159151727921518,0.0008890341696773342,0.0008142798851381428,0.0008142798851381428,0.0081440697407662
S15158,0000024_7_30_22,1,0.09413733969566603,0.9058626603043339,0.0008966034827879216,0.0008121996161563977,0.0008121996161563977,0.002079959154122
S15159,0000024_13_59_23,1,0.11029351493245888,0.8897064850675411,0.000867862668906804,0.0007721430446744078,0.0007721430446744078,0.0061124092977493
S15160,0000024_13_55_24,1,0.092043621192014,0.907956378807986,0.0008699383424823008,0.0007898660672264513,0.0007898660672264513,0.0041460199876537
S15162,0000024_13_43_15,1,0.1341244897024688,0.8658755102975312,0.000988093293893103,0.0008555657850712591,0.0008555657850712591,0.0
S15165,0000024_7_32_14,1,0.10907408923220342,0.8909259107677966,0.000921646896060337,0.0008211191002788685,0.0008211191002788685,0.0020770124453582
S15169,0000024_12_45_13,1,0.12749423298653303,0.8725057670134669,0.0008756173741198552,0.000763981208616762,0.000763981208616762,0.0020352420381904
S15172,0000024_14_36_30,1,0.1524046920454948,0.8475953079545052,0.0008796993250273109,0.0007456290203038939,0.0007456290203038939,0.0062834241500941
S15173,0000024_5_19_18,1,0.119795786240365,0.880204213759635,0.000867926116068232,0.0007639522245952918,0.0007639522245952918,0.0
S15179,0000024_16_59_18,1,0.1006830294167579,0.8993169705832421,0.000851653082916394,0.0007659060705162502,0.0007659060705162502,0.0
S15180,0000024_15_20_22,1,0.08458214674712562,0.9154178532528744,0.0008835203259946283,0.0008087902801272824,0.0008087902801272824,0.0
S15182,0000024_23_27_23,1,0.10090070828511429,0.8990992917148857,0.0008887336950170195,0.0007990598357129554,0.0007990598357129554,0.0
S15183,0000024_23_41_20,1,0.10508706287978653,0.8949129371202135,0.0009315575662201691,0.0008336629176826493,0.0008336629176826493,0.0081430689703195
S15185,0000024_25_38_24,1,0.12918634288639738,0.8708136571136026,0.0008986458768874778,0.0007825531025024448,0.0007825531025024448,0.0
S15186,0000024_25_37_22,1,0.12648874263707513,0.8735112573629249,0.0009895656848523922,0.000864396765618617,0.000864396765618617,0.0020450655079333
S15187,0000024_9_13_21,1,0.06298175308143747,0.9370182469185625,0.0010118544193671911,0.0009481260541722453,0.0009481260541722453,0.0
S15188,0000024_8_23_23,1,0.09334857231624653,0.9066514276837535,0.0008523081815677955,0.0007727464296449855,0.0007727464296449855,0.0
S15189,0000024_9_34_28,1,0.12956580910549437,0.8704341908945057,0.0008847278417347313,0.0007700973630822131,0.0007700973630822131,0.0
S15191,0000024_21_35_20,1,0.20079377111063765,0.7992062288893623,0.0010081993851012217,0.0008057592285353214,0.0008057592285353214,0.0
S15192,0000024_21_26_19,1,0.09907216651236525,0.9009278334876347,0.0008578650922226121,0.0007728745389607879,0.0007728745389607879,0.0
S15193,0000024_20_55_26,1,0.14164803776001403,0.858351962239986,0.0009235773171016393,0.0007927544024145339,0.0007927544024145339,0.0
S15194,0000024_20_23_17,1,0.07253252368490891,0.9274674763150911,0.0009218571686437787,0.0008549925417250208,0.0008549925417250208,0.002036167580279
S15195,0000024_21_59_17,1,0.34873314735942806,0.6512668526405719,0.0008814949448624655,0.0005740884383591524,0.0005740884383591524,0.0
S15198,0000008_11_39_21,1,0.17012867205217133,0.8298713279478287,0.0008697323693295237,0.0007217659562947032,0.0007217659562947032,0.0020577153976731
S15202,0000001_23_36_15,1,0.2890444970715045,0.7109555029284955,0.0007715738894805386,0.0005485547026421317,0.0005485547026421317,0.0
S15203,0000001_22_34_26,1,0.1873865661292182,0.8126134338707818,0.0009783581135807656,0.0007950269462322063,0.0007950269462322063,0.0041346377824365
S15204,0000001_3_57_26,1,0.15732383801900293,0.842676161980997,0.0008502959211854444,0.0007165241034126466,0.0007165241034126466,0.0
S15205,0000001_3_34_31,1,0.2595207096068589,0.7404792903931411,0.0008006280696366065,0.0005928485048733447,0.0005928485048733447,0.0020380211921398
S15206,0000001_22_28_19,1,0.19638079304888054,0.8036192069511194,0.0009241137517910746,0.0007426355603469669,0.0007426355603469669,0.0040791536371769
S15207,0000001_2_27_22,1,0.2818733698403341,0.7181266301596658,0.0009160731821038551,0.0006578565472438833,0.0006578565472438833,0.0122548113079606
S15208,0000008_11_33_12,1,0.3039118374636441,0.696088162536356,0.0008973735331971762,0.00062465109383198,0.00062465109383198,0.0
S15209,0000008_11_19_18,1,0.16177239776634417,0.8382276022336559,0.0010594550798956265,0.0008880644912951773,0.0008880644912951773,0.0040984789447859
S15210,0000001_17_29_21,1,0.20783985812573527,0.7921601418742648,0.001000286180378518,0.0007923868425635133,0.0007923868425635133,0.0020845129495648
S15211,0000001_17_29_28,1,0.18100381442508456,0.8189961855749155,0.000918312783916187,0.0007520946671920387,0.0007520946671920387,0.0
