run_id,wafer_no,total_dies,risk_dies,avg_ppm,total_units,risk_units
118,21,104,1,821.4,0,0
118,22,76,3,782.1,0,0
118,23,96,41,777.0,0,0
118,24,84,29,788.9,0,0
118,25,104,45,834.9,0,0
119,1,64,0,724.8,0,0
119,2,68,11,779.8,0,0
119,3,52,0,788.0,0,0
119,4,92,43,837.8,0,0
119,5,92,43,837.8,0,0
119,6,96,41,835.6,0,0
119,7,52,0,788.0,0,0
119,8,96,25,811.2,0,0
119,9,72,8,804.7,0,0
119,10,96,41,835.6,0,0
119,11,92,0,750.0,0,0
119,12,96,22,805.3,0,0
119,13,52,0,788.0,0,0
119,14,96,22,805.3,0,0
119,15,52,0,788.0,0,0
119,16,92,43,837.8,0,0
119,17,92,40,839.9,0,0
119,18,72,2,761.7,0,0
119,19,84,15,813.4,0,0
119,20,52,0,788.0,0,0
119,21,96,41,835.6,0,0
119,22,64,0,724.8,0,0
119,23,96,25,811.2,0,0
119,24,52,0,788.0,0,0
119,25,96,41,835.6,0,0
120,1,64,0,597.6,0,0
120,2,72,0,726.6,0,0
120,3,64,0,720.3,0,0
120,4,92,0,700.9,0,0
120,5,64,0,597.6,0,0
120,6,72,0,726.6,0,0
120,7,80,0,700.4,0,0
120,8,92,0,700.9,0,0
120,9,100,0,705.6,0,0
120,10,104,0,426.5,0,0
120,11,64,0,597.6,0,0
120,12,84,0,769.9,0,0
120,13,104,0,426.5,0,0
120,14,104,0,426.5,0,0
120,15,104,0,426.5,0,0
120,16,92,0,700.9,0,0
120,17,72,0,692.9,0,0
120,18,88,0,683.1,0,0
120,19,88,0,683.1,0,0
120,20,92,0,700.9,0,0
120,21,72,0,726.6,0,0
120,22,100,0,705.6,0,0
120,23,76,0,726.2,0,0
120,24,84,0,769.9,0,0
120,25,68,0,761.1,0,0
121,1,88,0,374.9,0,0
121,2,36,0,407.6,0,0
121,3,8,0,760.9,0,0
121,4,44,0,537.8,0,0
121,5,44,0,537.8,0,0
121,6,16,0,712.3,0,0
121,7,88,0,374.9,0,0
121,8,16,0,712.3,0,0
121,9,16,0,712.3,0,0
121,10,16,2,794.7,0,0
121,11,88,0,374.9,0,0
121,12,88,0,374.9,0,0
121,13,44,0,537.8,0,0
121,14,16,2,794.7,0,0
121,15,88,0,374.9,0,0
121,16,44,0,746.2,0,0
121,17,88,0,374.9,0,0
121,18,16,0,686.1,0,0
121,19,76,0,431.3,0,0
121,20,12,0,753.0,0,0
121,21,76,0,431.3,0,0
121,22,36,0,407.6,0,0
121,23,36,0,407.6,0,0
121,24,8,0,760.9,0,0
121,25,76,0,431.3,0,0
122,1,60,0,464.4,0,0
122,2,96,0,744.1,0,0
122,3,124,0,604.1,0,0
122,4,112,0,680.5,0,0
122,5,76,6,824.3,0,0
122,6,112,0,680.5,0,0
122,7,104,0,809.8,0,0
122,8,64,0,613.8,0,0
122,9,96,0,744.1,0,0
122,10,80,0,647.5,0,0
122,11,92,0,676.5,0,0
122,12,112,0,680.5,0,0
122,13,92,0,676.5,0,0
122,14,96,0,744.1,0,0
122,15,96,9,807.9,0,0
122,16,96,0,744.1,0,0
122,17,140,1,792.8,0,0
122,18,92,0,676.5,0,0
122,19,80,0,782.2,0,0
122,20,140,1,792.8,0,0
122,21,80,0,782.2,0,0
122,22,124,0,604.1,0,0
122,23,60,0,464.4,0,0
122,24,64,0,613.8,0,0
122,25,76,6,824.3,0,0
123,1,92,74,857.2,0,0
123,2,68,0,623.3,0,0
123,3,76,60,864.2,0,0
123,4,64,41,856.0,0,0
123,5,72,61,864.8,0,0
123,6,84,9,795.5,0,0
123,7,88,55,855.3,0,0
123,8,88,55,855.3,0,0
123,9,100,37,834.1,0,0
123,10,88,55,855.3,0,0
123,11,92,74,857.2,0,0
123,12,76,60,864.2,0,0
123,13,64,41,856.0,0,0
123,14,96,52,844.0,0,0
123,15,88,55,855.3,0,0
123,16,100,37,834.1,0,0
123,17,100,37,834.1,0,0
123,18,92,42,837.3,0,0
123,19,84,9,795.5,0,0
123,20,116,94,864.6,0,0
123,21,112,95,864.9,0,0
123,22,52,41,864.8,0,0
123,23,92,42,837.3,0,0
123,24,88,63,861.1,0,0
123,25,92,42,837.3,0,0
124,1,128,0,722.1,0,0
124,2,136,0,715.7,0,0
124,3,104,0,546.6,0,0
124,4,128,0,722.1,0,0
124,5,96,0,713.9,0,0
124,6,104,0,546.6,0,0
124,7,136,0,715.7,0,0
124,8,84,0,731.0,0,0
124,9,136,0,715.7,0,0
124,10,84,0,271.9,0,0
124,11,104,0,546.6,0,0
124,12,104,0,546.6,0,0
124,13,60,0,693.4,0,0
124,14,104,0,546.6,0,0
124,15,60,0,693.4,0,0
124,16,128,0,722.1,0,0
124,17,128,0,722.1,0,0
124,18,96,0,713.9,0,0
124,19,84,0,731.0,0,0
124,20,56,0,747.9,0,0
124,21,96,0,713.9,0,0
124,22,60,0,693.4,0,0
124,23,60,0,693.4,0,0
124,24,96,0,713.9,0,0
124,25,60,0,693.4,0,0
125,1,116,0,791.1,0,0
125,2,60,0,703.9,0,0
125,3,60,0,703.9,0,0
125,4,4,0,657.3,0,0
125,5,60,0,703.9,0,0
125,6,96,3,772.2,0,0
125,7,60,0,703.9,0,0
125,8,4,0,731.1,0,0
125,9,80,0,792.0,0,0
125,10,92,0,810.0,0,0
125,11,52,0,789.1,0,0
125,12,116,0,791.1,0,0
125,13,92,0,791.7,0,0
125,14,64,0,740.2,0,0
125,15,64,0,393.7,0,0
125,16,52,31,847.6,0,0
125,17,84,51,846.5,0,0
125,18,88,12,816.0,0,0
125,19,4,0,657.3,0,0
125,20,96,3,772.2,0,0
125,21,60,0,703.9,0,0
125,22,4,0,731.1,0,0
125,23,120,0,794.2,0,0
125,24,64,0,393.7,0,0
125,25,88,12,816.0,0,0
126,1,76,0,324.3,0,0
126,2,96,0,765.6,0,0
126,3,76,0,349.8,0,0
126,4,84,0,738.1,0,0
126,5,76,0,780.8,0,0
126,6,68,0,360.1,0,0
126,7,80,0,778.5,0,0
126,8,108,21,824.1,0,0
126,9,72,3,791.2,0,0
126,10,92,33,812.9,0,0
126,11,104,0,328.9,0,0
126,12,100,17,819.4,0,0
126,13,96,0,765.6,0,0
126,14,84,0,738.1,0,0
126,15,76,0,324.3,0,0
126,16,76,0,780.8,0,0
126,17,88,0,248.1,0,0
126,18,76,0,185.7,0,0
126,19,80,1,745.1,0,0
126,20,100,0,401.1,0,0
126,21,80,0,778.5,0,0
126,22,80,0,778.5,0,0
126,23,108,21,824.1,0,0
126,24,80,0,778.5,0,0
126,25,104,0,328.9,0,0
127,1,72,0,763.3,0,0
127,2,4,0,657.3,0,0
127,3,84,51,846.5,0,0
127,4,52,0,789.1,0,0
127,5,88,8,795.5,0,0
127,6,64,0,393.7,0,0
127,7,64,0,393.7,0,0
127,8,92,0,810.0,0,0
127,9,64,0,740.2,0,0
127,10,80,0,792.0,0,0
127,11,76,0,775.7,0,0
127,12,4,0,731.1,0,0
127,13,96,3,772.2,0,0
127,14,64,0,393.7,0,0
127,15,64,0,740.2,0,0
127,16,84,51,846.5,0,0
127,17,84,51,846.5,0,0
127,18,72,0,763.3,0,0
127,19,116,0,791.1,0,0
127,20,52,0,789.1,0,0
127,21,76,0,775.7,0,0
127,22,112,64,846.8,0,0
127,23,72,0,763.3,0,0
127,24,4,0,657.3,0,0
127,25,76,0,775.7,0,0
128,1,136,105,836.2,0,0
128,2,72,33,831.4,0,0
128,3,88,15,815.1,0,0
128,4,80,1,809.0,0,0
128,5,88,15,815.1,0,0
128,6,68,0,815.8,0,0
128,7,68,0,815.8,0,0
128,8,112,0,796.4,0,0
128,9,116,4,816.9,0,0
128,10,56,0,725.1,0,0
128,11,56,0,725.1,0,0
128,12,144,0,732.8,0,0
128,13,88,0,788.7,0,0
128,14,116,4,816.9,0,0
128,15,68,0,815.8,0,0
128,16,100,0,757.0,0,0
128,17,88,15,815.1,0,0
128,18,72,33,831.4,0,0
128,19,144,0,732.8,0,0
128,20,108,0,724.9,0,0
128,21,72,33,831.4,0,0
128,22,88,0,788.7,0,0
128,23,72,33,831.4,0,0
128,24,112,0,796.4,0,0
128,25,84,6,816.3,0,0
129,1,76,0,324.3,0,0
129,2,104,0,328.9,0,0
129,3,120,0,734.3,0,0
129,4,76,0,185.7,0,0
129,5,68,0,360.1,0,0
129,6,96,0,765.6,0,0
129,7,76,0,324.3,0,0
129,8,104,0,328.9,0,0
129,9,76,1,790.2,0,0
129,10,104,0,328.9,0,0
129,11,88,0,248.1,0,0
129,12,76,0,349.8,0,0
129,13,68,0,360.1,0,0
129,14,80,0,778.5,0,0
129,15,72,3,791.2,0,0
129,16,68,0,360.1,0,0
129,17,84,8,786.0,0,0
129,18,76,0,780.8,0,0
129,19,76,1,790.2,0,0
129,20,76,1,790.2,0,0
129,21,92,33,812.9,0,0
129,22,100,0,401.1,0,0
129,23,80,1,745.1,0,0
129,24,108,21,824.1,0,0
129,25,76,0,185.7,0,0
130,1,96,0,307.0,0,0
130,2,92,0,724.0,0,0
130,3,76,0,210.3,0,0
130,4,72,0,191.0,0,0
130,5,92,2,779.7,0,0
130,6,80,0,303.4,0,0
130,7,80,0,760.5,0,0
130,8,92,0,735.8,0,0
130,9,92,0,735.8,0,0
130,10,76,0,210.3,0,0
130,11,92,0,724.0,0,0
130,12,64,15,819.5,0,0
130,13,88,0,726.3,0,0
130,14,80,0,303.4,0,0
130,15,76,0,210.3,0,0
130,16,64,15,819.5,0,0
130,17,92,0,735.8,0,0
130,18,72,0,314.2,0,0
130,19,92,2,779.7,0,0
130,20,92,0,785.0,0,0
130,21,92,0,735.8,0,0
130,22,96,0,307.0,0,0
130,23,72,0,191.0,0,0
130,24,80,0,326.7,0,0
130,25,92,0,785.0,0,0
131,1,84,80,885.4,0,0
131,2,60,35,849.4,0,0
131,3,60,35,849.4,0,0
131,4,60,31,848.9,0,0
131,5,92,43,833.1,0,0
131,6,84,83,886.2,0,0
131,7,60,7,803.0,0,0
131,8,80,62,858.1,0,0
131,9,84,83,886.2,0,0
131,10,60,52,867.3,0,0
131,11,60,31,848.9,0,0
131,12,96,70,848.6,0,0
131,13,80,38,812.5,0,0
131,14,116,84,856.9,0,0
131,15,76,71,880.4,0,0
131,16,96,42,828.5,0,0
131,17,60,31,848.9,0,0
131,18,76,71,880.4,0,0
131,19,60,31,848.9,0,0
131,20,84,83,886.2,0,0
131,21,76,71,880.4,0,0
131,22,96,82,872.1,0,0
131,23,88,67,866.7,0,0
131,24,96,70,848.6,0,0
131,25,72,64,868.0,0,0
132,1,72,0,191.0,0,0
132,2,76,0,210.3,0,0
132,3,92,0,735.8,0,0
132,4,72,0,314.2,0,0
132,5,60,0,754.4,0,0
132,6,92,2,779.7,0,0
132,7,80,0,326.7,0,0
132,8,92,0,724.0,0,0
132,9,92,0,785.0,0,0
132,10,72,0,314.2,0,0
132,11,72,0,191.0,0,0
132,12,64,15,819.5,0,0
132,13,92,0,735.8,0,0
132,14,72,0,314.2,0,0
132,15,64,15,819.5,0,0
132,16,80,0,303.4,0,0
132,17,64,15,819.5,0,0
132,18,64,15,819.5,0,0
132,19,72,0,191.0,0,0
132,20,92,2,779.7,0,0
132,21,60,0,754.4,0,0
132,22,92,0,785.0,0,0
132,23,72,0,314.2,0,0
132,24,48,0,344.0,0,0
132,25,48,0,344.0,0,0
133,1,80,0,800.2,0,0
133,2,92,0,676.5,0,0
133,3,112,0,680.5,0,0
133,4,112,0,680.5,0,0
133,5,140,1,792.8,0,0
133,6,96,9,807.9,0,0
133,7,92,0,676.5,0,0
133,8,80,0,782.2,0,0
133,9,124,0,604.1,0,0
133,10,92,0,676.5,0,0
133,11,96,9,807.9,0,0
133,12,96,9,807.9,0,0
133,13,96,9,807.9,0,0
133,14,140,1,792.8,0,0
133,15,96,9,807.9,0,0
133,16,112,0,680.5,0,0
133,17,60,0,464.4,0,0
133,18,64,0,613.8,0,0
133,19,112,0,680.5,0,0
133,20,64,0,613.8,0,0
133,21,80,0,782.2,0,0
133,22,80,0,782.2,0,0
133,23,92,0,676.5,0,0
133,24,80,0,782.2,0,0
133,25,96,9,807.9,0,0
134,1,52,0,629.2,0,0
134,2,52,0,629.2,0,0
134,3,52,0,629.2,0,0
134,4,88,0,705.8,0,0
134,5,52,0,629.2,0,0
134,6,52,0,629.2,0,0
134,7,44,0,762.2,0,0
134,8,52,0,629.2,0,0
134,9,52,0,629.2,0,0
134,10,72,0,732.7,0,0
134,11,88,0,705.8,0,0
134,12,72,0,732.7,0,0
134,13,88,0,705.8,0,0
134,14,88,0,705.8,0,0
134,15,88,0,705.8,0,0
134,16,44,0,762.2,0,0
134,17,44,0,762.2,0,0
134,18,44,0,762.2,0,0
134,19,44,0,762.2,0,0
134,20,44,0,762.2,0,0
134,21,44,0,762.2,0,0
134,22,88,0,705.8,0,0
134,23,52,0,629.2,0,0
134,24,72,0,732.7,0,0
134,25,88,0,705.8,0,0
135,1,68,0,197.9,0,0
135,2,60,0,751.2,0,0
135,3,96,0,672.8,0,0
135,4,80,0,643.0,0,0
135,5,116,0,677.7,0,0
135,6,80,0,670.1,0,0
135,7,96,0,148.0,0,0
135,8,84,0,717.1,0,0
135,9,68,0,138.7,0,0
135,10,68,0,197.9,0,0
135,11,92,0,667.2,0,0
135,12,84,0,717.1,0,0
135,13,60,0,751.2,0,0
135,14,60,0,751.2,0,0
135,15,92,0,667.2,0,0
135,16,80,0,643.0,0,0
135,17,80,0,643.0,0,0
135,18,96,0,672.8,0,0
135,19,100,0,183.3,0,0
135,20,92,0,671.9,0,0
135,21,96,0,148.0,0,0
135,22,60,0,512.4,0,0
135,23,72,0,706.0,0,0
135,24,40,0,515.9,0,0
135,25,60,0,751.2,0,0
136,1,92,0,318.4,0,0
136,2,60,0,621.7,0,0
136,3,56,0,760.3,0,0
136,4,68,0,677.7,0,0
136,5,76,0,642.3,0,0
136,6,68,0,677.7,0,0
136,7,72,0,687.8,0,0
136,8,44,0,586.5,0,0
136,9,48,0,526.3,0,0
136,10,72,0,723.0,0,0
136,11,68,0,677.7,0,0
136,12,76,0,642.3,0,0
136,13,36,0,422.5,0,0
136,14,44,0,586.5,0,0
136,15,56,0,760.3,0,0
136,16,68,0,677.7,0,0
136,17,44,0,586.5,0,0
136,18,76,0,642.3,0,0
136,19,68,0,677.7,0,0
136,20,64,0,360.9,0,0
136,21,40,21,781.4,0,0
136,22,44,0,586.5,0,0
136,23,48,0,526.3,0,0
136,24,76,0,642.3,0,0
136,25,56,0,760.3,0,0
137,1,72,33,831.4,0,0
137,2,68,0,815.8,0,0
137,3,116,4,816.9,0,0
137,4,112,0,796.4,0,0
137,5,76,25,819.9,0,0
137,6,144,0,732.8,0,0
137,7,68,0,815.8,0,0
137,8,72,33,831.4,0,0
137,9,72,33,831.4,0,0
137,10,88,23,825.6,0,0
137,11,72,33,831.4,0,0
137,12,88,23,825.6,0,0
137,13,92,0,799.6,0,0
137,14,84,6,816.3,0,0
137,15,92,0,799.6,0,0
137,16,100,0,782.2,0,0
137,17,76,25,819.9,0,0
137,18,88,0,788.7,0,0
137,19,88,15,815.1,0,0
137,20,76,25,819.9,0,0
137,21,100,0,782.2,0,0
137,22,88,23,825.6,0,0
137,23,76,25,819.9,0,0
137,24,72,33,831.4,0,0
137,25,76,25,819.9,0,0
138,1,72,0,714.5,0,0
138,2,72,0,693.5,0,0
138,3,72,0,582.1,0,0
138,4,72,0,582.1,0,0
138,5,104,0,657.4,0,0
138,6,72,0,693.5,0,0
138,7,96,0,769.0,0,0
138,8,104,0,657.4,0,0
138,9,84,0,766.9,0,0
138,10,84,0,773.9,0,0
138,11,104,0,711.2,0,0
138,12,68,0,761.6,0,0
138,13,72,0,714.5,0,0
138,14,72,0,744.2,0,0
138,15,72,0,582.1,0,0
138,16,88,0,750.8,0,0
138,17,28,0,692.7,0,0
138,18,72,0,582.1,0,0
138,19,56,0,759.0,0,0
138,20,28,0,692.7,0,0
138,21,60,0,717.8,0,0
138,22,72,0,582.1,0,0
138,23,60,0,717.8,0,0
138,24,72,0,582.1,0,0
138,25,104,0,657.4,0,0
139,1,96,0,694.4,0,0
139,2,108,21,825.3,0,0
139,3,64,0,746.7,0,0
139,4,92,0,712.1,0,0
139,5,112,0,789.6,0,0
139,6,64,0,746.7,0,0
139,7,64,0,714.4,0,0
139,8,64,0,746.7,0,0
139,9,108,21,825.3,0,0
139,10,80,1,776.6,0,0
139,11,64,0,746.7,0,0
139,12,96,0,694.4,0,0
139,13,112,5,796.6,0,0
139,14,64,0,746.7,0,0
139,15,84,19,819.4,0,0
139,16,68,0,770.3,0,0
139,17,80,1,776.6,0,0
139,18,84,19,819.4,0,0
139,19,64,0,746.7,0,0
139,20,112,5,796.6,0,0
139,21,64,0,746.7,0,0
139,22,68,4,801.5,0,0
139,23,96,0,694.4,0,0
139,24,92,0,712.1,0,0
139,25,68,4,801.5,0,0
140,1,84,0,150.3,0,0
140,2,88,0,109.4,0,0
140,3,68,0,168.2,0,0
140,4,80,0,176.1,0,0
140,5,100,0,238.7,0,0
140,6,68,0,235.6,0,0
140,7,68,0,235.6,0,0
140,8,100,0,172.7,0,0
140,9,84,0,150.3,0,0
140,10,84,0,150.3,0,0
140,11,68,0,235.6,0,0
140,12,68,0,235.6,0,0
140,13,84,0,330.1,0,0
140,14,76,0,339.1,0,0
140,15,96,0,231.7,0,0
140,16,68,0,168.2,0,0
140,17,56,0,211.1,0,0
140,18,112,0,173.5,0,0
140,19,84,0,330.1,0,0
140,20,68,0,235.6,0,0
140,21,72,0,165.0,0,0
140,22,80,0,180.1,0,0
140,23,80,0,176.1,0,0
140,24,92,1,407.0,0,0
140,25,84,0,150.3,0,0
141,1,80,0,547.9,0,0
141,2,80,0,184.2,0,0
141,3,80,0,184.2,0,0
141,4,84,0,689.6,0,0
141,5,80,0,522.7,0,0
141,6,80,0,522.7,0,0
141,7,84,0,689.6,0,0
141,8,84,0,689.6,0,0
141,9,80,0,522.7,0,0
141,10,84,0,689.6,0,0
141,11,80,0,184.2,0,0
141,12,84,0,689.6,0,0
141,13,80,0,547.9,0,0
141,14,80,0,522.7,0,0
141,15,80,0,547.9,0,0
141,16,80,0,184.2,0,0
141,17,80,0,547.9,0,0
141,18,80,0,184.2,0,0
141,19,80,0,184.2,0,0
141,20,80,0,547.9,0,0
141,21,84,0,689.6,0,0
141,22,80,0,522.7,0,0
141,23,84,0,689.6,0,0
141,24,80,0,547.9,0,0
141,25,80,0,184.2,0,0
142,1,84,0,243.4,0,0
142,2,96,0,210.6,0,0
142,3,100,0,707.8,0,0
142,4,84,0,243.4,0,0
142,5,108,0,511.9,0,0
142,6,92,0,228.0,0,0
142,7,72,0,204.0,0,0
142,8,100,0,224.1,0,0
142,9,88,0,682.1,0,0
142,10,92,0,228.0,0,0
142,11,88,0,682.1,0,0
142,12,100,0,224.1,0,0
142,13,116,0,575.1,0,0
142,14,48,0,576.2,0,0
142,15,48,0,576.2,0,0
142,16,48,0,576.2,0,0
142,17,72,0,204.0,0,0
142,18,108,0,511.9,0,0
142,19,116,0,575.1,0,0
142,20,116,0,575.1,0,0
142,21,48,0,576.2,0,0
142,22,84,0,243.4,0,0
142,23,88,0,682.1,0,0
142,24,72,0,204.0,0,0
142,25,100,0,224.1,0,0
143,1,84,0,766.9,0,0
143,2,104,0,657.4,0,0
143,3,56,3,760.4,0,0
143,4,80,0,669.8,0,0
143,5,96,0,732.6,0,0
143,6,96,0,769.0,0,0
143,7,104,0,711.2,0,0
143,8,84,0,773.9,0,0
143,9,104,0,711.2,0,0
143,10,72,0,693.5,0,0
143,11,68,0,761.6,0,0
143,12,104,0,657.4,0,0
143,13,68,0,761.6,0,0
143,14,84,0,735.5,0,0
143,15,72,0,693.5,0,0
143,16,72,0,693.5,0,0
143,17,96,0,769.0,0,0
143,18,60,0,717.8,0,0
143,19,72,0,714.5,0,0
143,20,72,0,714.5,0,0
143,21,104,0,657.4,0,0
143,22,72,0,714.5,0,0
143,23,84,0,773.9,0,0
143,24,84,0,598.1,0,0
143,25,72,0,582.1,0,0
144,1,64,0,725.3,0,0
144,2,60,5,822.2,0,0
144,3,60,5,822.2,0,0
144,4,88,0,468.9,0,0
144,5,88,0,468.9,0,0
144,6,64,0,692.2,0,0
144,7,64,0,692.2,0,0
144,8,64,0,692.2,0,0
144,9,84,0,214.7,0,0
144,10,84,0,214.7,0,0
144,11,84,0,214.7,0,0
144,12,76,0,739.0,0,0
144,13,80,0,438.9,0,0
144,14,64,0,692.2,0,0
144,15,80,0,438.9,0,0
144,16,84,0,214.7,0,0
144,17,60,5,822.2,0,0
144,18,80,0,438.9,0,0
144,19,76,0,739.0,0,0
144,20,80,0,438.9,0,0
144,21,64,0,725.3,0,0
144,22,64,0,692.2,0,0
144,23,76,0,739.0,0,0
144,24,92,0,702.4,0,0
144,25,64,0,692.2,0,0
145,1,92,0,630.1,0,0
145,2,100,2,772.8,0,0
145,3,100,0,423.8,0,0
145,4,84,0,711.1,0,0
145,5,76,0,737.0,0,0
145,6,80,0,694.2,0,0
145,7,100,2,772.8,0,0
145,8,80,0,371.9,0,0
145,9,96,0,415.7,0,0
145,10,52,0,473.3,0,0
145,11,100,0,537.3,0,0
145,12,84,0,532.7,0,0
145,13,76,0,737.0,0,0
145,14,80,0,694.2,0,0
145,15,76,0,734.9,0,0
145,16,100,0,537.3,0,0
145,17,92,0,630.1,0,0
145,18,76,0,737.0,0,0
145,19,100,2,772.8,0,0
145,20,100,2,772.8,0,0
145,21,84,0,532.7,0,0
145,22,76,0,522.3,0,0
145,23,80,0,694.2,0,0
145,24,80,0,685.0,0,0
145,25,96,0,415.7,0,0
146,1,128,0,722.1,0,0
146,2,60,0,693.4,0,0
146,3,96,0,713.9,0,0
146,4,56,0,747.9,0,0
146,5,84,0,731.0,0,0
146,6,84,0,731.0,0,0
146,7,96,0,713.9,0,0
146,8,84,0,731.0,0,0
146,9,56,0,747.9,0,0
146,10,136,0,715.7,0,0
146,11,84,0,271.9,0,0
146,12,128,0,722.1,0,0
146,13,60,0,693.4,0,0
146,14,60,0,693.4,0,0
146,15,84,0,731.0,0,0
146,16,96,0,713.9,0,0
146,17,136,0,715.7,0,0
146,18,136,0,715.7,0,0
146,19,56,0,747.9,0,0
146,20,60,0,693.4,0,0
146,21,84,0,731.0,0,0
146,22,96,0,713.9,0,0
146,23,128,0,722.1,0,0
146,24,136,0,715.7,0,0
146,25,128,0,722.1,0,0
147,1,80,0,547.9,0,0
147,2,80,0,547.9,0,0
147,3,84,0,689.6,0,0
147,4,80,0,547.9,0,0
147,5,80,0,184.2,0,0
147,6,80,0,547.9,0,0
147,7,80,0,547.9,0,0
147,8,84,0,689.6,0,0
147,9,80,0,547.9,0,0
147,10,84,0,689.6,0,0
147,11,84,0,689.6,0,0
147,12,80,0,184.2,0,0
147,13,80,0,547.9,0,0
147,14,84,0,689.6,0,0
147,15,80,0,547.9,0,0
147,16,80,0,184.2,0,0
147,17,80,0,547.9,0,0
147,18,80,0,522.7,0,0
147,19,80,0,522.7,0,0
147,20,84,0,689.6,0,0
147,21,84,0,689.6,0,0
147,22,80,0,547.9,0,0
147,23,80,0,184.2,0,0
147,24,84,0,689.6,0,0
147,25,84,0,689.6,0,0
148,1,52,0,632.2,0,0
148,2,116,0,688.1,0,0
148,3,88,0,680.4,0,0
148,4,92,0,163.8,0,0
148,5,88,0,680.4,0,0
148,6,80,0,149.4,0,0
148,7,116,0,688.1,0,0
148,8,104,0,712.4,0,0
148,9,104,0,712.4,0,0
148,10,88,0,680.4,0,0
148,11,104,0,712.4,0,0
148,12,52,0,632.2,0,0
148,13,116,0,688.1,0,0
148,14,92,0,163.8,0,0
148,15,92,0,163.8,0,0
148,16,116,0,688.1,0,0
148,17,92,0,163.8,0,0
148,18,124,0,676.2,0,0
148,19,104,0,712.4,0,0
148,20,88,0,680.4,0,0
148,21,124,0,676.2,0,0
148,22,88,0,680.4,0,0
148,23,88,0,680.4,0,0
148,24,88,0,680.4,0,0
148,25,124,0,676.2,0,0
149,1,80,0,685.0,0,0
149,2,72,0,339.1,0,0
149,3,80,0,371.9,0,0
149,4,72,0,620.1,0,0
149,5,76,0,682.5,0,0
149,6,96,0,455.3,0,0
149,7,72,0,620.1,0,0
149,8,100,0,725.4,0,0
149,9,100,0,537.3,0,0
149,10,100,2,772.8,0,0
149,11,76,0,682.5,0,0
149,12,72,0,339.1,0,0
149,13,96,0,415.7,0,0
149,14,80,0,371.9,0,0
149,15,76,0,737.0,0,0
149,16,72,0,339.1,0,0
149,17,76,0,522.3,0,0
149,18,72,0,620.1,0,0
149,19,80,0,694.2,0,0
149,20,96,0,415.7,0,0
149,21,72,0,620.1,0,0
149,22,80,0,694.2,0,0
149,23,84,0,532.7,0,0
149,24,96,0,415.7,0,0
149,25,96,0,455.3,0,0
150,1,40,21,781.4,0,0
150,2,48,0,526.3,0,0
150,3,72,0,687.8,0,0
150,4,92,0,414.3,0,0
150,5,72,0,723.0,0,0
150,6,40,21,781.4,0,0
150,7,40,21,781.4,0,0
150,8,76,0,642.3,0,0
150,9,72,0,687.8,0,0
150,10,60,0,621.7,0,0
150,11,92,0,414.3,0,0
150,12,72,0,723.0,0,0
150,13,44,0,586.5,0,0
150,14,36,0,422.5,0,0
150,15,48,0,526.3,0,0
150,16,44,0,586.5,0,0
150,17,72,0,723.0,0,0
150,18,76,0,642.3,0,0
150,19,92,0,414.3,0,0
150,20,56,0,760.3,0,0
150,21,64,0,360.9,0,0
150,22,44,0,586.5,0,0
150,23,48,0,526.3,0,0
150,24,64,0,360.9,0,0
150,25,92,0,414.3,0,0
151,1,76,0,642.3,0,0
151,2,40,21,781.4,0,0
151,3,72,0,723.0,0,0
151,4,68,0,677.7,0,0
151,5,48,0,526.3,0,0
151,6,44,0,586.5,0,0
151,7,44,0,586.5,0,0
151,8,76,0,642.3,0,0
151,9,72,0,723.0,0,0
151,10,64,0,360.9,0,0
151,11,60,0,621.7,0,0
151,12,72,0,687.8,0,0
151,13,72,0,723.0,0,0
151,14,72,0,723.0,0,0
151,15,44,0,586.5,0,0
151,16,40,21,781.4,0,0
151,17,68,0,677.7,0,0
151,18,76,0,642.3,0,0
151,19,76,0,642.3,0,0
151,20,36,0,422.5,0,0
151,21,44,0,586.5,0,0
151,22,68,0,677.7,0,0
151,23,72,0,723.0,0,0
151,24,72,0,723.0,0,0
151,25,92,0,318.4,0,0
152,1,80,0,522.7,0,0
152,2,84,0,689.6,0,0
152,3,80,0,184.2,0,0
152,4,80,0,184.2,0,0
152,5,84,0,689.6,0,0
152,6,80,0,184.2,0,0
152,7,80,0,547.9,0,0
152,8,84,0,689.6,0,0
152,9,80,0,547.9,0,0
152,10,84,0,689.6,0,0
152,11,80,0,184.2,0,0
152,12,80,0,547.9,0,0
152,13,80,0,184.2,0,0
152,14,84,0,689.6,0,0
152,15,80,0,522.7,0,0
152,16,80,0,522.7,0,0
152,17,84,0,689.6,0,0
152,18,80,0,522.7,0,0
152,19,80,0,547.9,0,0
152,20,80,0,547.9,0,0
152,21,84,0,689.6,0,0
152,22,84,0,689.6,0,0
152,23,84,0,689.6,0,0
152,24,80,0,522.7,0,0
152,25,80,0,184.2,0,0
153,1,76,0,185.7,0,0
153,2,96,0,765.6,0,0
153,3,104,3,791.7,0,0
153,4,76,1,790.2,0,0
153,5,80,1,745.1,0,0
153,6,80,1,745.1,0,0
153,7,84,8,786.0,0,0
153,8,108,21,824.1,0,0
153,9,108,21,824.1,0,0
153,10,84,8,786.0,0,0
153,11,96,0,765.6,0,0
153,12,84,0,738.1,0,0
153,13,100,17,819.4,0,0
153,14,76,1,790.2,0,0
153,15,104,3,791.7,0,0
153,16,100,0,401.1,0,0
153,17,80,0,778.5,0,0
