ufs_serial,X1064,X592,X1066,X1071,X1068,X727,X1063,X1060,X1003,X995,X1070,X594,X1002,X718,X726,health,is_defect
S19964,9.7884034,0.1383945,1.2244043999999998,7.9192303,3.2499824,27.9725,24.8997765,18.6007943,288.05,1785.25,87.0015246,1782.5,1926.25,974.75,1011.25,0.0019001957545727,1
S19968,9.9485075,0.2892948,3.3076203,6.9982284,3.5707004,30.6225,26.7388928,18.5382717,286.75,1764.0,85.57195,1568.0,2235.25,911.5,976.0,0.0,0
S19970,9.008368,-1.1037321000000002,2.1528851,4.6769306,2.8401411,26.65,23.2391132,15.5366245,289.5,1752.5,88.79522999999998,1649.0,2008.25,991.5,1026.25,0.0,0
S19971,8.7742829,-2.8500039,2.4443128,5.5271591,2.0292825,28.775,20.4063361,14.8331829,283.35,1760.0,87.5320833,1250.0,2105.75,908.75,1028.0,0.0314179151653075,1
S19972,9.008368,-1.1037321000000002,2.1528851,4.6769306,2.8401411,26.8,23.2391132,15.5366245,289.25,1755.25,88.79522999999998,1260.0,2082.25,1046.5,1091.25,0.0,0
S19973,8.1592544,-0.0477601,3.2159325,3.4071329,2.3048489,24.985,16.4291394,12.4060088,287.7,1769.75,88.677493,1323.25,2007.5,984.25,1023.25,0.0,0
S19974,8.1592544,-0.0477601,3.2159325,3.4071329,2.3048489,25.9875,16.4291394,12.4060088,283.8,1764.5,88.677493,1062.5,2031.75,988.75,1019.0,0.0,0
S19976,9.6405065,-0.9011383,4.2825125,6.458294,5.1261155,30.455,25.7992844,17.5033224,285.15,1769.5,83.8341928,1046.5,1989.25,1080.0,1054.75,0.0,0
S19978,11.8707851,2.0230066000000004,4.5097356,13.5573094,2.5776937,37.7325,21.7004056,20.7436065,283.85,1734.75,84.1358848,1559.5,2136.0,1022.0,1073.0,0.00195407721947,1
S19979,25.1236466,0.5312705999999999,6.2862791,19.0494853,4.367906,31.717499999999998,19.4708038,31.0200514,283.9,1793.25,63.227767500000006,1052.75,1996.5,1058.5,946.25,0.0038468087741296,1
S19980,11.8696773,1.8520357,5.688823200000001,8.6821007,3.2528212,35.1475,31.4081134,17.385662,283.15,1758.5,79.7792059,1659.25,2152.75,1034.0,1051.25,0.0037990842448842,1
S19982,10.6204081,0.6721573000000001,3.8883157,12.7274121,2.7500147,27.2725,25.2608699,21.6394965,287.6,1778.25,81.4910053,1778.5,2034.0,1075.75,1104.25,0.0,0
S19983,24.611010600000004,-0.5405426999999999,12.808996,6.369177099999999,4.2506262,29.04,22.0676354,23.6387572,288.85,1691.5,68.0854416,1220.75,2164.0,1038.5,1080.0,0.0,0
S19984,12.690254800000002,0.2887013,6.1214352,15.5062954,2.9642784,,25.1090291,24.8518173,286.96000000000004,1770.0,79.84027739999998,,2026.0,1108.5,1073.5,0.0,0
S19986,14.142074399999998,-0.1102234,3.9150328,15.9988213,4.0240632000000005,,23.4537104,24.3126785,288.5,1677.75,79.98924199999998,,2101.75,1056.0,1036.75,0.0,0
S19987,12.0771325,1.3351582,3.5688356,13.9907239,2.8951493,31.744999999999997,18.1925987,23.6541852,284.65,1767.25,80.78472889999998,1045.5,2060.5,1081.5,1032.75,0.0,0
S19989,12.0771325,1.3351582,3.5688356,13.9907239,2.8951493,27.41,18.1925987,23.6541852,287.7,1658.0,80.78472889999998,1617.0,2150.0,1036.75,1064.0,0.0,0
S19990,25.0356185,1.6343038,11.27011,13.402083,4.0951294,32.7875,20.0584914,27.9488092,285.6,1628.25,62.1749514,1498.0,2218.5,939.25,1011.25,0.0,0
S19991,12.1213445,0.0384905,1.6640414,10.8849104,1.9111436,,26.6388612,22.1047236,283.8225,1783.5,84.01821009999998,,2203.25,1042.0,1086.0,0.0,0
S19992,10.8039393,2.2634804,8.320050499999999,4.912078999999999,4.8972864000000005,,20.2246352,15.8107616,287.2425,1775.75,81.6498088,,2096.0,986.0,1022.75,0.0,0
S19996,8.9222546,0.5507563,2.1904284,7.9459135,3.2973986,28.2025,17.874203299999994,16.2586027,284.95,1739.0,85.787464,1138.25,2146.5,1067.0,1051.75,0.0,0
S19997,9.8587495,0.1839412,1.7265967999999998,6.1836514000000005,3.5828979,,29.5118468,16.7302867,286.3,1700.0,87.11114920000001,,2070.0,965.0,1014.25,0.0,0
S19998,9.8587495,0.1839412,1.7265967999999998,6.1836514000000005,3.5828979,,29.5118468,16.7302867,286.205,1782.0,87.11114920000001,,1999.5,955.5,1027.0,0.0038996908494578,1
S20003,10.332818,-1.3956061000000002,4.3614882,10.7635837,2.4555892000000004,,25.9120995,20.2955647,287.0475,1770.5,83.73906939999998,,1897.5,1064.5,1039.25,0.0,0
S20004,10.7912317,-0.2402363,1.6959183999999998,6.705343699999999,3.6268666,,23.8704188,17.1433432,286.3475,1787.75,85.0846131,,1933.25,987.25,950.5,0.0,0
S20005,10.7912317,-0.2402363,1.6959183999999998,6.705343699999999,3.6268666,,23.8704188,17.1433432,285.485,1772.25,85.0846131,,2088.25,1094.75,978.25,0.0,0
S20006,10.7912317,-0.2402363,1.6959183999999998,6.705343699999999,3.6268666,,23.8704188,17.1433432,285.4425,1784.25,85.0846131,,1972.25,1024.25,981.5,0.0,0
S20007,10.7912317,-0.2402363,1.6959183999999998,6.705343699999999,3.6268666,,23.8704188,17.1433432,285.935,1776.25,85.0846131,,1954.75,1008.25,953.25,0.0,0
S20009,8.899789799999997,-1.2650859,2.4674487000000003,4.882024599999999,2.8921658,26.93,25.1286633,16.1805935,289.8,1771.0,88.55240479999998,1636.75,1947.25,1036.0,995.25,0.0,0
S20010,9.9376722,-0.2386775,2.5923469,8.371183199999999,2.835689,31.485,21.8150862,18.6500745,283.05,1744.25,84.79711479999999,1535.0,2258.5,980.5,1051.5,0.0,0
S20011,7.5523777,-1.3750288,3.1993659,4.269685900000001,2.7075637,,22.4344488,12.1860737,287.6175,1769.75,87.2683663,,2000.75,1078.75,1055.5,0.0,0
S20012,9.811829800000002,-0.7662926,2.9309196,9.3387269,3.6531316,,20.681059,20.3844733,287.125,1769.5,82.4258088,,2074.5,1012.5,1060.25,0.0,0
S20013,9.6769445,-0.259861,1.9544846,7.648432400000001,2.5240412,,20.2480512,18.5159667,286.15999999999997,1795.25,86.4657853,,2044.5,1022.5,986.75,0.0,0
S20014,8.307843499999999,-0.3824006,1.2289169,7.232765700000001,3.1887951,,22.3733034,17.6704298,284.09250000000003,1761.5,86.7562571,,2135.75,996.75,1058.0,0.0,0
S20015,9.811829800000002,-0.7662926,2.9309196,9.3387269,3.6531316,,20.681059,20.3844733,285.925,1774.25,82.4258088,,2087.0,996.25,1041.0,0.0,0
S20017,9.673751,0.9105263,3.8967476,9.6241643,3.4669523,30.09,21.166069,19.714593,285.9,1790.0,83.21635690000001,1754.25,2187.75,1071.5,1072.25,0.0,0
S20018,10.579638,1.1024866000000002,1.9865332,7.689132499999999,2.5999067000000005,34.2025,24.5698211,18.0298505,285.85,1753.25,86.2577896,1919.25,2113.5,1003.75,983.75,0.0,0
S20019,14.141700699999998,1.3370479,5.0462957,17.3762723,2.1641187,33.6725,23.0145932,24.822275,289.1,1759.5,80.7108934,1654.25,2205.25,1027.75,1027.5,0.0,0
S20020,10.9001954,0.916141,2.5421323,7.562409599999999,1.8958061,35.802499999999995,22.4442544,19.9783768,287.65,1714.25,84.8554511,1476.0,2230.0,928.25,1013.0,0.0,0
S20021,9.3175201,1.3453634,3.0575186000000003,10.5371157,3.1736787,33.335,21.0932147,18.2184137,286.2,1723.5,82.62012309999999,1341.25,2190.25,992.0,998.0,0.0,0
S20022,9.380255900000002,-1.7910714,3.7825452,7.462094500000001,2.0515511,,21.4024074,18.5480191,284.6775,1738.5,85.72413540000001,,2096.5,917.5,1038.5,0.0,0
S20024,13.0803022,0.3357314,3.1276009,7.5900037,4.661044,,33.566959999999995,19.3354732,290.64,1732.75,84.97712440000001,,1992.25,987.75,984.25,0.0,0
S20025,25.0157497,-0.0187437,15.8151718,13.3277581,3.7800477,35.08,26.0107773,27.5172963,284.3,1766.75,62.043161100000006,1515.0,2175.5,1117.5,1023.5,0.0,0
S20026,13.0803022,0.3357314,3.1276009,7.5900037,4.661044,,33.566959999999995,19.3354732,288.2175,1704.75,84.97712440000001,,2095.25,985.5,1016.0,0.0,0
S20027,13.0803022,0.3357314,3.1276009,7.5900037,4.661044,,33.566959999999995,19.3354732,289.285,1759.25,84.97712440000001,,2056.75,1046.5,1018.0,0.0,0
S20030,15.0675332,1.9265988,5.7450002,12.1038101,4.5799789,29.5175,23.4788138,20.6502429,289.4,1784.0,74.71052639999998,1563.5,2123.25,1129.5,1023.25,0.0019438284424732,1
S20034,11.8380789,1.2156412,2.3121702,9.4232422,2.4059146,34.68,24.496398000000003,19.2608924,284.9,1769.5,85.6769398,1048.25,2202.0,1059.5,1016.5,0.0057152713891444,1
S20035,10.5828538,0.2121018,3.0305842,10.285661,1.9827345,32.3375,24.296948,18.6108086,286.75,1783.75,85.4294571,1819.0,2135.75,975.25,1006.75,0.0038573330073615,1
S20036,8.0602825,0.3373485,1.9257714,6.1860521,3.3384921000000003,31.512500000000003,22.3373455,15.445965300000005,288.45,1703.5,86.69752790000001,1649.75,2094.75,1011.25,972.0,0.0019318150899246,1
S20041,11.8380789,1.2156412,2.3121702,9.4232422,2.4059146,31.740000000000002,24.496398000000003,19.2608924,286.1,1763.5,85.6769398,1470.0,2277.0,990.5,985.5,0.0,0
S20042,19.9872269,1.4128788,17.894214399999996,9.5358382,5.088961599999999,31.615,30.6407402,16.8307948,288.6,1772.5,70.14745549999999,1483.0,1958.75,1110.75,969.75,0.0,0
S20043,12.7849011,1.4731432,3.9111698,10.5351015,2.1936836,33.8475,25.5855436,22.0695084,285.85,1763.0,81.2868445,1050.75,2163.75,1086.75,996.25,0.0019516600891402,1
S20045,10.1811632,1.8841337,0.7047901,9.0881407,3.8770726,35.5475,24.5266567,19.0589149,291.1,1773.25,85.137867,1346.25,1952.0,1069.25,1036.75,0.0,0
S20047,10.9001954,0.916141,2.5421323,7.562409599999999,1.8958061,34.87,22.4442544,19.9783768,288.75,1760.75,84.8554511,1460.0,1984.5,1018.0,993.25,0.0117145146843916,1
S20048,12.438427,0.1428902999999999,4.783619799999999,12.5624962,3.7948305,32.870000000000005,32.039528000000004,20.289583,288.45,1770.75,80.0601511,1355.75,2048.75,974.5,930.25,0.0,0
S20049,10.1811632,1.8841337,0.7047901,9.0881407,3.8770726,34.982499999999995,24.5266567,19.0589149,287.6,1773.25,85.137867,1733.0,2111.75,1045.0,1069.0,0.001925304387912,1
S20050,11.8380789,1.2156412,2.3121702,9.4232422,2.4059146,31.1875,24.496398000000003,19.2608924,291.3,1763.75,85.6769398,1484.0,2017.25,1061.5,971.5,0.0,0
S20055,12.7849011,1.4731432,3.9111698,10.5351015,2.1936836,32.2775,25.5855436,22.0695084,284.45,1761.0,81.2868445,1122.75,2173.75,1093.5,993.5,0.0,0
S20056,16.210293399999998,1.3827188,5.9710532,5.778344199999999,4.3064535,35.6825,33.5499938,21.0722982,281.75,1772.75,80.8338208,1319.0,2275.0,1034.5,969.0,0.0,0
S20057,11.045987,0.6526993000000001,1.8801981,7.714277999999998,3.4663253,30.975,26.892442,20.8474536,286.95,1760.25,84.4810038,1856.25,2099.25,1091.5,1089.5,0.0,0
S20060,10.788181,1.2617754,3.7568398,3.307183,2.3707667000000003,36.015,27.123790000000003,15.133971100000002,289.9,1771.0,86.196483,1538.0,2025.25,1078.75,1058.0,0.0038708973939592,1
S20061,13.746990300000002,1.1579365,3.0056463,11.7309383,1.6350213,30.335,31.0130817,20.8395542,286.6,1760.25,80.6933954,1872.75,2040.0,1012.5,999.0,0.0,0
S20062,11.1452894,1.2536232,1.8089087,7.140077099999999,2.6163631,35.58,29.2594316,17.324423,286.4,1784.0,85.3214062,1283.5,2112.25,998.5,1048.0,0.0019011115956331,1
S20063,9.1967962,0.5952681,2.9751649,7.1371512,3.4286882000000003,35.98,22.2930869,17.9528259,285.65,1763.25,86.47722189999998,1316.5,2235.25,990.0,1064.75,0.0,0
S20064,10.6510619,-0.0865036,3.3811994,10.867822,2.9600017000000003,37.53999999999999,30.0235012,17.566714299999994,283.3,1759.5,81.74647379999998,1057.75,2129.0,973.25,1015.25,0.0077668385685263,1
S20065,9.1967962,0.5952681,2.9751649,7.1371512,3.4286882000000003,37.41,22.2930869,17.9528259,285.1,1766.5,86.47722189999998,1041.25,2107.0,1023.25,1036.5,0.0019470954194286,1
S20066,10.6510619,-0.0865036,3.3811994,10.867822,2.9600017000000003,32.3075,30.0235012,17.566714299999994,285.4,1743.25,81.74647379999998,1842.75,2112.5,991.0,1040.25,0.001955576540951,1
S20067,11.045987,0.6526993000000001,1.8801981,7.714277999999998,3.4663253,33.495,26.892442,20.8474536,290.9,1757.5,84.4810038,1503.0,2064.0,1117.5,1024.75,0.0,0
S20068,14.141700699999998,1.3370479,5.0462957,17.3762723,2.1641187,33.0525,23.0145932,24.822275,288.35,1733.0,80.7108934,1134.5,2083.75,1000.75,1033.75,0.0038021795592684,1
S20070,8.9803163,-0.9454334,3.3151833,4.6238381,3.8233591,28.2875,20.0510654,15.572936,284.04999999999995,1776.25,86.84182369999998,1072.25,2149.0,1133.25,1061.5,0.0,0
S20072,10.7912317,-0.2402363,1.6959183999999998,6.705343699999999,3.6268666,,23.8704188,17.1433432,286.0175,1786.75,85.0846131,,1966.0,1053.75,963.5,0.0019621777409293,1
S20077,11.0432295,0.6055254,2.0402178,12.9167564,1.4662953,32.97,25.7011015,23.5044135,291.15,1779.25,82.0297863,1527.0,1964.5,1056.5,958.5,0.0,0
S20078,11.0432295,0.6055254,2.0402178,12.9167564,1.4662953,34.724999999999994,25.7011015,23.5044135,287.5,1761.25,82.0297863,1577.0,2176.5,1007.25,1073.75,0.0,0
S20080,9.5721991,0.0997239,1.4495823,4.3554988,3.5839373999999995,,24.1171933,16.204357599999998,286.305,1768.0,85.09293339999998,,2150.0,995.75,985.5,0.00193617253362,1
S20081,8.7381984,0.5977909,3.2543629000000003,3.7904333,4.359756,36.235,22.9981614,14.2698153,286.3,1798.0,88.4143464,1793.5,2099.5,1021.25,1040.0,0.0095940759958921,1
S20085,8.7381984,0.5977909,3.2543629000000003,3.7904333,4.359756,33.9875,22.9981614,14.2698153,287.85,1790.5,88.4143464,1902.0,1981.0,1022.75,1012.75,0.0019186818617004,1
S20087,11.0432295,0.6055254,2.0402178,12.9167564,1.4662953,33.355,25.7011015,23.5044135,287.75,1776.5,82.0297863,1595.5,2033.25,1001.5,995.5,0.0019568238819133,1
S20088,11.0432295,0.6055254,2.0402178,12.9167564,1.4662953,37.412499999999994,25.7011015,23.5044135,285.4,1767.75,82.0297863,1055.0,2131.25,1111.0,1005.75,0.0117927606211961,1
S20089,10.6204081,0.6721573000000001,3.8883157,12.7274121,2.7500147,27.1575,25.2608699,21.6394965,286.2,1780.0,81.4910053,1139.0,2041.0,1091.25,1097.75,0.0,0
S20091,8.780567,0.8701435999999999,3.8790102,5.4439215,3.3025252,27.4175,22.2004492,15.8925108,290.05,1789.5,86.2432705,1591.0,1910.75,968.0,905.0,0.0039333000941776,1
S20094,12.2643654,-1.2427948,8.244867900000001,9.0214153,4.289724,33.415,23.505943,16.869089000000002,285.1,1761.25,77.33528890000001,1930.5,2096.75,1002.75,941.0,0.0116021196629082,1
S20096,9.6735389,-1.2051472,3.0031095000000003,4.905084400000001,3.5233435,28.8125,25.4844663,15.9824853,289.6,1783.75,88.82715329999998,1101.5,1984.5,967.25,900.25,0.0019481715802141,1
S20097,9.6735389,-1.2051472,3.0031095000000003,4.905084400000001,3.5233435,27.57,25.4844663,15.9824853,289.5,1803.25,88.82715329999998,1354.25,1947.25,951.0,922.0,0.0018996945963817,1
S20098,10.3029786,-2.0501631,8.953111199999999,15.8503091,4.7980398,26.1125,21.2568066,21.8901478,287.5,1773.75,70.6050922,1603.0,1948.25,1034.5,1070.75,0.0077473159135636,1
S20099,10.3029786,-2.0501631,8.953111199999999,15.8503091,4.7980398,28.1525,21.2568066,21.8901478,281.2,1779.5,70.6050922,1334.25,2136.75,1068.25,1131.75,0.0,0
S20102,17.2455367,-6.0061413,7.694356799999999,10.610007,4.1644354,33.915,19.2661085,22.9528941,287.3,1801.25,65.9839915,1756.25,1978.25,967.0,990.75,0.0019021156731269,1
S20103,17.2455367,-6.0061413,7.694356799999999,10.610007,4.1644354,30.3,19.2661085,22.9528941,285.84999999999997,1806.5,65.9839915,1511.0,2042.0,978.25,970.0,0.0019523730957487,1
S20105,9.3509462,-1.3578198,7.781722099999999,14.7552225,3.0970326,28.2225,16.687027099999998,17.6034735,278.95,1777.5,78.2792066,1769.25,2267.0,1066.75,1137.25,0.0,0
S20107,10.9413302,0.1724537,2.8020419,8.5380985,3.3454113,32.65,27.945875800000003,17.8025633,284.7,1774.25,82.58014639999998,1898.0,2023.5,950.25,935.75,0.0019226454363283,1
S20108,10.9413302,0.1724537,2.8020419,8.5380985,3.3454113,31.45,27.945875800000003,17.8025633,286.75,1747.5,82.58014639999998,1674.5,2074.0,945.75,969.5,0.0058089928351858,1
S20112,9.025918,0.7852049,7.340329,16.1501472,5.4854255,25.435,18.7795372,18.3537883,284.6,1763.25,77.965918,1223.75,2071.5,978.25,1064.25,0.0,0
S20113,9.3509462,-1.3578198,7.781722099999999,14.7552225,3.0970326,25.9625,16.687027099999998,17.6034735,283.29999999999995,1775.5,78.2792066,1839.0,2068.0,1026.25,1108.5,0.0019443759805014,1
S20114,13.6040397,-0.045,3.3472661,14.0033905,2.4646921,29.247500000000002,23.2372721,23.194810500000003,288.75,1796.0,80.90457559999999,1306.5,1935.5,1014.0,1000.0,0.0038586806728234,1
S20115,11.3305842,-0.2805005,2.4903874,5.9241818,2.4884934,35.457499999999996,25.9654009,18.3208494,284.4,1809.0,86.92518009999998,1749.5,2137.5,977.0,1002.75,0.0,0
S20117,14.035043099999998,0.1367948,11.492918199999998,15.086322199999998,2.6600173,34.0,19.2461439,18.015220000000003,212.05,1760.0,77.1322261,1864.5,2187.0,978.75,1057.5,0.0,0
S20118,21.8879939,2.5729249,6.461856999999998,15.409561600000002,7.7038381,23.802500000000002,20.5927146,24.653444600000004,284.35,1778.0,64.8435296,1575.0,2064.25,1000.75,1040.0,0.0,0
S20119,9.0911356,-1.0163238,2.7901291,4.366492399999999,3.6515499,36.129999999999995,25.8340757,16.507524,283.25,1816.5,84.6607001,1709.5,2164.5,1025.0,1057.75,0.0,0
S20121,17.7005599,2.2828069,7.021395500000001,9.1789109,3.4387096,25.455,19.7805546,20.6148602,287.45,1801.75,79.30708849999998,1737.5,1934.0,1106.75,1071.75,0.0019498454247289,1
S20122,13.6040397,-0.045,3.3472661,14.0033905,2.4646921,33.537499999999994,23.2372721,23.194810500000003,286.35,1786.75,80.90457559999999,1101.25,2011.0,1013.5,975.5,0.0,0
S20124,10.9939381,-0.0597727,5.3509219,12.1841638,3.8826964,25.035,21.7906153,21.311762,285.05,1781.0,78.9623606,1318.25,2001.5,1003.25,1019.75,0.0019017008169278,1
S20125,8.542442699999999,0.7355748000000001,3.6210264,2.0893353,3.2409484,29.07,30.0257648,13.9211138,281.85,1757.5,89.94970649999998,1597.0,2262.25,946.25,1060.5,0.0,0
S20126,10.8829744,0.4413043,1.2037165,6.3280452,2.9204762000000004,31.1025,26.0661219,18.5064224,289.85,1764.0,84.361052,1284.5,1887.75,990.75,988.0,0.001958558941984,1
S20128,12.244651,0.5605335,6.004010299999999,12.613908300000002,3.1761449,24.1675,19.1065333,21.9473309,285.5,1776.25,77.3436217,1259.0,1940.0,986.0,1029.0,0.0019607379002351,1
S20130,7.6136303,-1.1445531999999998,2.207486,5.1728255,3.555425,25.2825,24.175172,16.544856499999998,285.25,1781.25,87.27317389999997,1321.25,2034.75,1008.25,1066.75,0.0019280604565274,1
S20131,7.6136303,-1.1445531999999998,2.207486,5.1728255,3.555425,29.307499999999997,24.175172,16.544856499999998,281.45,1783.25,87.27317389999997,1725.0,2231.5,982.0,1066.75,0.0,0
S20132,7.874482799999999,-0.1023855,3.5052989,5.121027499999999,2.9484936,25.490000000000002,21.319713,15.6795132,284.85,1784.75,85.20104559999999,1074.0,2033.0,1023.25,1058.25,0.003857737208147,1
S20133,7.6136303,-1.1445531999999998,2.207486,5.1728255,3.555425,24.9175,24.175172,16.544856499999998,285.8,1766.25,87.27317389999997,1199.0,2058.0,1005.5,1064.0,0.0019664399523622,1
S20134,7.1258935,-2.4306782000000005,7.2265859,7.7476791999999985,3.0049581,24.759999999999998,24.6891215,14.113041,283.4,1764.75,82.5674128,1335.0,2042.75,970.0,1050.25,0.0,0
S20138,9.773559,-0.6181580999999999,4.144447899999999,5.8066733,4.1682298,,22.263658,16.154700199999997,288.265,1738.25,86.2605344,,2117.5,963.5,1023.5,0.0,0
S20139,19.6864006,-0.2450587,1.9259084,7.880749099999999,3.5014058,,25.5903549,19.2396294,288.655,1728.0,82.69292440000001,,2110.25,1009.5,976.5,0.0,0
S20140,19.6864006,-0.2450587,1.9259084,7.880749099999999,3.5014058,,25.5903549,19.2396294,285.58500000000004,1754.0,82.69292440000001,,2164.75,956.25,997.5,0.0,0
S20141,8.8732551,-2.9753989,2.0152101000000004,3.9211248,4.9995078,,34.207074,13.6041242,281.6025,1811.75,88.6149375,,2038.25,1062.5,985.5,0.0,0
S20143,7.4172828,0.5428987,1.976463,3.4151151,2.5025362,28.725,27.6706833,13.5133665,286.0,1770.25,90.007768,1283.5,2052.5,986.0,1023.0,0.0,0
S20148,13.2138424,-0.5311486999999999,7.608975200000001,7.573025200000001,3.6106429,30.5825,28.8526531,16.8692921,284.85,1777.0,78.8936949,1908.5,2028.25,981.5,993.5,0.0037991278058699,1
S20152,14.7645626,0.7635816,2.4245623,17.0147728,2.8103627,32.3125,25.5291991,27.6224771,284.1,1773.5,79.86023979999999,1922.0,2099.25,1041.75,1071.25,0.0039273324957131,1
S20154,12.0857287,0.4486804,3.6103051,6.847125699999999,2.8696077,32.53,25.1870378,18.325716,287.4,1793.25,85.2886377,1289.0,2124.0,1031.5,959.0,0.0019452207062286,1
S20156,12.0857287,0.4486804,3.6103051,6.847125699999999,2.8696077,28.7575,25.1870378,18.325716,290.1,1761.75,85.2886377,1424.0,2096.75,984.5,911.5,0.003865027335153,1
S20162,10.554796,-0.1703998,2.672873,5.4116586,3.1441465,28.2025,27.2801413,18.0742089,293.65,1780.25,86.7398288,1604.0,1958.75,1011.5,952.75,0.0,0
S20163,9.7900649,0.2420343,3.6229513,8.7652854,3.5037044,26.82,26.2076169,17.4321046,287.55,1771.25,84.32126149999998,1789.0,2036.5,1016.0,937.75,0.0058412862582859,1
S20167,7.3744301,-1.4859023,2.074127,9.4750407,3.2579751,28.355,29.1071205,17.3242917,290.6,1765.5,87.09938890000001,1302.0,2036.75,980.75,953.0,0.0,0
S20168,10.3603855,0.8400243000000001,3.6366414,6.6231905,3.4393995000000004,37.91,20.207085,17.9818717,287.6,1766.75,85.22797990000001,1575.0,2062.25,923.25,1017.25,0.0,0
S20172,11.1231602,0.7556818000000001,3.0798411,9.5250001,3.9617469,32.4325,24.8107509,17.992569500000002,290.65,1778.25,83.89858120000001,1315.25,1899.0,950.25,960.25,0.0,0
S20173,11.1231602,0.7556818000000001,3.0798411,9.5250001,3.9617469,33.225,24.8107509,17.992569500000002,290.9,1775.75,83.89858120000001,1810.75,1941.75,928.5,978.0,0.0,0
S20174,10.943873,0.1526267999999999,2.4790989,8.6292145,2.8970238,32.5175,24.472599,20.0841188,290.5,1775.25,85.36745739999998,1200.0,1914.75,976.5,969.75,0.0,0
S20175,14.8482572,-1.4339436,4.593736799999999,8.6955337,2.3446555,29.49,21.5277344,22.4245344,283.70000000000005,1746.25,77.93226990000001,1621.0,2089.75,955.0,1015.0,0.0,0
S20176,11.3478155,0.4113492,4.0479962,3.7225926,3.9649307,29.3075,19.9828729,12.2476397,285.2,1752.5,83.94151679999999,1371.0,1999.25,948.25,1006.0,0.0,0
S20180,12.920619699999998,-1.0530899,7.456628999999999,6.7903109,2.9853824,,25.3636298,17.838652300000003,279.8725,1783.25,75.41345679999998,,2088.5,1017.5,996.75,0.0,0
S20182,10.4156722,0.0779783,2.3647531,6.695057299999998,3.1324017000000004,31.185000000000002,22.5464619,17.8164956,288.5,1790.0,86.26071209999998,1798.0,2050.0,1025.5,934.25,0.0,0
S20183,8.747905900000001,-0.4739816,2.8442852000000003,13.0099306,2.9557153,31.0925,28.1634521,19.6877238,289.70000000000005,1762.25,83.20087190000001,1611.0,2124.0,994.25,997.5,0.0,0
S20184,9.4106078,-1.2705389,1.2677547999999998,3.8928157,4.0356961,29.0425,20.7652608,14.5444753,288.6,1777.25,88.945047,1624.0,2001.25,987.0,936.0,0.0,0
S20185,12.0857287,0.4486804,3.6103051,6.847125699999999,2.8696077,29.345,25.1870378,18.325716,287.0,1807.25,85.2886377,1883.5,1960.0,1020.5,911.75,0.0,0
S20186,10.6595639,0.0464933,5.691161999999999,1.4094938,2.5884378,30.3975,29.3826587,14.124843099999998,290.0,1772.0,87.62177199999998,1504.0,1902.75,1004.0,974.75,0.0,0
S20187,10.6595639,0.0464933,5.691161999999999,1.4094938,2.5884378,33.095,29.3826587,14.124843099999998,287.8,1746.75,87.62177199999998,1260.75,2042.5,968.0,1009.75,0.0,0
S20188,15.6645729,-0.3478006,6.5223683,7.3643959,3.7052655,27.830000000000002,13.282794199999998,17.798477600000002,286.85,1770.25,79.9344723,1588.0,2080.25,907.25,1006.0,0.0,0
S20190,11.4917797,-0.172585,4.9788524,7.604069900000001,3.1378246,30.195,20.4884144,16.6695956,286.35,1784.5,81.7531075,1064.5,2111.25,1020.25,1068.5,0.0,0
S20193,11.5991088,0.2297071,3.9785102,7.8805619999999985,3.4065317000000004,23.7725,20.7025413,17.465228500000002,287.05,1764.0,86.71512750000001,1480.0,1973.5,1001.25,1035.75,0.0,0
S20194,6.756689499999999,0.8443877999999999,1.8303165,4.0133627,2.3687392000000003,29.35,21.6703191,13.4499764,291.05,1774.5,91.9128101,1373.0,1862.25,1052.25,1036.25,0.0,0
S20195,6.756689499999999,0.8443877999999999,1.8303165,4.0133627,2.3687392000000003,31.0725,21.6703191,13.4499764,285.15,1782.75,91.9128101,1854.0,1999.5,1005.25,1058.75,0.0,0
S20196,8.243144299999999,1.4631043,3.679121700000001,5.1398704,3.470965,28.455,21.661330300000003,14.399515699999998,286.35,1778.25,85.8415965,1607.5,2033.25,1004.25,1024.25,0.0,0
S20198,11.3803169,1.5282938,2.3104428,9.4040598,4.5664354000000005,34.24,32.2100306,19.8357455,287.9,1784.25,80.9127192,1263.75,2027.25,979.0,1020.25,0.0,0
S20200,12.6834614,1.0071685,3.9740593,15.791217,1.7927976,33.1975,31.0396061,23.856371600000003,284.5,1718.25,77.5828307,1365.0,2283.5,1017.5,1030.0,0.0019537776310151,1
S20204,11.045987,0.6526993000000001,1.8801981,7.714277999999998,3.4663253,33.6425,26.892442,20.8474536,286.5,1773.0,84.4810038,1920.25,2082.5,1169.5,1075.5,0.0019491342627997,1
S20205,14.141700699999998,1.3370479,5.0462957,17.3762723,2.1641187,36.6125,23.0145932,24.822275,287.0,1769.0,80.7108934,1931.5,2146.25,1046.0,1026.5,0.0058983396826527,1
S20206,13.9375938,0.253869,3.5350116000000003,13.6395142,2.931192,33.1225,28.2354375,24.393926800000003,284.7,1769.5,82.4912973,1905.0,2146.5,1091.0,1043.25,0.0019084262587165,1
S20207,13.9375938,0.253869,3.5350116000000003,13.6395142,2.931192,32.7175,28.2354375,24.393926800000003,284.9,1758.75,82.4912973,1069.5,2103.5,1037.0,1021.5,0.0057466612707405,1
