ufs_serial,prob,reg,pred,health
S08549,0.258636386757103,0.008190811807382509,0.0021184419704688285,0.0091563324006586
S08552,0.31509847700071814,0.008542288714592592,0.002691662164068548,0.0206619873478239
S08553,0.22673402242528579,0.007945790508709765,0.0018015810433884226,0.0123678828682086
S08554,0.36600201384616887,0.009269086547146043,0.003392504342769884,0.0136533772878678
S08555,0.39694118859237415,0.009196170444115845,0.0036503388265854047,0.0056405227868041
S08556,0.3865344226771568,0.007794614788218374,0.0030128869271548184,0.0045627201891187
S08557,0.35725347884338876,0.008901449528686208,0.003180073810871991,0.0223376598799732
S08561,0.21228995894118804,0.008002648323247165,0.0016988818839629078,0.0011305063849726
S08562,0.25253764864113315,0.00842987781955979,0.002128861522883672,0.0035759254595819
S08563,0.28961356129227783,0.008540162372682568,0.0024733468387669075,0.0056957136603154
S08566,0.2267431220001801,0.008067203036741275,0.0018291828023600503,0.0080048779365408
S08567,0.31809614405013575,0.008758466942796287,0.0027860345622940795,0.0127520613927667
S08569,0.2831324213170634,0.007659696079959712,0.002168708297671812,0.0124214147280216
S08570,0.2960082330556481,0.007920141566436912,0.0023444271106315834,0.0079890509356535
S08571,0.2574805693767272,0.008078972611391263,0.002080178467960007,0.017739229753364
S08572,0.2902873804847996,0.007516957049547577,0.002182077771129914,0.0094041292074372
S08573,0.24505429036973386,0.008498096778204099,0.002082495075476127,0.0057722370496319
S08575,0.3188685804817317,0.008506026855382832,0.002712304708915412,0.0057824316463059
S08577,0.3024817788303768,0.007833564184102481,0.002369510428989248,0.0102076444371418
S08579,0.41791516837977516,0.008261159185721158,0.003452463732112784,0.0023075440905745
S08583,0.42783157127233334,0.008446828920539221,0.0036138200893428823,0.0046639733862605
S08585,0.3931015877555064,0.008706361649890223,0.0034224845881454967,0.0
S08588,0.3703719550564566,0.0083432777412546,0.0030901160886074837,0.0011774209978939
S08589,0.3385323419287593,0.008049702994967364,0.0027250848067172494,0.0200984026420435
S08591,0.3775011054704834,0.007837590707966541,0.0029586991564825578,0.0135021326306066
S08594,0.408271476786836,0.008139284230209562,0.0033230375926554634,0.0
S08595,0.37717980278483787,0.008477547304586882,0.003197559620443214,0.006900717146963
S08596,0.4376249262311389,0.008601634973419666,0.003764289870709966,0.0023505486189935
S08598,0.4606207023466846,0.008339299210128126,0.0038412538592483697,0.0100463574374039
S08599,0.3680526515060609,0.00809460659578587,0.0029792414204774386,0.009282605853458
S08600,0.4598735420740119,0.00848638387356326,0.00390266341133531,0.0081196641040362
S08601,0.39120835731201054,0.008392095273684091,0.0032830578064238407,0.0033719833639774
S08602,0.36617857871912884,0.008240920155787547,0.0030176484299841056,0.004688325409403
S08603,0.3438273294723304,0.009576534290310967,0.003292674210637819,0.0
S08605,0.32851340157048486,0.007816049156732861,0.002567676895320432,0.0011608054167805
S08607,0.24520905527032147,0.007228118778250223,0.0017724001769964075,0.0069082468064995
S08608,0.12183349647300096,0.008275329608459206,0.001008212340665135,0.0122989359069537
S08610,0.39206010155071375,0.008870038089757887,0.003477588034229176,0.0
S08612,0.39578506929423435,0.008168815493458194,0.0032330952061301664,0.0
S08614,0.3041418604496859,0.008434813154905175,0.0025653797654783443,0.0229133097745782
S08615,0.3061872644955679,0.008513351355507707,0.00260667976323254,0.0102080637541848
S08617,0.34665750198265305,0.008143402851721493,0.002822971690216186,0.0283657584772667
S08620,0.36171583770069826,0.007928377180052295,0.0028678195932897157,0.0093503879141062
S08626,0.36948284476470855,0.00866441064181752,0.0032013510921483517,0.0081881750419529
S08627,0.33732999911367123,0.00804919216210827,0.002715233984909752,0.0094204392256095
S08628,0.29839965576381344,0.00797283084153945,0.002379089978578487,0.0
S08629,0.3101977977183555,0.009466742532133273,0.0029365626850344296,0.0
S08630,0.30281554771087443,0.008807176065175585,0.0026669498439622487,0.0
S08631,0.2757773998013594,0.008383292353665169,0.0023119225670683984,0.0
S08632,0.3551422185833245,0.007840371349943465,0.0027844468757360573,0.0079813531364492
S08634,0.3552528185305092,0.008755517969452325,0.0031104224363424594,0.0
S08636,0.34029860783782356,0.008341407323584368,0.002838569299623986,0.0160852578773377
S08639,0.310859571327979,0.008976639998269125,0.00279047446182753,0.013617930732135
S08641,0.26494317898932845,0.007858978281217658,0.0020821826894338947,0.0166895734540317
S08643,0.26490077737520146,0.00839206284001351,0.00222306397010112,0.0
S08644,0.4046279548235069,0.008254243304214422,0.0033398975867999074,0.0022326592678944
S08645,0.44059411716202657,0.008633265063538498,0.003803765798895512,0.0213098938793011
S08647,0.3787242728597045,0.007431190952146235,0.002814372389833198,0.0034581129974951
S08650,0.33546667930399016,0.008811916035767147,0.002956104210824386,0.0070003943884162
S08654,0.24058597709563195,0.008143720640444385,0.001959264987475178,0.0093863463599578
S08656,0.44961361934033306,0.008135951651371574,0.0036580346687511327,0.0103154122359745
S08659,0.42438034860734614,0.007578182935576659,0.003216031916010264,0.0150168157656809
S08661,0.4454636022976261,0.007621265935658937,0.003394996577766818,0.011796931373666
S08662,0.32096763070344997,0.008672260657582151,0.0027835149561068863,0.0127917152176252
S08663,0.4671030262897796,0.008056653888225056,0.0037632874129592438,0.0134175643206176
S08665,0.27570183319474867,0.008418145784447066,0.0023208982248727017,0.0
S08669,0.44783808020756793,0.00920978924204709,0.004124494333274681,0.0
S08670,0.30308630252105845,0.008778391882458462,0.002660610337735209,0.0
S08671,0.2841319245267819,0.007938370608614997,0.00225554451863262,0.0
S08672,0.24184693529546292,0.008812006838188873,0.002131156847618641,0.0
S08674,0.08479976463105225,0.008494132398543248,0.0007203004281414628,0.0
S08678,0.06484329644964346,0.008791081221359624,0.0005700426857495158,0.0
S08681,0.04502444722912486,0.008281242215670519,0.0003728583531310583,0.0
S08682,0.04094228484671963,0.0077640838318727345,0.00031787933181834393,0.0
S08683,0.22005189433216932,0.007825333418181495,0.0017219794424516678,0.0
S08684,0.2714189454274612,0.008054877787960067,0.002186246434755203,0.0
S08686,0.05574483805271007,0.008460406242132578,0.00047162397582781797,0.0
S08687,0.03581671972936734,0.009415029194789358,0.0003372154619135815,0.0
S08688,0.04042395917579646,0.00813135122718848,0.00032870141005192957,0.0
S08690,0.08059041123428268,0.008328633177327774,0.0006712079727803357,0.0
S08691,0.1526052970594621,0.008313673478842928,0.0012687106108941967,0.0
S08696,0.21441515425943516,0.008592445292196143,0.0018423504827919934,0.0
S08697,0.0485045564074088,0.00871694619910121,0.0004228116086146523,0.0
S08699,0.05946918191123954,0.007259437999871615,0.00043171283898773,0.0
S08702,0.04646728216421872,0.009291172334993415,0.0004317355265265219,0.0
S08704,0.17351144171817537,0.008147192977181826,0.001413631199427012,0.0
S08705,0.10263925967041344,0.00894462221458285,0.0009180694021363178,0.0091096340795626
S08706,0.21897580157745447,0.008941110882516357,0.001957886922491921,0.0
S08707,0.04211352033825508,0.008183146679622602,0.00034462111412321097,0.0
S08709,0.06718681803953476,0.007794641321178008,0.0005236971481294257,0.0
S08711,0.042776261613515464,0.008424224544890176,0.0003603568330232204,0.0
S08712,0.05959854135746074,0.008716557330955164,0.0005194941025836089,0.0
S08715,0.07596393978190515,0.008505940708369639,0.0006461447677590468,0.0
S08716,0.07383663890333375,0.009458986953409649,0.0006984198040702532,0.0
S08717,0.11478268444987921,0.008722374629504185,0.001001177574752011,0.0
S08720,0.05001307371491818,0.009486120053684493,0.00047443002151348617,0.0
S08721,0.054958799349505455,0.008936336600722329,0.0004911303301587401,0.0
S08722,0.06257588250908336,0.009607074856112454,0.0006011711874520619,0.0
S08724,0.12077887466646121,0.00851328492151664,0.0010282249725357324,0.0
S08725,0.11376983392329204,0.008471759153125612,0.0009638306318892301,0.0058117643206784
S08726,0.13000911261249315,0.008833031223456628,0.0011483745510400408,0.0
S08727,0.28520579671494956,0.00907946839043049,0.0025895170160409285,0.0
S08728,0.1481301450807978,0.008654600864336257,0.001282007281650528,0.0069235484230469
S08729,0.21548085910976886,0.008809972094336368,0.00189838035562069,0.0079766867058278
S08730,0.05309625801885324,0.008453299838918321,0.0004488385893579377,0.0
S08732,0.04530984001040374,0.008142393098019403,0.0003689305285730748,0.0
S08733,0.15924132926558537,0.008684943872322978,0.0013830020068257114,0.0
S08734,0.046799835473709306,0.007760157035511745,0.0003631740725120974,0.0
S08737,0.04579927701838539,0.008442046307941597,0.00038663961745945486,0.0
S08739,0.48894529130891184,0.008564181040905323,0.004187415993867713,0.0
S08741,0.46229894641662045,0.008469842898270902,0.003915599448184933,0.0
S08743,0.3517149213578757,0.009065751153490256,0.003188559953999896,0.0
S08746,0.37030431439924455,0.008053627133735227,0.0029822928741849762,0.0
S08750,0.28633733330467703,0.008244868070307542,0.00236081353670074,0.0
S08752,0.2610673780546109,0.00835526981132079,0.0021812883825803623,0.0
S08753,0.29948419792218806,0.008516372198248775,0.0025505188969993558,0.0
S08754,0.3017306270851039,0.009007988548119277,0.002717986033399464,0.0
S08757,0.3392642287797817,0.007647795778518373,0.0025946235366643058,0.0
S08758,0.2174808549602879,0.008411362616405205,0.0018293103331968083,0.0
S08762,0.3786092934025107,0.008081804825620152,0.003059846414445047,0.0
S08769,0.15321006780502705,0.009138255099273624,0.001400072683379346,0.0084429042231508
S08770,0.18024340774734215,0.00849801858090583,0.0015317118281226994,0.0
S08771,0.13710671275853537,0.008655796413899276,0.0011867677926168485,0.0
S08772,0.1805985651626604,0.00883543507121139,0.0015956668964486253,0.0
S08777,0.1889189295395322,0.00858494155173657,0.0016218579681135234,0.0
S08778,0.19978261090768426,0.008794389873963053,0.001756966170360439,0.0
S08779,0.24116729401745074,0.007776506705084226,0.0018754390789737247,0.0
S08783,0.3893215800820234,0.00802303616545311,0.003123541116989423,0.0
S08784,0.33047874906995794,0.008991418630029193,0.0029714727812163626,0.0
S08788,0.27767097493960474,0.008342479472738638,0.0023164644086089772,0.0
S08789,0.34653244556771373,0.008563177084045859,0.0029674186967638154,0.0
S08790,0.217528613331994,0.008941667360978116,0.0019450685019095197,0.0
S08791,0.228683066595805,0.008689074477280533,0.001987044197343854,0.0
S08792,0.13645798510429358,0.008236878714132574,0.0011239878728789756,0.0
S08793,0.11392614298269994,0.008832065905012811,0.0010062032031271186,0.0
S08795,0.13166042985735127,0.008647151999332785,0.001138487749274009,0.0
S08796,0.15220084495600406,0.00824194486051366,0.001254430971850974,0.0
S08797,0.13043724473067325,0.008476302841642452,0.0011056255881666177,0.0
S08800,0.23507641814470062,0.008667155703137485,0.002037443918195974,0.0
S08801,0.36993214218087495,0.009130065982288918,0.0033775048670808736,0.0
S08802,0.38280447425984954,0.008093791608350996,0.003098339641403585,0.0
S08805,0.3033597357779543,0.008278198423937946,0.002511272086603293,0.0
S08806,0.2748877963934254,0.007884345687857676,0.0021673104121392025,0.0
S08807,0.3232723215163837,0.008179418402525241,0.002644179575638165,0.0
S08808,0.2373781415843796,0.008791774653987231,0.002086975128592141,0.0
S08809,0.24448766744258876,0.008504919518189715,0.0020793479347891494,0.0
S08811,0.2821846373307884,0.008028686480801543,0.002265571982827587,0.0
S08813,0.22910215489961616,0.008392309025856613,0.0019226960824072486,0.0
S08814,0.2638286480984623,0.00800058838573832,0.0021107844178015994,0.0
S08820,0.17737955314818996,0.00801641041872237,0.0014219472979254682,0.0
S08822,0.20253563161590002,0.008736026869883838,0.0017693567199053972,0.0
S08823,0.21214921514726015,0.00812201450639085,0.0017230790029454804,0.0
S08825,0.2496921091068404,0.008550822423578798,0.002135072885541455,0.0
S08827,0.15219949283951684,0.008640428439881305,0.0013150688264660724,0.0
S08831,0.259228946915854,0.00836501274872798,0.002168453445790448,0.0
S08833,0.21088939763408898,0.008630532965921901,0.0018200878984444171,0.0
S08834,0.25811826743736266,0.007361422767156435,0.001900117690532375,0.0
S08835,0.21800347461928768,0.008229723020252488,0.001794108213569381,0.0
S08836,0.2508888031367554,0.0077910509889946465,0.001954687457806301,0.0
S08837,0.3561817616466799,0.009316494946323943,0.0033183655823540523,0.0
S08838,0.305577347059288,0.008881916912388077,0.002714112606888571,0.0
S08840,0.31738584813176407,0.00821381965285462,0.0026069501169226155,0.0
S08841,0.10345072704237586,0.008631730662808227,0.00089295881270148,0.0
S08842,0.0684255802430216,0.007624284756828695,0.0005216961084240283,0.0
S08843,0.053199906877868214,0.008474307116885758,0.0004508323494727782,0.0
S08844,0.13712596869938545,0.00861928450462138,0.0011819277371918095,0.0
S08845,0.10916926256034534,0.008253665743276213,0.0009010466026130488,0.0
S08847,0.10904650119867247,0.008327720919791764,0.0009081088292622824,0.0
S08848,0.40921545991450026,0.007991748843133457,0.003270347178364033,0.0
S08850,0.22509300358878187,0.009308128922027625,0.0020951946968508087,0.0
S08851,0.27415282670661845,0.008660372789001478,0.0023742656804378363,0.0
S08852,0.33625603781425933,0.008178765101460497,0.0027501591472306455,0.0
S08853,0.29219005663836567,0.00868788411021778,0.00253851335023209,0.0
S08855,0.2754020773256493,0.007798545310535147,0.0021477355786395803,0.0
S08856,0.2828624558422092,0.00761458361285806,0.0021538798209488727,0.0
S08857,0.2805791080053616,0.008159873471739543,0.0022894900201372945,0.0
S08858,0.33603975574397393,0.0075861730747548185,0.002549255747072121,0.0
S08859,0.24774210590821835,0.007989267091013616,0.0019792778537909388,0.0
S08862,0.304895451340251,0.008264447992066729,0.002519792600619216,0.0
S08866,0.24274173589089146,0.009120103708340802,0.0022138298056676026,0.0
S08868,0.3585222057054919,0.008222587957828315,0.002947980371248024,0.0
S08870,0.2832680645931377,0.00784570042877796,0.002222436375837483,0.0
S08871,0.465892802321064,0.008598738075577102,0.004006090178455449,0.0
S08872,0.479667974052682,0.008677310167635155,0.004162227788336293,0.0
S08873,0.39713998380228593,0.008247560136319998,0.0032754358989465033,0.0
S08874,0.431032426990491,0.008621530577133838,0.0037161592490347266,0.0
S08877,0.2922783607834605,0.008049139647051751,0.0023525893417574474,0.0
S08879,0.34338823322781253,0.008121127094559498,0.0027886994848193044,0.0
S08880,0.41641978236100885,0.008494638832337744,0.003537335653797458,0.0
S08882,0.3955544399332014,0.010551770669148587,0.004173799737338651,0.0
S08883,0.3127251151939335,0.008617868262818573,0.0026950238452160815,0.0
S08884,0.40421140166407254,0.008074353994868942,0.0032637459457978786,0.0
S08885,0.2545078552959077,0.009425546118204746,0.002398875527536958,0.0
S08887,0.3097037019852725,0.008450588668985666,0.0026171785947396568,0.0
S08888,0.4083172289551527,0.008825831451177402,0.003603739041369991,0.0
S08891,0.33142491643699773,0.007907239731235045,0.002620656267171883,0.0
S08893,0.23370360542462837,0.008314754922562778,0.001943188203625098,0.0
S08895,0.33145667533349743,0.008572285821755959,0.002841341358487708,0.0
S08898,0.28487328469390666,0.008600958800800168,0.0024501833851009085,0.0
S08901,0.4038722057996207,0.008479440937717542,0.003424610515463588,0.0
S08902,0.43342710766487763,0.007595641965261925,0.003292157127861443,0.0
S08904,0.34913466067788285,0.007601137281107699,0.0026538204854055416,0.0
S08905,0.4677717338538084,0.007822481396047787,0.003659135685668433,0.0
S08908,0.3931434901533367,0.008532511482673786,0.003354501344071794,0.0
S08910,0.4147464869029621,0.007862820708813724,0.0032610772661283505,0.0
S08911,0.4672779099424087,0.00790488807049076,0.003693779575907602,0.0
S08912,0.33095175515974956,0.008011854638025472,0.0026515373545393096,0.0
S08914,0.32777214135719196,0.008334315832643055,0.0027317565472125627,0.0
S08916,0.41542654828251635,0.008207791656028912,0.0034097345566861297,0.0
S08917,0.28165724154914845,0.008587144801289722,0.0024186315175143734,0.0
S08919,0.325559134539048,0.008811027047006727,0.002868510339823654,0.0
S08920,0.2896607659948482,0.00814725989249028,0.002359941541217839,0.0
S08923,0.29289847037281186,0.008186249576812415,0.0023977399791384347,0.0
S08924,0.23134426552290088,0.0084879806588975,0.00196364565130523,0.0
S08925,0.43762194725,0.008537240185657425,0.0037360836741883534,0.0
S08927,0.29132401638532096,0.008287580755916096,0.0024143713119311717,0.0
S08928,0.2837500931882782,0.008604742859571522,0.002441596588264591,0.0
S08932,0.34747118766001084,0.008342739698427403,0.0028988616713508902,0.0
S08933,0.299190992965073,0.008522605192984952,0.0025498867103384555,0.0
S08934,0.24637310301689613,0.007588954422858961,0.0018697142498135602,0.0
S08938,0.34280866050946424,0.008194051814941605,0.0028089919268252756,0.0
S08939,0.22749652444754723,0.007277097647021027,0.0016555144227627075,0.0
S08940,0.3553427677815571,0.008571694200867877,0.0030458895419135136,0.0
S08942,0.35458559079523233,0.008144481115637522,0.0028879156481089437,0.0
S08944,0.4289879296381598,0.00785855984043415,0.0033712273158854338,0.0
S08946,0.4353240068922557,0.007983771370586815,0.0034755273431555287,0.0
S08950,0.25981520811320713,0.008201676979873273,0.0021309204114030745,0.0
S08953,0.30824353468864873,0.00807501746911264,0.0024890719273518666,0.0
S08954,0.37245502523677226,0.008237018739427343,0.003067919022469177,0.0
S08955,0.30829179178785326,0.008500443945663355,0.0026206170950007646,0.0
S08958,0.18839968831840073,0.008517716221970948,0.0016047350814039124,0.0
S08959,0.28565968763448496,0.008028852338169147,0.002293519450984803,0.0
S08960,0.29959771603914037,0.008482105982885934,0.002541219579674554,0.0
S08963,0.3483114685737921,0.008867121860136915,0.003088520237127064,0.0
S08965,0.102507890519193,0.008158139687745977,0.0008362736899517479,0.0
S08967,0.12007142972503401,0.007956953167289471,0.0009554027430515846,0.0
S08968,0.10747331950538395,0.008256522454280426,0.0008873558757322572,0.0
S08969,0.18651338855731817,0.008470476387479877,0.001579857253723623,0.0
S08970,0.26589835777112014,0.008052586124044397,0.002141169426193915,0.0
S08972,0.2530477891315528,0.008769851272472004,0.0022191914755115756,0.0
S08973,0.23725181007627716,0.009186244203500645,0.002179453065083237,0.0
S08974,0.2922672106408208,0.008730160391865282,0.002551539626177441,0.0
S08975,0.14846318797368063,0.00774894354348645,0.0011504328618940677,0.0
S08976,0.2121189934004016,0.008728812208777338,0.001851546859306985,0.0
S08977,0.16391514142104158,0.007847489098291438,0.0012863222853465232,0.0
S08978,0.20141552469130436,0.008924217524717863,0.0017974759552003817,0.0
S08980,0.19128645115478124,0.007939408801371868,0.0015187013338814601,0.0
S08983,0.18696285905626098,0.008200787136821049,0.0015332426096118718,0.0
S08985,0.040208405043398586,0.008206232158692593,0.00032995950651687494,0.0
S08987,0.15201048638947776,0.008808946902965561,0.0013390523032988787,0.0
S08989,0.2945932693653912,0.008752303021461807,0.0025783695615690257,0.0
S08990,0.2169517449963034,0.008499316611067993,0.001843941570047269,0.0
S08992,0.24619382793729777,0.008739339443373339,0.002151571431207495,0.0
S08994,0.26059023148501387,0.00945256576931485,0.0024632463019530746,0.0
S08997,0.07833664076782933,0.0086075915381006,0.0006742898061963942,0.0
S08999,0.1613396709028109,0.008999700761480912,0.001452008759081107,0.0
S09000,0.07458150926335345,0.008078891073749516,0.0006025358894544731,0.0
S09002,0.06220955033257331,0.008221541862516222,0.0005114584223075614,0.0
S09003,0.13419176969984378,0.007874026002473491,0.0010566294839345044,0.0
S09004,0.05012328910448713,0.008276404564071402,0.00041484061871064764,0.0
S09005,0.053680601197697034,0.008691997380261803,0.0004665916449812612,0.0
S09006,0.2115255055899549,0.007945752933489512,0.0016807294065492363,0.0
S09007,0.1659104084574985,0.008449577457041184,0.0014018728471909742,0.0
S09011,0.06893741665976613,0.008251988243906482,0.000568870751841673,0.0
S09012,0.04060435552968454,0.008306924144454095,0.00033729730131953466,0.0
S09014,0.07568893434728861,0.008088054831319469,0.0006121762511250098,0.0
S09016,0.11348603094990242,0.008261302519961993,0.0009375424334669137,0.0
S09017,0.05571688074784708,0.00888852218688013,0.0004952407307109932,0.0
S09018,0.15365129290975602,0.007684932519540209,0.001180799817551582,0.0
S09020,0.0715611045912975,0.009229159520423772,0.0006604488497308147,0.0
S09021,0.12030379134411297,0.007798574148300416,0.0009381980371187267,0.0
S09023,0.0837199505791609,0.009810084143020434,0.0008212997596310807,0.0
S09025,0.14208253707931162,0.008233771459896053,0.0011698751387532586,0.0
S09026,0.10470645516201717,0.008449356531862545,0.0008847021708513625,0.0
S09027,0.1721599307184156,0.008899807307493185,0.0015321902094652755,0.0
S09028,0.15059876687202778,0.008174556353828293,0.0012310781066124405,0.0
S09031,0.23956173335435677,0.008573846898532583,0.0020539656245273413,0.0
S09032,0.33187517158266294,0.009067652195921703,0.0030093286283734257,0.0
S09034,0.1243963752741476,0.0077237295015834964,0.0009608039535949856,0.0
S09035,0.21375965067559788,0.008190310238483175,0.0017507578555029362,0.0
S09037,0.14121710844669033,0.008031994659220058,0.0011342550608343163,0.0
S09038,0.11079074531292744,0.0079979025140125,0.000886093580467581,0.0
S09039,0.18794992900853896,0.008052883275133347,0.0015135388398753633,0.0
S09046,0.16690359861318366,0.008234500792289516,0.001374367815016232,0.0
S09047,0.15317236107231824,0.008004204742895534,0.001226022938975557,0.0
S09048,0.12957762435221726,0.009316320645828755,0.0012071866969900044,0.0
S09051,0.23487613300898524,0.008548006540530999,0.002007722721175435,0.0
S09052,0.26248260424746944,0.00782103491528097,0.0020528856124733355,0.0
S09053,0.23993606124244943,0.008221434887173008,0.001972618704589553,0.0
S09055,0.2586330687275439,0.009244661437039926,0.002390975156808822,0.0
S09057,0.3169353139322923,0.008275390284019593,0.002622763417577991,0.0
S09058,0.21343089432413426,0.008312714019461567,0.0017741899874344508,0.0
S09059,0.22404481429026654,0.0077500323524329956,0.001736354559144408,0.0
S09060,0.16848243819355088,0.008394519490202495,0.0014143291111726,0.0
S09062,0.18524318946195573,0.008256735897409311,0.0015295040921811242,0.0
S09063,0.21333490906479485,0.008024523546465021,0.0017119110010734204,0.0
S09064,0.2623396654543781,0.00843173683888249,0.0022119790215117878,0.0
S09066,0.22601950382083222,0.007133074378353343,0.001612213931712514,0.0
S09067,0.20694564606020824,0.009367574318624136,0.0019385787193846868,0.0
S09068,0.27881769405561674,0.008558364944396882,0.0023862235786831654,0.0
S09069,0.2631998466001839,0.009335422834310355,0.0024570818579383396,0.0
S09071,0.2692259853372009,0.007685789135584201,0.00206921415312161,0.0
S09072,0.12998261408522896,0.008003221760387124,0.0010402796855189063,0.0
S09077,0.16788468655162864,0.008735780285572604,0.0014666037350272536,0.0
S09080,0.12224975924330701,0.00882969234682303,0.001079427763591586,0.0
S09087,0.0878689586324357,0.00815821298190253,0.0007168536790213933,0.0
S09092,0.24561580658338894,0.008177997551231156,0.00200864546478262,0.0
S09093,0.2621518608964634,0.00853283804360863,0.0022368993718601404,0.0
S09095,0.2909750437737444,0.008338248519058913,0.0024262222278295265,0.0
S09097,0.3294946140819952,0.008690359677928722,0.0028634267083128564,0.0
S09100,0.2773254575439801,0.00903376484540516,0.002505292969096709,0.0
S09101,0.31563473593246466,0.008300060278296684,0.002619787334163713,0.0
S09104,0.2256294055032747,0.008233730801753034,0.0018577717858735384,0.0
S09105,0.2669086767688573,0.008170035953919987,0.0021806534856147726,0.0
S09106,0.34824028260168693,0.008449521400307611,0.0029424637202921243,0.0
S09110,0.3325330923596375,0.00793036478943124,0.0026371087269695557,0.006143766611039
S09113,0.27256793560668713,0.00769878761272677,0.0020984426462752706,0.0
S09114,0.22227426888895702,0.008450336325310481,0.0018782923285741828,0.0
S09115,0.301653749203826,0.009253339839906,0.002791304655364776,0.0
S09117,0.32479786007072436,0.008270234327695644,0.002686154411918991,0.0
S09118,0.3809254909431672,0.007653060949634566,0.0029152459994575284,0.0
S09119,0.4075560748515528,0.008204818544992734,0.0033439236410664672,0.0
S09122,0.2914665786187976,0.008509751327344805,0.0024803081042779618,0.0
S09126,0.24922447516611523,0.008603749438538855,0.002144264938280605,0.0
S09128,0.3166406448297023,0.009576094685274579,0.0030321807960956276,0.0
S09130,0.2493458576683754,0.00923231546028436,0.0023020396167096058,0.0
S09131,0.26551561327391165,0.008792607864851629,0.0023345746695130993,0.0
S09132,0.24095213316981642,0.008616241039978784,0.0020761016584882057,0.0
S09134,0.31380289127666455,0.008222623777571927,0.00258028311528232,0.0
S09135,0.2970072681304809,0.00835989341872416,0.002482949106157249,0.0
S09136,0.315058505569359,0.008256282699314594,0.0026012120888042095,0.0
S09137,0.4288915600030666,0.008116487672464917,0.0034810930595891377,0.0
S09138,0.3094429720903312,0.008287851613317502,0.0025646174354686142,0.0
S09139,0.39866500521354464,0.008041957224935732,0.0032060469190061066,0.0
S09143,0.32467385623598893,0.008263138380921934,0.0026828250027455306,0.0
S09144,0.11488753062061273,0.008800231413615068,0.0010110368560001793,0.0
S09145,0.13488213224122977,0.008608035080853175,0.001161070126112783,0.0
S09148,0.2965589605031342,0.007846114005901465,0.0023268354135792205,0.0
S09149,0.3499370072611885,0.00843777253820496,0.0029526888699700857,0.0
S09151,0.22740174157547166,0.008519409780063296,0.0019373286211814993,0.0
S09153,0.422479720001059,0.008657275021919389,0.003657523127232665,0.0
S09154,0.30777121701767995,0.008448215461866797,0.002600117554326325,0.0
S09156,0.21195805850634952,0.008318046110988924,0.0017630769042515035,0.0
S09158,0.3494350477574309,0.008136145490104768,0.002843054387896166,0.0
S09159,0.2696442785015608,0.008420504594402571,0.002270540885976759,0.0
S09163,0.26463903921707177,0.009007693557159243,0.0023837873685284296,0.0
S09164,0.35320495226263343,0.009214410045311512,0.0032545752601825825,0.0
S09165,0.3146366059717713,0.008683071824952624,0.0027320122484122077,0.0
S09166,0.23015354075076108,0.008765425406738194,0.0020173936935474752,0.0
S09167,0.36116294446174385,0.008337569540828437,0.003011221165020148,0.0
S09168,0.39977934911576496,0.008397533079625518,0.003357160308750795,0.0
S09169,0.2440390304573285,0.008461767881984097,0.0020650016298743613,0.0
S09174,0.2269079170769273,0.008009605863193811,0.001817442983024452,0.0
S09175,0.2686960400859248,0.007167204889121059,0.0019257995721913082,0.0
S09176,0.1994842281225449,0.00806822115996081,0.0016094828704167662,0.00610055481907
S09180,0.26694913332870435,0.00892295591643137,0.002381975348621589,0.0
S09182,0.3380650932979727,0.00798048322377559,0.002697922805608601,0.0
S09186,0.34861414009724156,0.007861617936287325,0.002740671176631857,0.0
S09187,0.3432942317868972,0.0077167774486670525,0.0026491251861106083,0.0
S09188,0.389384062528357,0.008423916700268761,0.003280138907151122,0.0
S09189,0.31766604634747003,0.009083422078472075,0.002885494778973543,0.0
S09190,0.4352568049402493,0.008701002996534566,0.0037871707640471704,0.0
S09191,0.26468561271382485,0.00833523127642723,0.0022062157975125778,0.0
S09192,0.3301750697883647,0.008747067644687277,0.002888063670028168,0.0
S09198,0.16726192069011667,0.00864806834293034,0.0014464925212979232,0.0
S09200,0.15669367013996052,0.0088063732975315,0.0013799029526127572,0.0
S09201,0.16521412038491598,0.009100000514099097,0.0015034485804391656,0.0
S09202,0.17893707528762184,0.007822734168256535,0.0013997771728203713,0.0
S09203,0.2222503786536419,0.008209954617511195,0.0018246655224710788,0.0
S09207,0.1694498379842128,0.00812817940355478,0.0013773186830389726,0.0
S09209,0.1427374355872683,0.008209731025190877,0.0011718359533969811,0.0
S09210,0.24172883430550307,0.008571712087907295,0.0020720299710122203,0.0
S09211,0.23663985852347547,0.008081451432916692,0.0019123935237497442,0.0
S09212,0.20624078608706187,0.00852033368918505,0.0017572403177816007,0.0
S09213,0.21164560740637814,0.009027834414689751,0.0019107014982612167,0.0
S09217,0.3012945110012156,0.008270001400119173,0.0024917060278282746,0.0
S09219,0.2592941589292038,0.007750277327788881,0.002009601641177095,0.0
S09220,0.19894330392263257,0.008670058881274525,0.0017248501590445176,0.0
S09221,0.1873178982407395,0.008933753145320198,0.0016734518625829752,0.0
S09222,0.19266402068527688,0.009224306816069986,0.0017771920392186482,0.0
S09224,0.2578622155524271,0.008703873860140553,0.0022444001974646992,0.0
S09225,0.3196805305045258,0.008268482014866275,0.002643272716979581,0.0
S09226,0.2885471524379846,0.00792237473276343,0.002285978669685527,0.0
S09227,0.3224077562210425,0.008260397940194043,0.002663216365390883,0.0
